,HH_ID,F2,Fuel_roster_name,F3,F3_oth,F_4,F_4oth,F_5,F_6,F_7,F_8,F_9,F_10,F_4_text,F_11,F_12,F_13_1,F_13oth,F_14__1,F_14__2,F_14__3,F_14__4,F_14__5,F_14__6,F_14__7,F_14__8,F_14__111
9235,10002507222601.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9236,10002507222601.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9237,10002507222601.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9238,10002507222601.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9239,10002507222601.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9240,10002507223101.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9241,10002507223101.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9242,10002507223101.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9243,10002507223101.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9244,10002507223101.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9245,10002507223201.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9246,10002507223201.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9247,10002507223201.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9248,10002507223201.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9249,10002507223201.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9250,10002507840401.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9251,10002507840401.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9252,10002507840401.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9253,10002507840401.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9254,10002507840401.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9255,10002507840501.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9256,10002507840501.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9257,10002507840501.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9258,10002507840501.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9259,10002507840501.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9260,10002507841101.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9261,10002507841101.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9262,10002507841101.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9263,10002507841101.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9264,10002507841101.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9265,10002507841301.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9266,10002507841301.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9267,10002507841301.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9268,10002507841301.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9269,10002507841301.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9270,10002507842201.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9271,10002507842201.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9272,10002507842201.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9273,10002507842201.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9274,10002507842201.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9275,10002507842601.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9276,10002507842601.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9277,10002507842601.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9278,10002507842601.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9279,10002507842601.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9280,10002507842801.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9281,10002507842801.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9282,10002507842801.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9283,10002507842801.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9284,10002507842801.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9285,10002507843101.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9286,10002507843101.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9287,10002507843101.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9288,10002507843101.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9289,10002507843101.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9290,10002507843201.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9291,10002507843201.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9292,10002507843201.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9293,10002507843201.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9294,10002507843201.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9295,10002507843301.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9296,10002507843301.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9297,10002507843301.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9298,10002507843301.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9299,10002507843301.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9300,10002507843501.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9301,10002507843501.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9302,10002507843501.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9303,10002507843501.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9304,10002507843501.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9305,10002507844201.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9306,10002507844201.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9307,10002507844201.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9308,10002507844201.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9309,10002507844201.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9310,10002507844301.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9311,10002507844301.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9312,10002507844301.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9313,10002507844301.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9314,10002507844301.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9315,10002507844602.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9316,10002507844602.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9317,10002507844602.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9318,10002507844602.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9319,10002507844602.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9320,10002513162301.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9321,10002513162301.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9322,10002513162301.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9323,10002513162301.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9324,10002513162301.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9325,10002513163102.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9326,10002513163102.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9327,10002513163102.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9328,10002513163102.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9329,10002513163102.0,"Other, specify",,,,,,,,,,,,,,,,,,,,,,,,,
9330,10002513163301.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9331,10002513163301.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9332,10002513163301.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9333,10002513163301.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9334,10002513163301.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9335,10002513164801.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9336,10002513164801.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9337,10002513164801.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9338,10002513164801.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9339,10002513164801.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9340,10002513166501.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9341,10002513166501.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9342,10002513166501.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9343,10002513166501.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9344,10002513166501.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9345,10002513169201.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9346,10002513169201.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9347,10002513169201.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9348,10002513169201.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9349,10002513169201.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9350,10002513169901.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9351,10002513169901.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9352,10002513169901.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9353,10002513169901.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9354,10002513169901.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9355,10002513171101.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9356,10002513171101.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9357,10002513171101.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9358,10002513171101.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9359,10002513171101.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9360,10002513173301.0,Candle,,No,kerosene lamp,,,,,,,,,,,,,,,,,,,,,,
9361,10002513173301.0,Open wick lamp,,No,kerosene lamp,,,,,,,,,,,,,,,,,,,,,,
9362,10002513173301.0,Hurricane lamp with glass cover,,No,kerosene lamp,,,,,,,,,,,,,,,,,,,,,,
9363,10002513173301.0,Pressurized mantle lamp,,No,kerosene lamp,,,,,,,,,,,,,,,,,,,,,,
9364,10002513173301.0,"Other, specify",kerosene lamp,Yes,kerosene lamp,Kerosene/paraffin,,1.0,0.0,12.0,5.0,13.0,,Kerosene/paraffin,1.0,130.0,Bad for health,,0.0,No,0.0,No,No,0.0,No,No,Yes
9365,10002513173701.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9366,10002513173701.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9367,10002513173701.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9368,10002513173701.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9369,10002513173701.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9370,10002513175201.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9371,10002513175201.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9372,10002513175201.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9373,10002513175201.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9374,10002513175201.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9375,10002513175603.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9376,10002513175603.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9377,10002513175603.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9378,10002513175603.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9379,10002513175603.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9380,10002513175901.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9381,10002513175901.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9382,10002513175901.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9383,10002513175901.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9384,10002513175901.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9385,10002513178001.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9386,10002513178001.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9387,10002513178001.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9388,10002513178001.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9389,10002513178001.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9390,10003516660101.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9391,10003516660101.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9392,10003516660101.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9393,10003516660101.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9394,10003516660101.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9395,10003516660201.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9396,10003516660201.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9397,10003516660201.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9398,10003516660201.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9399,10003516660201.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9400,10003516660801.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9401,10003516660801.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9402,10003516660801.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9403,10003516660801.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9404,10003516660801.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9405,10003516660901.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9406,10003516660901.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9407,10003516660901.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9408,10003516660901.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9409,10003516660901.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9410,10003516660902.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9411,10003516660902.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9412,10003516660902.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9413,10003516660902.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9414,10003516660902.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9415,10003516660903.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9416,10003516660903.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9417,10003516660903.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9418,10003516660903.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9419,10003516660903.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9420,10003516661202.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9421,10003516661202.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9422,10003516661202.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9423,10003516661202.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9424,10003516661202.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9425,10003516661601.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9426,10003516661601.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9427,10003516661601.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9428,10003516661601.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9429,10003516661601.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9430,10003516661901.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9431,10003516661901.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9432,10003516661901.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9433,10003516661901.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9434,10003516661901.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9435,10003516662001.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9436,10003516662001.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9437,10003516662001.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9438,10003516662001.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9439,10003516662001.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9440,10003516662101.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9441,10003516662101.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9442,10003516662101.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9443,10003516662101.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9444,10003516662101.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9445,10003516662501.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9446,10003516662501.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9447,10003516662501.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9448,10003516662501.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9449,10003516662501.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9450,10003516662502.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9451,10003516662502.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9452,10003516662502.0,Hurricane lamp with glass cover,Hurricance lamp with glass cover,Yes,,Gasoline,,3.0,1000.0,12.0,30.0,3.0,,Gasoline,7.0,100.0,No problems,,0.0,No,0.0,No,No,0.0,No,No,Yes
9453,10003516662502.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9454,10003516662502.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9455,10003516662703.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9456,10003516662703.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9457,10003516662703.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9458,10003516662703.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9459,10003516662703.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9460,10004503960902.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9461,10004503960902.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9462,10004503960902.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9463,10004503960902.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9464,10004503960902.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9465,10004503961001.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9466,10004503961001.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9467,10004503961001.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9468,10004503961001.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9469,10004503961001.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9470,10004503961101.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9471,10004503961101.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9472,10004503961101.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9473,10004503961101.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9474,10004503961101.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9475,10004503961102.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9476,10004503961102.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9477,10004503961102.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9478,10004503961102.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9479,10004503961102.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9480,10004503961104.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9481,10004503961104.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9482,10004503961104.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9483,10004503961104.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9484,10004503961104.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9485,10004503961202.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9486,10004503961202.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9487,10004503961202.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9488,10004503961202.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9489,10004503961202.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9490,10004503961401.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9491,10004503961401.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9492,10004503961401.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9493,10004503961401.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9494,10004503961401.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9495,10004503961703.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9496,10004503961703.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9497,10004503961703.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9498,10004503961703.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9499,10004503961703.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9500,10004503962303.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9501,10004503962303.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9502,10004503962303.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9503,10004503962303.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9504,10004503962303.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9505,10004503962503.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9506,10004503962503.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9507,10004503962503.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9508,10004503962503.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9509,10004503962503.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9510,10004503963102.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9511,10004503963102.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9512,10004503963102.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9513,10004503963102.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9514,10004503963102.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9515,10004503963502.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9516,10004503963502.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9517,10004503963502.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9518,10004503963502.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9519,10004503963502.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9520,10004503964401.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9521,10004503964401.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9522,10004503964401.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9523,10004503964401.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9524,10004503964401.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9525,10004503965601.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9526,10004503965601.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9527,10004503965601.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
9528,10004503965601.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
9529,10004503965601.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
9530,10004512720102.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
9531,10004512720102.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
