"","HHID","A1","A3","A4","A5","A6","A7","A8","A9","A10","A11","A12","A13","A14","A15","A16","A17","A18","A19","A20","A21","A22"
"12370",5213080152215,4,1,3,7,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12371",5213080152215,2,2,2,36,1,1,2,1,1,1,2,1,1,2,1,5,12,7,888,12,1
"12372",5213080152215,5,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12373",5213080152215,6,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12374",5213080152216,3,1,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12375",5213080152216,4,1,3,7,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12376",5213080152216,5,2,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12377",5213080152216,2,2,2,32,1,1,2,1,1,1,2,2,2,1,1,6,3,6,6000,12,1
"12378",5213080152216,1,1,1,32,1,1,2,1,1,1,2,2,2,1,1,6,6,6,13000,12,6
"12379",5213080152217,2,1,3,8,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12380",5213080152217,4,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12381",5213080152217,3,2,3,6,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12382",5213080152217,1,2,1,29,1,1,2,1,1,5,7,NA,NA,NA,1,6,2,2,888,12,1
"12383",5213080152218,2,1,3,21,1,1,2,3,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12384",5213080152218,3,2,3,17,1,1,1,1,1,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"12385",5213080152218,7,2,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12386",5213080152218,5,2,3,14,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"12387",5213080152218,1,2,1,42,1,1,2,1,1,8,2,1,1,1,1,5,12,6,15000,12,1
"12388",5213080152218,6,2,3,12,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12389",5213080152218,4,2,3,17,1,1,2,1,1,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"12390",5213080152219,5,1,3,7,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12391",5213080152219,2,2,2,46,1,2,NA,NA,1,1,2,1,2,1,1,2,12,5,888,12,1
"12392",5213080152219,4,1,3,16,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12393",5213080152219,3,2,3,18,1,1,2,1,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"12394",5213080152219,1,1,1,47,1,2,NA,NA,1,1,2,1,1,1,1,2,12,5,888,12,6
"12395",5213080152220,2,2,2,31,1,1,2,1,1,1,2,1,2,1,1,2,12,4,888,12,1
"12396",5213080152220,4,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12397",5213080152220,3,1,3,6,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12398",5213080152220,1,1,1,24,1,1,2,1,1,1,2,1,2,1,1,2,12,4,888,12,4
"12399",5213080152221,5,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12400",5213080152221,6,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12401",5213080152221,2,2,2,38,1,2,NA,NA,1,1,2,1,2,1,1,2,12,4,2000,12,1
"12402",5213080152221,4,2,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12403",5213080152221,3,1,3,14,1,1,2,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"12404",5213080152221,1,1,1,36,1,1,2,1,1,1,7,NA,NA,NA,6,2,12,5,888,12,6
"12405",5213080152222,1,1,1,57,1,1,2,1,1,1,2,1,1,1,1,5,12,5,50000,12,6
"12406",5213080152222,4,1,3,19,1,1,2,2,1,5,555,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12407",5213080152222,3,1,3,25,1,1,2,1,1,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12408",5213080152222,2,2,2,51,1,1,2,1,1,1,2,1,2,1,1,6,12,5,30000,12,1
"12409",5213080152224,1,1,1,37,1,1,2,1,1,1,2,1,2,2,1,5,4,5,3000,12,6
"12410",5213080152224,2,2,2,34,1,2,NA,NA,1,1,2,1,2,2,1,5,4,5,888,12,1
"12411",5213080152224,4,1,3,7,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12412",5213080152224,3,1,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12413",5213080152224,6,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12414",5213080152224,5,1,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12415",5213080152225,7,2,3,6,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12416",5213080152225,1,1,1,42,1,1,2,1,1,1,2,2,1,1,1,6,12,6,14400,12,6
"12417",5213080152225,6,2,3,8,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12418",5213080152225,4,2,3,14,1,1,2,1,1,5,2,2,2,888,1,6,4,2,888,4,2
"12419",5213080152225,5,2,3,11,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12420",5213080152225,8,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12421",5213080152225,3,1,3,16,1,1,2,1,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"12422",5213080152225,2,2,2,34,1,1,2,1,1,1,2,2,1,1,1,6,12,6,14400,12,1
"12423",5213080152225,9,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12424",5213080152226,2,2,3,17,1,1,2,1,1,5,2,1,1,6,1,6,12,5,20000,12,1
"12425",5213080152226,1,1,1,55,1,1,2,1,1,8,2,1,1,1,1,6,12,6,25000,12,6
"12426",5213080152226,3,2,3,16,1,1,2,1,1,5,2,1,1,1,1,6,12,5,20000,12,2
"12427",5213080152227,3,1,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12428",5213080152227,2,2,3,11,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12429",5213080152227,1,2,1,25,1,2,NA,NA,1,3,2,1,1,1,1,6,12,5,888,12,1
"12430",5213080152227,4,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12431",5213080152228,2,2,2,22,1,1,2,2,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"12432",5213080152228,1,1,1,30,1,1,2,1,1,1,4,1,2,3,13,4,4,2,888,12,6
"12433",5213080152228,3,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12434",5213080152229,7,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12435",5213080152229,3,2,3,23,1,1,2,2,1,5,1,2,1,1,20,8,3,7,15000,0,6
"12436",5213080152229,5,1,3,16,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"12437",5213080152229,2,2,2,54,1,1,2,1,1,1,2,1,1,2,1,5,12,6,5000,12,1
"12438",5213080152229,6,2,3,10,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12439",5213080152229,4,1,3,18,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12440",5213080152229,1,1,1,57,1,1,2,1,1,1,1,1,1,2,1,5,12,6,10000,12,6
"12441",5213080152230,4,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12442",5213080152230,2,2,2,25,1,1,2,1,1,1,2,1,2,1,1,5,12,6,5000,12,1
"12443",5213080152230,3,2,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12444",5213080152230,1,1,1,27,1,1,2,1,1,1,2,1,2,1,1,5,12,7,5000,12,6
"12445",5213080152231,5,2,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12446",5213080152231,4,1,3,8,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12447",5213080152231,2,2,2,31,1,1,2,1,1,3,2,1,1,2,1,5,12,6,20000,12,1
"12448",5213080152231,1,1,1,33,1,1,2,1,1,3,2,1,1,2,1,5,12,6,20000,12,4
"12449",5213080152231,3,2,3,12,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"12450",5213080152231,6,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12451",5213080152232,3,1,3,16,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"12452",5213080152232,6,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12453",5213080152232,5,1,3,7,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12454",5213080152232,4,1,3,12,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"12455",5213080152232,1,1,1,36,1,2,NA,NA,1,1,5,1,1,1,1,6,12,7,5000,12,6
"12456",5213080152232,2,2,2,36,1,2,NA,NA,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"12457",5213080152233,3,2,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12458",5213080152233,1,2,1,22,1,1,2,1,1,6,2,1,1,1,1,2,6,6,5000,12,1
"12459",5213080152233,2,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12460",5213080152234,1,1,1,32,1,2,NA,NA,1,3,2,1,1,2,1,5,12,6,5000,12,4
"12461",5213080152234,4,1,3,12,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"12462",5213080152234,5,2,3,7,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12463",5213080152234,3,1,3,14,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"12464",5213080152234,2,2,2,34,1,2,NA,NA,1,3,1,1,1,2,1,5,12,6,5000,12,1
"12465",5213080152235,2,2,2,28,1,1,2,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"12466",5213080152235,8,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12467",5213080152235,6,2,3,6,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12468",5213080152235,5,2,3,12,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"12469",5213080152235,1,1,1,44,1,1,2,1,1,1,5,1,1,5,1,5,12,6,130000,12,6
"12470",5213080152235,3,1,3,20,1,1,2,1,1,5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12471",5213080152235,7,1,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12472",5213080152235,4,1,3,14,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"12473",5213080152236,4,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12474",5213080152236,1,1,1,37,1,1,2,1,1,1,2,1,2,1,1,5,12,7,4000,12,2
"12475",5213080152236,3,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12476",5213080152236,2,2,2,34,1,1,2,1,1,1,2,1,1,1,1,5,12,7,888,12,1
"12477",5213080152237,5,2,3,14,1,1,2,1,1,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"12478",5213080152237,4,1,3,15,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12479",5213080152237,1,1,1,48,1,1,2,2,1,2,2,1,2,1,1,5,12,6,25000,12,6
"12480",5213080152237,2,2,2,40,1,1,2,1,1,1,2,1,1,1,1,5,12,7,25000,12,2
"12481",5213080152237,3,1,13,17,1,1,2,1,1,5,4,2,2,1,13,3,8,6,14000,12,6
"12482",5213080152237,6,2,3,12,1,1,2,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"12483",5213080152238,4,2,3,13,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12484",5213080152238,1,1,1,37,1,1,2,4,1,1,2,1,2,5,1,5,6,6,888,12,6
"12485",5213080152238,2,2,2,35,1,1,2,1,1,1,2,1,2,3,1,5,12,5,888,12,1
"12486",5213080152238,3,1,3,15,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12487",5213080152238,6,1,3,6,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12488",5213080152238,5,1,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12489",5213080152239,3,1,3,22,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12490",5213080152239,2,2,2,65,1,1,2,1,1,1,2,1,2,1,1,5,12,6,8000,12,1
"12491",5213080152239,1,1,1,63,1,1,2,1,1,1,2,1,2,1,1,6,12,6,10000,12,6
"12492",5213080152240,4,2,3,17,1,1,2,1,1,5,2,2,2,1,1,6,12,3,2000,12,2
"12493",5213080152240,1,1,1,50,1,1,2,1,1,2,2,1,2,1,1,5,12,6,30000,12,6
"12494",5213080152240,2,2,2,50,1,1,2,1,1,1,2,2,2,1,1,6,12,4,6000,12,2
"12495",5213080152240,5,1,3,16,1,1,2,1,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12496",5213080152240,9,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12497",5213080152240,7,1,3,13,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12498",5213080152240,8,1,3,10,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12499",5213080152240,3,2,3,21,1,1,2,2,1,5,2,2,2,1,1,6,12,2,4000,12,2
"12500",5213080152240,6,1,3,15,1,1,2,1,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12501",5213080252241,3,2,3,14,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"12502",5213080252241,2,2,2,31,1,1,2,1,1,1,2,1,2,1,1,5,12,6,10000,12,1
"12503",5213080252241,4,2,3,10,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12504",5213080252241,1,1,1,31,1,1,2,2,1,1,2,1,2,1,1,5,12,4,15000,12,6
"12505",5213080252241,5,1,3,7,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12506",5213080252241,6,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12507",5213080252242,6,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12508",5213080252242,4,2,3,11,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12509",5213080252242,2,2,2,31,1,1,2,1,1,1,2,1,2,1,1,5,8,4,15000,12,1
"12510",5213080252242,3,1,3,13,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"12511",5213080252242,1,1,1,33,1,1,2,1,1,1,4,1,1,1,13,8,12,7,60000,12,6
"12512",5213080252242,5,1,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12513",5213080252243,3,1,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12514",5213080252243,1,2,1,58,1,2,NA,NA,1,8,5,1,1,1,1,5,888,3,3000,12,1
"12515",5213080252243,2,1,3,16,1,1,2,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"12516",5213080252244,4,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12517",5213080252244,2,2,2,26,1,1,2,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"12518",5213080252244,1,1,1,25,1,1,2,1,1,1,5,1,1,1,1,5,8,3,5000,12,5
"12519",5213080252244,3,1,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12520",5213080252245,2,2,2,64,1,2,NA,NA,1,1,2,2,2,1,1,6,12,5,5000,5,1
"12521",5213080252245,1,1,1,70,1,1,2,1,1,1,2,2,2,1,1,6,4,5,4000,12,6
"12522",5213080252246,1,1,1,32,1,2,NA,NA,1,1,2,1,1,2,1,5,12,6,30000,12,6
"12523",5213080252246,5,2,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12524",5213080252246,4,2,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12525",5213080252246,3,2,3,11,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12526",5213080252246,2,2,2,33,1,1,2,1,1,1,2,1,1,2,1,5,12,6,30000,12,1
"12527",5213080252246,6,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12528",5213080252247,4,1,3,11,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12529",5213080252247,1,1,1,30,1,1,2,1,1,1,3,1,1,1,7,3,12,6,40000,12,6
"12530",5213080252247,5,1,3,8,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12531",5213080252247,3,2,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12532",5213080252247,2,2,2,32,1,2,NA,NA,1,1,2,1,2,1,1,6,12,5,888,12,1
"12533",5213080252248,2,1,3,19,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12534",5213080252248,1,2,1,57,1,2,NA,NA,1,8,2,1,1,1,1,5,12,6,888,12,1
"12535",5213080252249,1,1,1,38,1,1,2,1,1,1,2,1,2,1,1,5,12,3,888,12,6
"12536",5213080252249,3,1,3,13,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"12537",5213080252249,2,2,2,35,1,1,2,1,1,1,2,1,2,1,1,5,12,2,888,12,1
"12538",5213080252250,2,2,2,32,1,1,2,1,1,1,2,1,1,1,1,5,12,6,25000,12,1
"12539",5213080252250,6,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12540",5213080252250,7,1,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12541",5213080252250,3,2,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12542",5213080252250,5,2,3,6,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12543",5213080252250,1,1,1,35,1,1,2,1,1,1,2,1,1,1,1,5,12,6,70000,12,6
"12544",5213080252250,4,1,3,7,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12545",5213080252251,4,1,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12546",5213080252251,3,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12547",5213080252251,1,1,1,27,1,1,2,2,1,1,1,1,2,1,16,2,12,5,30000,12,6
"12548",5213080252251,2,2,2,23,1,1,2,2,1,1,2,1,2,1,1,2,12,4,888,12,1
"12549",5213080252252,1,1,1,32,1,1,2,1,1,1,2,1,2,1,1,5,12,6,5000,12,6
"12550",5213080252252,4,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12551",5213080252252,5,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12552",5213080252252,2,2,2,32,1,1,2,1,1,1,2,1,2,1,1,5,12,3,3000,12,1
"12553",5213080252252,3,1,3,8,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12554",5213080552253,1,1,1,42,1,1,2,1,1,1,2,1,2,1,1,5,12,6,888,12,6
"12555",5213080552253,3,1,3,15,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12556",5213080552253,4,2,3,11,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12557",5213080552253,2,2,2,36,1,1,2,1,1,1,2,1,2,1,1,6,12,4,888,12,1
"12558",5213080552253,5,2,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12559",5213080552254,1,2,1,49,1,2,NA,NA,1,8,2,1,1,888,1,6,12,2,1000,8,2
"12560",5213080552254,2,1,3,23,1,2,NA,NA,1,5,2,1,1,888,1,6,12,2,1000,9,6
"12561",5213080552254,3,2,3,18,1,2,NA,NA,1,5,2,1,1,1,1,6,5,2,1000,6,6
"12562",5213080552255,1,2,1,67,1,2,NA,NA,1,8,2,1,1,888,1,5,12,3,888,12,2
"12563",5213080552255,2,1,3,18,1,1,2,1,1,5,2,1,1,888,1,5,12,4,888,12,6
"12564",5213080552256,5,1,3,16,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12565",5213080552256,4,2,3,19,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12566",5213080552256,1,1,1,45,1,2,NA,NA,1,1,2,1,1,1,1,5,9,6,6000,12,6
"12567",5213080552256,2,2,2,39,1,1,2,1,1,1,2,2,1,888,1,5,9,6,888,12,1
"12568",5213080552256,3,2,3,22,1,1,2,1,1,5,2,2,1,888,1,5,9,6,888,12,4
"12569",5213080552257,3,2,3,16,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"12570",5213080552257,5,2,3,10,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12571",5213080552257,1,1,1,36,1,1,2,1,1,1,2,2,2,6,1,6,12,4,6000,12,3
"12572",5213080552257,2,2,2,36,1,1,2,1,1,1,2,2,2,4,1,6,12,4,5000,12,1
"12573",5213080552257,6,2,3,7,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12574",5213080552257,4,1,3,14,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12575",5213080552258,1,2,1,57,1,2,NA,NA,1,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"12576",5213080552258,2,1,3,23,1,1,2,1,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"12577",5213080552258,3,1,3,20,1,1,2,1,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12578",5213080552258,4,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12579",5213080552259,4,1,3,20,1,1,2,1,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12580",5213080552259,2,1,3,26,1,1,2,1,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12581",5213080552259,3,1,3,22,1,1,2,1,1,5,3,1,1,1,7,3,12,6,30000,12,6
"12582",5213080552259,5,2,3,15,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"12583",5213080552259,1,2,1,57,1,1,2,1,1,8,2,1,2,1,1,5,12,6,888,12,1
"12584",5213080552260,3,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12585",5213080552260,5,1,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12586",5213080552260,4,1,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12587",5213080552260,2,2,2,28,1,1,2,1,1,1,2,1,2,1,1,6,12,5,15000,12,1
"12588",5213080552260,1,1,1,30,1,1,2,1,1,1,2,1,2,1,1,6,12,6,30000,12,6
"12589",5213080552261,8,2,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12590",5213080552261,1,1,1,54,1,2,NA,NA,1,1,2,1,1,1,1,5,9,5,888,12,6
"12591",5213080552261,3,1,3,20,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12592",5213080552261,6,1,3,15,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12593",5213080552261,7,1,3,12,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12594",5213080552261,4,2,3,19,1,1,2,1,1,5,2,2,1,888,1,5,9,6,888,12,1
"12595",5213080552261,5,2,3,16,1,1,2,1,1,5,2,2,1,888,1,5,9,6,888,12,4
"12596",5213080552261,2,2,2,50,1,1,2,1,1,1,2,2,1,888,1,5,10,6,888,12,1
"12597",5213080552262,8,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12598",5213080552262,2,2,2,29,1,1,2,1,1,1,1,1,2,888,1,5,12,4,12000,12,2
"12599",5213080552262,3,2,13,19,1,1,2,1,1,5,7,NA,NA,NA,20,1,12,7,8000,12,1
"12600",5213080552262,4,1,3,12,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"12601",5213080552262,6,1,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
