HHID,Id,C141,C41_Recode,C142,C142_B,C143,C144,C145,C146,C148,C149,C150,C151,C152,C153,C153_SO,C154_FULL,C154_PARTIAL,C155,C156,C157,C158,C159,C160,C160_SO,C160_SO_RECODE
243848603,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243848604,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,5.0,888.0,,No,2.0,1.0,"Bought, fully paid",, ,17000.0,,,,No,No,2.0,Cannot power large appliances, , 
243848605,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,6.0,888.0,,No,8.0,2.0,"Bought, fully paid",, ,20000.0,,,,No,No,4.0,Cannot power large appliances, , 
243848606,Solar lighting system,dhaulagari,DHAWALAGIRI,Yes,Yes,No,Solar lighting system,4.0,26.0,55.0,No,4.0,0.0,"Bought, fully paid",, ,12000.0,,,,No,No,4.0,Cannot power large appliances, , 
243848607,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243848608,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,4.0,26.0,55.0,No,5.0,0.0,"Bought, fully paid",, ,10200.0,,,,No,No,5.0,Battery problems, , 
243848609,Solar lighting system,888,888,No,No,No,Solar lighting system,3.0,20.0,250.0,No,4.0,0.0,"Bought, fully paid",, ,13000.0,,,,No,No,888.0,No problems, , 
243848610,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243848611,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243848612,Solar lighting system,bp solar,BP SOLAR,Yes,Yes,No,Solar lighting system,3.0,25.0,55.0,No,2.0,0.0,"Bought, fully paid",, ,11000.0,,,,No,No,5.0,Cannot power large appliances, , 
243848613,Solar lighting system,888,888,No,No,No,Solar lighting system,3.0,18.0,240.0,No,10.0,0.0,"Bought, fully paid",, ,12000.0,,,,No,No,888.0,Duration of service too short, , 
243848614,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,4.0,888.0,,No,7.0,0.0,"Bought, fully paid",, ,11500.0,,,,No,No,7.0,Cannot power large appliances, , 
243848615,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243848701,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243848702,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243848703,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243848704,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243848705,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243848706,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243848707,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243848708,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243848709,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243848710,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243848711,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243848712,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243848713,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243848714,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243848715,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243948201,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243948202,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243948203,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243948204,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243948205,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243948206,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243948207,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243948208,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243948209,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243948210,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243948211,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243948212,Solar lantern,GN-1936LS,GN-1936LS,No,No,No,Solar Lantern,,,,No,2.0,2.0,"Bought, fully paid",, ,1500.0,,,,No,No,3.0,Breaks too often, , 
243948213,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243948214,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
243948215,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244029701,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244029702,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244029703,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,4.0,888.0,,No,2.0,0.0,"Bought, fully paid",, ,10000.0,,,,No,No,5.0,No problems, , 
244029704,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244029705,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244029706,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244029707,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244029708,Solar lighting system,888,888,No,No,No,Solar lighting system,4.0,40.0,888.0,No,4.0,1.0,"Bought, fully paid",, ,20000.0,,,,No,No,3.0,Battery problems, , 
244029709,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244029710,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244029711,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244029712,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244029713,Solar home system,888,888,Yes,No,No,Solar Home System,8.0,888.0,,No,3.0,1.0,"Bought, fully paid",, ,25000.0,,,,No,No,2.0,Breaks too often, , 
244029714,Solar home system,888,888,Yes,No,No,Solar Home System,7.0,888.0,,No,9.0,1.0,"Bought, fully paid",, ,65000.0,,,,No,No,5.0,Battery problems, , 
244029715,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334301,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334302,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334303,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334304,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334305,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334306,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334307,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334308,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334309,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334310,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334311,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334312,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334313,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334314,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334315,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334401,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,4.0,25.0,51.0,No,4.0,2.0,"Bought, fully paid",, ,12545.0,,,,No,No,2.0,Cannot power large appliances, , 
244334402,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,3.0,888.0,,No,4.0,1.0,"Bought, fully paid",, ,14569.0,,,,No,No,2.0,Cannot power large appliances, , 
244334403,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334404,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,4.0,888.0,,No,4.0,2.0,"Bought, fully paid",, ,13500.0,,,,No,No,2.0,Cannot power large appliances, , 
244334405,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,2.0,888.0,,No,3.0,0.0,"Bought, fully paid",, ,6000.0,,,,No,No,2.0,Cannot power large appliances, , 
244334406,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,3.0,25.0,50.0,No,4.0,0.0,"Bought, fully paid",, ,12540.0,,,,No,No,2.0,Cannot power large appliances, , 
244334407,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334408,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,3.0,888.0,,No,6.0,0.0,"Bought, fully paid",, ,8200.0,,,,No,No,2.0,Battery problems, , 
244334409,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,2.0,25.0,50.0,No,3.0,0.0,"Bought, fully paid",, ,10000.0,,,,No,No,888.0,Cannot power large appliances, , 
244334410,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334411,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334412,Solar lighting system,bp solar,BP SOLAR,Yes,Yes,No,Solar lighting system,3.0,35.0,55.0,No,6.0,2.0,"Bought, fully paid",, ,9500.0,,,,No,No,888.0,Cannot power large appliances, , 
244334413,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334414,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,3.0,20.0,40.0,No,7.0,0.0,"Bought, fully paid",, ,7500.0,,,,No,No,888.0,Battery problems, , 
244334415,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334501,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334502,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334503,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334504,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334505,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334506,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334507,Solar lighting system,SUNLIGHT,SUNLIGHT,Yes,No,Yes,Solar lighting system,2.0,18.0,25.0,No,3.0,0.0,"Bought, fully paid",, ,20000.0,,,,No,No,1.0,Duration of service too short, , 
244334508,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334509,Solar lighting system,888,888,Yes,Yes,Yes,Solar lighting system,2.0,25.0,35.0,No,2.0,0.0,"Bought, fully paid",, ,19500.0,,,,No,No,888.0,No problems, , 
244334510,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334511,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,2.0,25.0,35.0,No,5.0,0.0,"Bought, fully paid",, ,18000.0,,,,No,No,888.0,Breaks too often, , 
244334512,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334513,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334514,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244334515,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244437601,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244437602,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244437603,Solar lighting system,Lotus,LOTUS,No,Yes,No,Solar lighting system,3.0,25.0,25.0,No,7.0,0.0,"Bought, fully paid",, ,18000.0,,,,No,No,3.0,Quality of light, , 
244437604,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244437605,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244437606,Solar lighting system,Lotus,LOTUS,No,No,No,Solar lighting system,3.0,25.0,25.0,No,4.0,1.0,"Bought, fully paid",, ,13000.0,,,,No,No,3.0,No problems, , 
244437607,Solar lighting system,Lotus,LOTUS,No,No,No,Solar lighting system,3.0,21.0,42.0,No,5.0,0.0,"Bought, fully paid",, ,15000.0,,,,No,No,5.0,No problems, , 
244437608,Solar lighting system,Lotas,LOTAS,No,No,No,Solar lighting system,3.0,21.0,42.0,No,10.0,1.0,"Bought, fully paid",, ,18000.0,,,,No,No,4.0,Cannot power large appliances, , 
244437609,Solar lighting system,Dhaulagiri,DHAWALAGIRI,No,No,No,Solar lighting system,3.0,12.0,40.0,No,9.0,0.0,"Bought, fully paid",, ,18000.0,,,,No,No,5.0,Battery problems, , 
244437610,Solar lighting system,EXIDE,EXIDE,No,No,No,Solar lighting system,6.0,35.0,70.0,No,1.0,0.0,"Bought, fully paid",, ,15000.0,,,,No,No,4.0,Battery problems, , 
244437611,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244437612,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244437613,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244437614,Solar lighting system,Lotus,LOTUS,No,No,No,Solar lighting system,3.0,9.0,35.0,No,10.0,0.0,"Bought, fully paid",, ,15000.0,,,,Yes,No,3.0,Breaks too often, , 
244437615,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514801,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514802,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514803,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514804,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514805,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514806,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514807,Solar lighting system,888,888,Yes,No,No,Solar lighting system,5.0,18.0,24.0,No,3.0,0.0,"Bought, fully paid",, ,18500.0,,,,No,No,888.0,Cannot power large appliances, , 
244514808,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514809,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514810,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514811,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514812,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514813,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514814,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514815,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514901,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514902,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514903,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514904,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514905,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514906,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514907,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514908,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514909,Solar lantern,888,888,No,No,No,Solar Lantern,,,,No,1.0,1.0,"Bought, fully paid",, ,2800.0,,,,No,No,888.0,No problems, , 
244514910,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514911,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,3.0,25.0,40.0,No,5.0,0.0,"Bought, fully paid",, ,7000.0,,,,No,No,888.0,Cannot power large appliances, , 
244514912,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514913,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514914,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244514915,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515001,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515002,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515003,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515004,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515005,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515006,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515007,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515008,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515009,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515010,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515011,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515012,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515013,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515014,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515015,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515101,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515102,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515103,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515104,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515105,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515106,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515107,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515108,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515109,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515110,Solar lighting system,888,888,Yes,No,Yes,Solar lighting system,3.0,25.0,45.0,No,2.0,1.0,"Bought, fully paid",, ,3500.0,,,,No,No,888.0,Duration of service too short, , 
244515111,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515112,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515113,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515114,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515115,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515201,Solar lighting system,Panesonike,PANESONIKE,Yes,Yes,No,Solar lighting system,4.0,25.0,45.0,No,9.0,0.0,"Bought, fully paid",, ,25000.0,,,,No,No,888.0,Battery problems, , 
244515202,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515203,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515204,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515205,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515206,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515207,Solar lighting system,mstar,MSTAR,Yes,Yes,No,Solar lighting system,3.0,35.0,50.0,No,2.0,0.0,"Bought, fully paid",, ,7000.0,,,,No,No,1.0,Cannot power large appliances, , 
244515208,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515209,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515210,Solar lighting system,Bp solar,BP SOLAR,Yes,Yes,No,Solar lighting system,3.0,25.0,45.0,No,6.0,0.0,"Bought, fully paid",, ,8790.0,,,,No,No,1.0,Cannot power large appliances, , 
244515211,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515212,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515213,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515214,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
244515215,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624101,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624102,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624103,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624104,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624105,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624106,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624107,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624108,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624109,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624110,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624111,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624112,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624113,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624114,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624115,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624201,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624202,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624203,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624204,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624205,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624206,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624207,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624208,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624209,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624210,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624211,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624212,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624213,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624214,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624215,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624301,Solar lighting system,Dhaulagiri,DHAWALAGIRI,Yes,Yes,No,Solar lighting system,7.0,40.0,40.0,No,15.0,1.0,"Bought, fully paid",, ,35000.0,,,,No,No,5.0,Battery problems, , 
254624302,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624303,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624304,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624305,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624306,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624307,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624308,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624309,Solar lighting system,Lotus,LOTUS,No,No,Yes,Solar lighting system,4.0,12.0,40.0,No,20.0,0.0,"Bought, fully paid",, ,25000.0,,,,No,No,5.0,Battery problems, , 
254624310,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624311,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624312,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624313,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624314,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254624315,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736701,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736702,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736703,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736704,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736705,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736706,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736707,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736708,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736709,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736710,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736711,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736712,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736713,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736714,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736715,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736801,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736802,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736803,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736804,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736805,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736806,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736807,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736808,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736809,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736810,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736811,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736812,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736813,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736814,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736815,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736901,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736902,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736903,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736904,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736905,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736906,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736907,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736908,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736909,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736910,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736911,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736912,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736913,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736914,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
254736915,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114501,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114502,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114503,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114504,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114505,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114506,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114507,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114508,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114509,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114510,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114511,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114512,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114513,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114514,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114515,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114601,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114602,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114603,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114604,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114605,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114606,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114607,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114608,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114609,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114610,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114611,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114612,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114613,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114614,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114615,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114701,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114702,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114703,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114704,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114705,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114706,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114707,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114708,Solar home system,Dhaulagiri,DHAWALAGIRI,No,No,No,Solar Home System,3.0,12.0,40.0,No,4.0,0.0,"Bought, fully paid",, ,25000.0,,,,No,No,5.0,Battery problems, , 
255114709,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114710,Solar lantern,SURYA URJA,SURYA URJA,No,No,No,Solar Lantern,,,,No,3.0,0.0,"Bought, fully paid",, ,1200.0,,,,No,No,2.0,Duration of service too short, , 
255114711,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114712,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114713,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
255114714,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
