,HHID,H2,H3,H4,H5,H6,H7,H8,H9,H12,H13,H14,H14_unit,H15,C2
43979,05410600103020,14,1,1.0,,,,,,2.0,15.0,10.0,15.0,0.0,1
43980,05410600103020,15,2,,,,,,,,,,,,1
43981,05410600103020,16,2,,,,,,,,,,,,1
43982,05410600103020,17,2,,,,,,,,,,,,1
43983,05410600103020,18,2,,,,,,,,,,,,1
43984,05410600103020,19,2,,,,,,,,,,,,1
43985,05410600103028,1,2,,,,,,,,,,,,1
43986,05410600103028,2,2,,,,,,,,,,,,1
43987,05410600103028,3,2,,,,,,,,,,,,1
43988,05410600103028,4,1,,1.0,,,,,5.0,8.0,1.0,5.0,150.0,1
43989,05410600103028,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
43990,05410600103028,6,2,,,,,,,,,,,,1
43991,05410600103028,7,2,,,,,,,,,,,,1
43992,05410600103028,8,2,,,,,,,,,,,,1
43993,05410600103028,9,2,,,,,,,,,,,,1
43994,05410600103028,10,2,,,,,,,,,,,,1
43995,05410600103028,11,2,,,,,,,,,,,,1
43996,05410600103028,12,2,,,,,,,,,,,,1
43997,05410600103028,13,2,,,,,,,,,,,,1
43998,05410600103028,14,1,1.0,,,,,,49.0,15.0,,,90.0,1
43999,05410600103028,15,2,,,,,,,,,,,,1
44000,05410600103028,16,2,,,,,,,,,,,,1
44001,05410600103028,17,2,,,,,,,,,,,,1
44002,05410600103028,18,2,,,,,,,,,,,,1
44003,05410600103028,19,2,,,,,,,,,,,,1
44004,05410600103036,1,2,,,,,,,,,,,,1
44005,05410600103036,2,2,,,,,,,,,,,,1
44006,05410600103036,3,2,,,,,,,,,,,,1
44007,05410600103036,4,1,,1.0,,,,,7.0,8.0,1.0,5.0,300.0,1
44008,05410600103036,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
44009,05410600103036,6,2,,,,,,,,,,,,1
44010,05410600103036,7,2,,,,,,,,,,,,1
44011,05410600103036,8,2,,,,,,,,,,,,1
44012,05410600103036,9,2,,,,,,,,,,,,1
44013,05410600103036,10,2,,,,,,,,,,,,1
44014,05410600103036,11,2,,,,,,,,,,,,1
44015,05410600103036,12,2,,,,,,,,,,,,1
44016,05410600103036,13,2,,,,,,,,,,,,1
44017,05410600103036,14,1,1.0,1.0,,,,,8.0,15.0,33.0,15.0,13.0,1
44018,05410600103036,15,2,,,,,,,,,,,,1
44019,05410600103036,16,2,,,,,,,,,,,,1
44020,05410600103036,17,2,,,,,,,,,,,,1
44021,05410600103036,18,2,,,,,,,,,,,,1
44022,05410600103036,19,2,,,,,,,,,,,,1
44023,05410600103044,1,2,,,,,,,,,,,,1
44024,05410600103044,2,2,,,,,,,,,,,,1
44025,05410600103044,3,2,,,,,,,,,,,,1
44026,05410600103044,4,2,,,,,,,,,,,,1
44027,05410600103044,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
44028,05410600103044,6,2,,,,,,,,,,,,1
44029,05410600103044,7,2,,,,,,,,,,,,1
44030,05410600103044,8,2,,,,,,,,,,,,1
44031,05410600103044,9,2,,,,,,,,,,,,1
44032,05410600103044,10,2,,,,,,,,,,,,1
44033,05410600103044,11,2,,,,,,,,,,,,1
44034,05410600103044,12,2,,,,,,,,,,,,1
44035,05410600103044,13,2,,,,,,,,,,,,1
44036,05410600103044,14,1,,1.0,,,,8.0,2.0,15.0,10.0,15.0,0.0,1
44037,05410600103044,15,2,,,,,,,,,,,,1
44038,05410600103044,16,2,,,,,,,,,,,,1
44039,05410600103044,17,2,,,,,,,,,,,,1
44040,05410600103044,18,2,,,,,,,,,,,,1
44041,05410600103044,19,2,,,,,,,,,,,,1
44042,05410600103052,1,2,,,,,,,,,,,,1
44043,05410600103052,2,2,,,,,,,,,,,,1
44044,05410600103052,3,1,,1.0,,,,,0.0,-88.0,0.0,-88.0,,1
44045,05410600103052,4,1,,1.0,,,,,14.0,8.0,1.0,4.0,200.0,1
44046,05410600103052,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
44047,05410600103052,6,2,,,,,,,,,,,,1
44048,05410600103052,7,2,,,,,,,,,,,,1
44049,05410600103052,8,2,,,,,,,,,,,,1
44050,05410600103052,9,2,,,,,,,,,,,,1
44051,05410600103052,10,2,,,,,,,,,,,,1
44052,05410600103052,11,2,,,,,,,,,,,,1
44053,05410600103052,12,2,,,,,,,,,,,,1
44054,05410600103052,13,2,,,,,,,,,,,,1
44055,05410600103052,14,1,1.0,,,,,8.0,19.0,15.0,77.0,15.0,30.0,1
44056,05410600103052,15,2,,,,,,,,,,,,1
44057,05410600103052,16,2,,,,,,,,,,,,1
44058,05410600103052,17,2,,,,,,,,,,,,1
44059,05410600103052,18,2,,,,,,,,,,,,1
44060,05410600103052,19,2,,,,,,,,,,,,1
44061,05410600103060,1,2,,,,,,,,,,,,1
44062,05410600103060,2,1,,1.0,,,,,1.0,12.0,4.0,12.0,400.0,1
44063,05410600103060,3,2,,,,,,,,,,,,1
44064,05410600103060,4,1,,1.0,,,,,5.0,8.0,1.0,5.0,150.0,1
44065,05410600103060,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
44066,05410600103060,6,2,,,,,,,,,,,,1
44067,05410600103060,7,2,,,,,,,,,,,,1
44068,05410600103060,8,2,,,,,,,,,,,,1
44069,05410600103060,9,2,,,,,,,,,,,,1
44070,05410600103060,10,2,,,,,,,,,,,,1
44071,05410600103060,11,2,,,,,,,,,,,,1
44072,05410600103060,12,2,,,,,,,,,,,,1
44073,05410600103060,13,2,,,,,,,,,,,,1
44074,05410600103060,14,1,1.0,,,,,,8.0,15.0,30.0,15.0,0.0,1
44075,05410600103060,15,2,,,,,,,,,,,,1
44076,05410600103060,16,2,,,,,,,,,,,,1
44077,05410600103060,17,2,,,,,,,,,,,,1
44078,05410600103060,18,2,,,,,,,,,,,,1
44079,05410600103060,19,2,,,,,,,,,,,,1
44080,05410600103068,1,2,,,,,,,,,,,,1
44081,05410600103068,2,2,,,,,,,,,,,,1
44082,05410600103068,3,1,,1.0,,,,,1.0,12.0,0.0,-88.0,,1
44083,05410600103068,4,1,,1.0,,,,,10.0,8.0,1.0,5.0,200.0,1
44084,05410600103068,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
44085,05410600103068,6,2,,,,,,,,,,,,1
44086,05410600103068,7,2,,,,,,,,,,,,1
44087,05410600103068,8,2,,,,,,,,,,,,1
44088,05410600103068,9,2,,,,,,,,,,,,1
44089,05410600103068,10,2,,,,,,,,,,,,1
44090,05410600103068,11,2,,,,,,,,,,,,1
44091,05410600103068,12,2,,,,,,,,,,,,1
44092,05410600103068,13,2,,,,,,,,,,,,1
44093,05410600103068,14,1,1.0,,,,,8.0,12.0,15.0,50.0,15.0,0.0,1
44094,05410600103068,15,2,,,,,,,,,,,,1
44095,05410600103068,16,2,,,,,,,,,,,,1
44096,05410600103068,17,2,,,,,,,,,,,,1
44097,05410600103068,18,2,,,,,,,,,,,,1
44098,05410600103068,19,2,,,,,,,,,,,,1
44099,05410600103076,1,2,,,,,,,,,,,,1
44100,05410600103076,2,2,,,,,,,,,,,,1
44101,05410600103076,3,2,,,,,,,,,,,,1
44102,05410600103076,4,1,,1.0,,,,,4.0,8.0,15.0,8.0,150.0,1
44103,05410600103076,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
44104,05410600103076,6,2,,,,,,,,,,,,1
44105,05410600103076,7,2,,,,,,,,,,,,1
44106,05410600103076,8,2,,,,,,,,,,,,1
44107,05410600103076,9,2,,,,,,,,,,,,1
44108,05410600103076,10,2,,,,,,,,,,,,1
44109,05410600103076,11,2,,,,,,,,,,,,1
44110,05410600103076,12,2,,,,,,,,,,,,1
44111,05410600103076,13,2,,,,,,,,,,,,1
44112,05410600103076,14,1,1.0,,,,,,19.0,15.0,77.0,15.0,30.0,1
44113,05410600103076,15,2,,,,,,,,,,,,1
44114,05410600103076,16,2,,,,,,,,,,,,1
44115,05410600103076,17,2,,,,,,,,,,,,1
44116,05410600103076,18,2,,,,,,,,,,,,1
44117,05410600103076,19,2,,,,,,,,,,,,1
44118,05410600103084,1,2,,,,,,,,,,,,1
44119,05410600103084,2,1,,1.0,,,,,1.0,12.0,4.0,12.0,200.0,1
44120,05410600103084,3,2,,,,,,,,,,,,1
44121,05410600103084,4,1,,1.0,,,,,14.0,8.0,2.0,5.0,300.0,1
44122,05410600103084,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
44123,05410600103084,6,2,,,,,,,,,,,,1
44124,05410600103084,7,2,,,,,,,,,,,,1
44125,05410600103084,8,2,,,,,,,,,,,,1
44126,05410600103084,9,2,,,,,,,,,,,,1
44127,05410600103084,10,2,,,,,,,,,,,,1
44128,05410600103084,11,2,,,,,,,,,,,,1
44129,05410600103084,12,2,,,,,,,,,,,,1
44130,05410600103084,13,2,,,,,,,,,,,,1
44131,05410600103084,14,1,1.0,1.0,,,,13.0,100.0,15.0,,,206.0,1
44132,05410600103084,15,2,,,,,,,,,,,,1
44133,05410600103084,16,2,,,,,,,,,,,,1
44134,05410600103084,17,2,,,,,,,,,,,,1
44135,05410600103084,18,2,,,,,,,,,,,,1
44136,05410600103084,19,2,,,,,,,,,,,,1
44137,05410600103092,1,2,,,,,,,,,,,,1
44138,05410600103092,2,2,,,,,,,,,,,,1
44139,05410600103092,3,2,,,,,,,,,,,,1
44140,05410600103092,4,1,,1.0,,,,,14.0,15.0,2.0,5.0,300.0,1
44141,05410600103092,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
44142,05410600103092,6,2,,,,,,,,,,,,1
44143,05410600103092,7,2,,,,,,,,,,,,1
44144,05410600103092,8,2,,,,,,,,,,,,1
44145,05410600103092,9,2,,,,,,,,,,,,1
44146,05410600103092,10,2,,,,,,,,,,,,1
44147,05410600103092,11,2,,,,,,,,,,,,1
44148,05410600103092,12,2,,,,,,,,,,,,1
44149,05410600103092,13,2,,,,,,,,,,,,1
44150,05410600103092,14,1,1.0,,,,,,25.0,15.0,,,38.0,1
44151,05410600103092,15,2,,,,,,,,,,,,1
44152,05410600103092,16,2,,,,,,,,,,,,1
44153,05410600103092,17,2,,,,,,,,,,,,1
44154,05410600103092,18,2,,,,,,,,,,,,1
44155,05410600103092,19,2,,,,,,,,,,,,1
44156,05410603406003,1,2,,,,,,,,,,,,2
44157,05410603406003,2,2,,,,,,,,,,,,2
44158,05410603406003,3,1,,1.0,1.0,1.0,,,2.0,11.0,8.0,11.0,200.0,2
44159,05410603406003,4,2,,,,,,,,,,,,2
44160,05410603406003,5,1,1.0,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
44161,05410603406003,6,2,,,,,,,,,,,,2
44162,05410603406003,7,2,,,,,,,,,,,,2
44163,05410603406003,8,2,,,,,,,,,,,,2
44164,05410603406003,9,2,,,,,,,,,,,,2
44165,05410603406003,10,2,,,,,,,,,,,,2
44166,05410603406003,11,2,,,,,,,,,,,,2
44167,05410603406003,12,2,,,,,,,,,,,,2
44168,05410603406003,13,2,,,,,,,,,,,,2
44169,05410603406003,14,2,,,,,,,,,,,,2
44170,05410603406003,15,2,,,,,,,,,,,,2
44171,05410603406003,16,2,,,,,,,,,,,,2
44172,05410603406003,17,2,,,,,,,,,,,,2
44173,05410603406003,18,2,,,,,,,,,,,,2
44174,05410603406003,19,2,,,,,,,,,,,,2
44175,05410603406016,1,2,,,,,,,,,,,,2
44176,05410603406016,2,1,1.0,1.0,,,,,1.0,11.0,2.0,11.0,150.0,2
44177,05410603406016,3,1,1.0,1.0,,,,,2.0,11.0,0.0,-88.0,,2
44178,05410603406016,4,1,1.0,1.0,,,,,15.0,1.0,1.0,5.0,90.0,2
44179,05410603406016,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
44180,05410603406016,6,2,,,,,,,,,,,,2
44181,05410603406016,7,2,,,,,,,,,,,,2
44182,05410603406016,8,2,,,,,,,,,,,,2
44183,05410603406016,9,2,,,,,,,,,,,,2
44184,05410603406016,10,2,,,,,,,,,,,,2
44185,05410603406016,11,2,,,,,,,,,,,,2
44186,05410603406016,12,2,,,,,,,,,,,,2
44187,05410603406016,13,2,,,,,,,,,,,,2
44188,05410603406016,14,2,,,,,,,,,,,,2
44189,05410603406016,15,2,,,,,,,,,,,,2
44190,05410603406016,16,2,,,,,,,,,,,,2
44191,05410603406016,17,2,,,,,,,,,,,,2
44192,05410603406016,18,2,,,,,,,,,,,,2
44193,05410603406016,19,2,,,,,,,,,,,,2
44194,05410603406029,1,2,,,,,,,,,,,,2
44195,05410603406029,2,1,1.0,1.0,,,,,2.0,11.0,4.0,11.0,200.0,2
44196,05410603406029,3,1,1.0,1.0,,,,,2.0,12.0,2.0,12.0,150.0,2
44197,05410603406029,4,1,1.0,1.0,,,,,20.0,1.0,2.0,5.0,200.0,2
44198,05410603406029,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
44199,05410603406029,6,2,,,,,,,,,,,,2
44200,05410603406029,7,2,,,,,,,,,,,,2
44201,05410603406029,8,2,,,,,,,,,,,,2
44202,05410603406029,9,2,,,,,,,,,,,,2
44203,05410603406029,10,2,,,,,,,,,,,,2
44204,05410603406029,11,2,,,,,,,,,,,,2
44205,05410603406029,12,2,,,,,,,,,,,,2
44206,05410603406029,13,2,,,,,,,,,,,,2
44207,05410603406029,14,2,,,,,,,,,,,,2
44208,05410603406029,15,2,,,,,,,,,,,,2
44209,05410603406029,16,2,,,,,,,,,,,,2
44210,05410603406029,17,2,,,,,,,,,,,,2
44211,05410603406029,18,2,,,,,,,,,,,,2
44212,05410603406029,19,2,,,,,,,,,,,,2
44213,05410603406042,1,2,,,,,,,,,,,,2
44214,05410603406042,2,1,,1.0,,,,,1.0,11.0,1.0,11.0,35.0,2
44215,05410603406042,3,1,1.0,1.0,,,,,1.0,11.0,2.0,11.0,100.0,2
44216,05410603406042,4,1,,1.0,,,,,10.0,1.0,1.0,5.0,100.0,2
44217,05410603406042,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
44218,05410603406042,6,2,,,,,,,,,,,,2
44219,05410603406042,7,2,,,,,,,,,,,,2
44220,05410603406042,8,2,,,,,,,,,,,,2
44221,05410603406042,9,2,,,,,,,,,,,,2
44222,05410603406042,10,2,,,,,,,,,,,,2
44223,05410603406042,11,2,,,,,,,,,,,,2
44224,05410603406042,12,2,,,,,,,,,,,,2
44225,05410603406042,13,2,,,,,,,,,,,,2
44226,05410603406042,14,2,,,,,,,,,,,,2
44227,05410603406042,15,2,,,,,,,,,,,,2
44228,05410603406042,16,2,,,,,,,,,,,,2
44229,05410603406042,17,2,,,,,,,,,,,,2
44230,05410603406042,18,2,,,,,,,,,,,,2
44231,05410603406042,19,2,,,,,,,,,,,,2
44232,05410603406055,1,2,,,,,,,,,,,,2
44233,05410603406055,2,1,,1.0,,,,,1.0,11.0,3.0,11.0,110.0,2
44234,05410603406055,3,1,1.0,1.0,,,,,10.0,1.0,1.0,5.0,100.0,2
44235,05410603406055,4,2,,,,,,,,,,,,2
44236,05410603406055,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
44237,05410603406055,6,2,,,,,,,,,,,,2
44238,05410603406055,7,2,,,,,,,,,,,,2
44239,05410603406055,8,2,,,,,,,,,,,,2
44240,05410603406055,9,2,,,,,,,,,,,,2
44241,05410603406055,10,2,,,,,,,,,,,,2
44242,05410603406055,11,2,,,,,,,,,,,,2
44243,05410603406055,12,2,,,,,,,,,,,,2
44244,05410603406055,13,2,,,,,,,,,,,,2
44245,05410603406055,14,2,,,,,,,,,,,,2
44246,05410603406055,15,2,,,,,,,,,,,,2
44247,05410603406055,16,2,,,,,,,,,,,,2
44248,05410603406055,17,2,,,,,,,,,,,,2
44249,05410603406055,18,2,,,,,,,,,,,,2
44250,05410603406055,19,2,,,,,,,,,,,,2
44251,05410603406068,1,2,,,,,,,,,,,,2
44252,05410603406068,2,1,,1.0,,,,,1.0,11.0,3.0,11.0,75.0,2
44253,05410603406068,3,1,,1.0,,,,,2.0,11.0,1.0,11.0,60.0,2
44254,05410603406068,4,1,,1.0,,,,,10.0,1.0,1.0,5.0,100.0,2
44255,05410603406068,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
44256,05410603406068,6,2,,,,,,,,,,,,2
44257,05410603406068,7,2,,,,,,,,,,,,2
44258,05410603406068,8,2,,,,,,,,,,,,2
44259,05410603406068,9,2,,,,,,,,,,,,2
44260,05410603406068,10,2,,,,,,,,,,,,2
44261,05410603406068,11,2,,,,,,,,,,,,2
44262,05410603406068,12,2,,,,,,,,,,,,2
44263,05410603406068,13,2,,,,,,,,,,,,2
44264,05410603406068,14,2,,,,,,,,,,,,2
44265,05410603406068,15,2,,,,,,,,,,,,2
44266,05410603406068,16,2,,,,,,,,,,,,2
44267,05410603406068,17,2,,,,,,,,,,,,2
44268,05410603406068,18,2,,,,,,,,,,,,2
44269,05410603406068,19,2,,,,,,,,,,,,2
44270,05410603406081,1,2,,,,,,,,,,,,2
44271,05410603406081,2,1,1.0,1.0,,,,,2.0,11.0,4.0,11.0,200.0,2
44272,05410603406081,3,2,,,,,,,,,,,,2
44273,05410603406081,4,1,,1.0,,,,,12.0,1.0,1.0,5.0,100.0,2
44274,05410603406081,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
44275,05410603406081,6,2,,,,,,,,,,,,2
44276,05410603406081,7,2,,,,,,,,,,,,2
44277,05410603406081,8,2,,,,,,,,,,,,2
44278,05410603406081,9,2,,,,,,,,,,,,2
44279,05410603406081,10,2,,,,,,,,,,,,2
44280,05410603406081,11,2,,,,,,,,,,,,2
44281,05410603406081,12,2,,,,,,,,,,,,2
44282,05410603406081,13,2,,,,,,,,,,,,2
44283,05410603406081,14,2,,,,,,,,,,,,2
44284,05410603406081,15,2,,,,,,,,,,,,2
44285,05410603406081,16,2,,,,,,,,,,,,2
44286,05410603406081,17,2,,,,,,,,,,,,2
44287,05410603406081,18,2,,,,,,,,,,,,2
44288,05410603406081,19,2,,,,,,,,,,,,2
44289,05410603406094,1,2,,,,,,,,,,,,2
44290,05410603406094,2,1,1.0,1.0,,,,,2.0,11.0,3.0,11.0,150.0,2
44291,05410603406094,3,1,1.0,1.0,,,,,1.0,11.0,2.0,11.0,0.0,2
44292,05410603406094,4,1,1.0,,1.0,,,,15.0,1.0,1.0,5.0,130.0,2
44293,05410603406094,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
44294,05410603406094,6,2,,,,,,,,,,,,2
44295,05410603406094,7,2,,,,,,,,,,,,2
44296,05410603406094,8,2,,,,,,,,,,,,2
44297,05410603406094,9,2,,,,,,,,,,,,2
44298,05410603406094,10,2,,,,,,,,,,,,2
44299,05410603406094,11,2,,,,,,,,,,,,2
44300,05410603406094,12,2,,,,,,,,,,,,2
44301,05410603406094,13,2,,,,,,,,,,,,2
44302,05410603406094,14,2,,,,,,,,,,,,2
44303,05410603406094,15,2,,,,,,,,,,,,2
44304,05410603406094,16,2,,,,,,,,,,,,2
44305,05410603406094,17,2,,,,,,,,,,,,2
44306,05410603406094,18,2,,,,,,,,,,,,2
44307,05410603406094,19,2,,,,,,,,,,,,2
44308,05410603406107,1,2,,,,,,,,,,,,2
44309,05410603406107,2,1,,1.0,,,,,1.0,11.0,3.0,11.0,210.0,2
44310,05410603406107,3,2,,,,,,,,,,,,2
44311,05410603406107,4,1,,1.0,,,,,1.0,5.0,1.0,5.0,130.0,2
44312,05410603406107,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
44313,05410603406107,6,2,,,,,,,,,,,,2
44314,05410603406107,7,2,,,,,,,,,,,,2
44315,05410603406107,8,2,,,,,,,,,,,,2
44316,05410603406107,9,2,,,,,,,,,,,,2
44317,05410603406107,10,2,,,,,,,,,,,,2
44318,05410603406107,11,2,,,,,,,,,,,,2
44319,05410603406107,12,2,,,,,,,,,,,,2
44320,05410603406107,13,2,,,,,,,,,,,,2
44321,05410603406107,14,2,,,,,,,,,,,,2
44322,05410603406107,15,2,,,,,,,,,,,,2
44323,05410603406107,16,2,,,,,,,,,,,,2
44324,05410603406107,17,2,,,,,,,,,,,,2
44325,05410603406107,18,2,,,,,,,,,,,,2
44326,05410603406107,19,2,,,,,,,,,,,,2
44327,05410603406120,1,2,,,,,,,,,,,,2
44328,05410603406120,2,1,,1.0,,,,,2.0,11.0,4.0,11.0,150.0,2
44329,05410603406120,3,1,1.0,1.0,,,,,2.0,11.0,3.0,11.0,0.0,2
44330,05410603406120,4,1,,1.0,,,,,1.0,4.0,1.0,4.0,200.0,2
44331,05410603406120,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
44332,05410603406120,6,2,,,,,,,,,,,,2
44333,05410603406120,7,2,,,,,,,,,,,,2
44334,05410603406120,8,2,,,,,,,,,,,,2
44335,05410603406120,9,2,,,,,,,,,,,,2
44336,05410603406120,10,2,,,,,,,,,,,,2
44337,05410603406120,11,2,,,,,,,,,,,,2
44338,05410603406120,12,2,,,,,,,,,,,,2
44339,05410603406120,13,2,,,,,,,,,,,,2
44340,05410603406120,14,2,,,,,,,,,,,,2
44341,05410603406120,15,2,,,,,,,,,,,,2
44342,05410603406120,16,2,,,,,,,,,,,,2
44343,05410603406120,17,2,,,,,,,,,,,,2
44344,05410603406120,18,2,,,,,,,,,,,,2
44345,05410603406120,19,2,,,,,,,,,,,,2
44346,05410603406133,1,2,,,,,,,,,,,,2
44347,05410603406133,2,1,,1.0,,,,,2.0,11.0,4.0,11.0,200.0,2
44348,05410603406133,3,1,1.0,1.0,,,,,1.0,11.0,3.0,11.0,200.0,2
44349,05410603406133,4,1,,1.0,,,,,15.0,1.0,1.0,5.0,150.0,2
44350,05410603406133,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
44351,05410603406133,6,2,,,,,,,,,,,,2
44352,05410603406133,7,2,,,,,,,,,,,,2
44353,05410603406133,8,2,,,,,,,,,,,,2
44354,05410603406133,9,2,,,,,,,,,,,,2
44355,05410603406133,10,2,,,,,,,,,,,,2
44356,05410603406133,11,2,,,,,,,,,,,,2
44357,05410603406133,12,2,,,,,,,,,,,,2
44358,05410603406133,13,2,,,,,,,,,,,,2
44359,05410603406133,14,2,,,,,,,,,,,,2
44360,05410603406133,15,2,,,,,,,,,,,,2
44361,05410603406133,16,2,,,,,,,,,,,,2
44362,05410603406133,17,2,,,,,,,,,,,,2
44363,05410603406133,18,2,,,,,,,,,,,,2
44364,05410603406133,19,2,,,,,,,,,,,,2
44365,05410603406146,1,2,,,,,,,,,,,,2
44366,05410603406146,2,1,1.0,1.0,,,,,1.0,11.0,3.0,11.0,80.0,2
44367,05410603406146,3,1,1.0,1.0,,,,,2.0,11.0,0.0,-88.0,,2
44368,05410603406146,4,1,,1.0,,,,,10.0,1.0,1.0,5.0,120.0,2
44369,05410603406146,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
44370,05410603406146,6,2,,,,,,,,,,,,2
44371,05410603406146,7,2,,,,,,,,,,,,2
44372,05410603406146,8,2,,,,,,,,,,,,2
44373,05410603406146,9,2,,,,,,,,,,,,2
44374,05410603406146,10,2,,,,,,,,,,,,2
44375,05410603406146,11,2,,,,,,,,,,,,2
44376,05410603406146,12,2,,,,,,,,,,,,2
44377,05410603406146,13,2,,,,,,,,,,,,2
44378,05410603406146,14,2,,,,,,,,,,,,2
44379,05410603406146,15,2,,,,,,,,,,,,2
44380,05410603406146,16,2,,,,,,,,,,,,2
44381,05410603406146,17,2,,,,,,,,,,,,2
44382,05410603406146,18,2,,,,,,,,,,,,2
44383,05410603406146,19,2,,,,,,,,,,,,2
44384,05410700301001,1,2,,,,,,,,,,,,2
44385,05410700301001,2,2,,,,,,,,,,,,2
44386,05410700301001,3,1,,1.0,,,,,1.0,12.0,4.0,12.0,0.0,2
44387,05410700301001,4,1,,1.0,,,,,1.0,8.0,6.0,8.0,50.0,2
44388,05410700301001,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
44389,05410700301001,6,2,,,,,,,,,,,,2
44390,05410700301001,7,2,,,,,,,,,,,,2
44391,05410700301001,8,2,,,,,,,,,,,,2
44392,05410700301001,9,2,,,,,,,,,,,,2
44393,05410700301001,10,2,,,,,,,,,,,,2
44394,05410700301001,11,2,,,,,,,,,,,,2
44395,05410700301001,12,2,,,,,,,,,,,,2
44396,05410700301001,13,2,,,,,,,,,,,,2
44397,05410700301001,14,2,,,,,,,,,,,,2
44398,05410700301001,15,2,,,,,,,,,,,,2
44399,05410700301001,16,2,,,,,,,,,,,,2
44400,05410700301001,17,2,,,,,,,,,,,,2
44401,05410700301001,18,2,,,,,,,,,,,,2
44402,05410700301001,19,2,,,,,,,,,,,,2
44403,05410700301002,1,2,,,,,,,,,,,,1
44404,05410700301002,2,2,,,,,,,,,,,,1
44405,05410700301002,3,2,,,,,,,,,,,,1
44406,05410700301002,4,1,,1.0,,,,,1.0,5.0,4.0,5.0,400.0,1
44407,05410700301002,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
44408,05410700301002,6,2,,,,,,,,,,,,1
44409,05410700301002,7,2,,,,,,,,,,,,1
44410,05410700301002,8,2,,,,,,,,,,,,1
44411,05410700301002,9,2,,,,,,,,,,,,1
44412,05410700301002,10,2,,,,,,,,,,,,1
44413,05410700301002,11,2,,,,,,,,,,,,1
44414,05410700301002,12,2,,,,,,,,,,,,1
44415,05410700301002,13,2,,,,,,,,,,,,1
44416,05410700301002,14,1,1.0,,,,,,29.0,15.0,,,50.0,1
44417,05410700301002,15,2,,,,,,,,,,,,1
44418,05410700301002,16,2,,,,,,,,,,,,1
44419,05410700301002,17,2,,,,,,,,,,,,1
44420,05410700301002,18,2,,,,,,,,,,,,1
44421,05410700301002,19,2,,,,,,,,,,,,1
44422,05410700301005,1,2,,,,,,,,,,,,2
44423,05410700301005,2,2,,,,,,,,,,,,2
44424,05410700301005,3,1,,1.0,,,,,1.0,12.0,3.0,12.0,0.0,2
44425,05410700301005,4,1,,1.0,,,,,2.0,8.0,1.0,5.0,100.0,2
44426,05410700301005,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
44427,05410700301005,6,2,,,,,,,,,,,,2
44428,05410700301005,7,2,,,,,,,,,,,,2
44429,05410700301005,8,2,,,,,,,,,,,,2
44430,05410700301005,9,2,,,,,,,,,,,,2
44431,05410700301005,10,2,,,,,,,,,,,,2
44432,05410700301005,11,2,,,,,,,,,,,,2
44433,05410700301005,12,2,,,,,,,,,,,,2
44434,05410700301005,13,2,,,,,,,,,,,,2
44435,05410700301005,14,2,,,,,,,,,,,,2
44436,05410700301005,15,2,,,,,,,,,,,,2
44437,05410700301005,16,2,,,,,,,,,,,,2
44438,05410700301005,17,2,,,,,,,,,,,,2
44439,05410700301005,18,2,,,,,,,,,,,,2
44440,05410700301005,19,2,,,,,,,,,,,,2
44441,05410700301009,1,2,,,,,,,,,,,,2
44442,05410700301009,2,2,,,,,,,,,,,,2
44443,05410700301009,3,2,,,,,,,,,,,,2
44444,05410700301009,4,1,,1.0,,,,,10.0,8.0,1.0,5.0,100.0,2
44445,05410700301009,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
44446,05410700301009,6,2,,,,,,,,,,,,2
44447,05410700301009,7,2,,,,,,,,,,,,2
44448,05410700301009,8,2,,,,,,,,,,,,2
44449,05410700301009,9,2,,,,,,,,,,,,2
44450,05410700301009,10,2,,,,,,,,,,,,2
44451,05410700301009,11,2,,,,,,,,,,,,2
44452,05410700301009,12,2,,,,,,,,,,,,2
