,HHID,I35,I36_1,I36_2,HI_1o
3260,14720100211005,1.0,120.0,0.0,11:29:45
3261,14720100211006,1.0,30.0,30.0,17:05:55
3262,14720100211007,5.0,30.0,0.0,14:54:21
3263,14720100211008,5.0,300.0,0.0,12:48:30
3264,14720100211009,5.0,60.0,0.0,11:27:37
3265,14720100211010,5.0,120.0,0.0,16:41:43
3266,14720100211011,2.0,50.0,200.0,12:57:33
3267,14720100211012,5.0,130.0,50.0,10:38:39
3268,14720100211013,2.0,100.0,0.0,12:47:08
3269,14720100211014,5.0,120.0,0.0,15:06:58
3270,14720100211015,5.0,40.0,0.0,17:03:11
3271,14720100211016,5.0,200.0,0.0,11:19:14
3272,14720100211017,2.0,20.0,0.0,14:11:39
3273,14720100211018,5.0,120.0,0.0,18:06:29
3274,14720100211019,5.0,60.0,0.0,15:26:34
3275,14720100211020,5.0,120.0,0.0,18:08:02
3276,14720100222001,,52.0,78.0,11:21:18
3277,14720100222002,1.0,0.0,0.0,14:30:58
3278,14720100222003,,0.0,0.0,04:22:47
3279,14720100222004,1.0,260.0,255.0,14:07:53
3280,14720100222005,5.0,150.0,0.0,05:41:48
3281,14720100222006,1.0,25.0,25.0,10:38:03
3282,14720100222007,5.0,80.0,80.0,13:28:38
3283,14720100222008,5.0,120.0,0.0,21:09:02
3284,14720100222009,5.0,45.0,45.0,11:57:00
3285,14720100222010,5.0,375.0,375.0,14:20:26
3286,14720100222011,5.0,150.0,155.0,18:13:39
3287,14720100222012,5.0,140.0,140.0,09:37:07
3288,14720100222013,5.0,600.0,600.0,12:20:58
3289,14720100222014,5.0,300.0,300.0,14:26:58
3290,14720100222015,5.0,150.0,150.0,09:52:08
3291,14720100222016,5.0,125.0,125.0,11:59:29
3292,14720100222017,5.0,120.0,300.0,13:50:44
3293,14720100222018,5.0,175.0,175.0,11:36:57
3294,14720100222019,5.0,300.0,300.0,13:44:01
3295,14720100222020,5.0,180.0,180.0,15:31:05
3296,14720100315001,1.0,50.0,60.0,16:32:59
3297,14720100315003,,122.0,0.0,20:15:06
3298,14720100315004,,40.0,0.0,19:14:40
3299,14720100315005,1.0,350.0,350.0,16:10:51
3300,14720100315006,1.0,150.0,30.0,21:01:13
3301,14720100315012,,345.0,280.0,18:45:51
3302,14720100315047,1.0,52.0,0.0,17:09:57
3303,14720100315054,,0.0,0.0,18:20:02
3304,14720100315061,,320.0,0.0,19:43:17
3305,14720100315068,,150.0,0.0,16:49:10
3306,14720100315075,,120.0,120.0,15:28:04
3307,14720100315082,,150.0,0.0,17:45:41
3308,14720100315089,,80.0,160.0,19:33:56
3309,14720100315096,,40.0,0.0,17:25:43
3310,14720100315103,,5.0,0.0,16:36:22
3311,14720100315110,,420.0,0.0,18:14:09
3312,14720100315117,,80.0,40.0,19:41:21
3313,14720100315124,,31.0,150.0,20:08:38
3314,14720100315131,,110.0,0.0,16:14:12
3315,14720100315138,,180.0,0.0,16:41:21
3316,14720100326001,3.0,130.0,40.0,14:29:39
3317,14720100326002,1.0,100.0,120.0,16:40:45
3318,14720100326003,3.0,220.0,112.0,10:23:35
3319,14720100326004,1.0,200.0,130.0,11:53:31
3320,14720100326005,3.0,260.0,120.0,15:24:57
3321,14720100326006,3.0,130.0,35.0,12:19:30
3322,14720100326007,1.0,200.0,140.0,12:59:28
3323,14720100326008,3.0,123.0,0.0,13:45:17
3324,14720100326009,3.0,230.0,60.0,17:37:25
3325,14720100326010,3.0,14.0,0.0,16:05:13
3326,14720100326011,3.0,227.0,0.0,14:00:12
3327,14720100326012,1.0,280.0,150.0,10:05:17
3328,14720100326013,3.0,147.0,0.0,10:41:39
3329,14720100326014,3.0,250.0,140.0,13:09:00
3330,14720100326015,3.0,165.0,180.0,10:07:17
3331,14720100326016,1.0,250.0,140.0,11:03:46
3332,14720100326017,3.0,140.0,150.0,11:32:40
3333,14720100326018,3.0,120.0,0.0,10:18:36
3334,14720100326019,3.0,60.0,0.0,10:56:17
3335,14720100326020,1.0,200.0,0.0,12:30:35
3336,14720100406001,5.0,150.0,0.0,12:38:45
3337,14720100406002,5.0,300.0,0.0,13:41:21
3338,14720100406003,5.0,370.0,0.0,08:54:29
3339,14720100406004,5.0,130.0,0.0,13:04:28
3340,14720100406005,5.0,350.0,0.0,12:26:28
3341,14720100406006,5.0,40.0,0.0,13:24:04
3342,14720100406007,5.0,120.0,0.0,11:07:24
3343,14720100406008,5.0,330.0,0.0,17:38:25
3344,14720100406009,5.0,150.0,0.0,13:10:12
3345,14720100406010,5.0,300.0,0.0,11:33:01
3346,14720100406011,5.0,0.0,0.0,13:15:02
3347,14720100406012,5.0,150.0,0.0,14:54:15
3348,14720100512001,5.0,600.0,200.0,04:37:34
3349,14720100512002,5.0,250.0,65.0,18:20:29
3350,14720100512003,5.0,77.0,150.0,14:01:19
3351,14720100512004,1.0,200.0,150.0,14:05:41
3352,14720100512006,2.0,279.0,300.0,04:05:30
3353,14720100512007,5.0,50.0,300.0,16:26:13
3354,14720100512008,2.0,100.0,250.0,06:37:38
3355,14720100512009,5.0,80.0,250.0,10:54:46
3356,14720100512010,1.0,200.0,150.0,04:50:11
3357,14720100512011,2.0,200.0,250.0,06:48:33
3358,14720100512012,5.0,300.0,250.0,10:44:24
3359,14720100512013,5.0,300.0,300.0,05:27:53
3360,14720100512014,2.0,0.0,0.0,03:51:04
3361,14720100512015,2.0,150.0,300.0,09:03:29
3362,14720100512016,2.0,50.0,150.0,10:50:18
3363,14720100512017,2.0,32.0,150.0,04:55:14
3364,14720100512018,2.0,100.0,300.0,13:26:46
3365,14720100512019,5.0,0.0,300.0,07:16:17
3366,14720100512020,2.0,0.0,0.0,06:00:02
3367,14720100549006,,0.0,0.0,20:46:44
3368,14720100549012,2.0,30.0,0.0,12:53:54
3369,14720100549018,5.0,140.0,140.0,20:53:28
3370,14720100549024,5.0,150.0,0.0,03:28:03
3371,14720100549030,2.0,350.0,60.0,07:19:22
3372,14720100549036,5.0,150.0,150.0,23:02:28
3373,14720100549042,5.0,175.0,175.0,17:59:32
3374,14720100549048,2.0,-888.0,-888.0,14:05:43
3375,14720100549054,5.0,-888.0,-888.0,20:26:18
3376,14720100549060,2.0,-888.0,-888.0,17:22:52
3377,14720100549066,2.0,-888.0,-888.0,20:15:35
3378,14720100549072,5.0,-888.0,-888.0,13:22:09
3379,14720100549078,2.0,-888.0,-888.0,18:20:26
3380,14720100549084,2.0,-888.0,-888.0,18:05:47
3381,14720100549090,2.0,0.0,-888.0,19:57:20
3382,14720100549096,,0.0,0.0,21:27:26
3383,14720100549102,2.0,100.0,100.0,16:17:59
3384,14720100549114,5.0,280.0,280.0,22:54:45
3385,14720100549120,3.0,600.0,600.0,20:13:53
3386,14720100560001,5.0,350.0,65.0,09:50:07
3387,14720100560002,1.0,50.0,50.0,05:53:10
3388,14720100560007,2.0,350.0,65.0,04:57:14
3389,14720100560008,2.0,0.0,0.0,09:19:55
3390,14720100560017,2.0,350.0,50.0,04:34:54
3391,14720100560024,,350.0,60.0,05:46:11
3392,14720100560031,,150.0,60.0,03:10:55
3393,14720100560038,5.0,140.0,140.0,06:08:02
3394,14720100560059,2.0,400.0,65.0,12:05:32
3395,14720100560066,,350.0,45.0,08:26:02
3396,14720100560073,5.0,350.0,60.0,10:28:24
3397,14720100560080,5.0,150.0,40.0,08:59:45
3398,14720100633001,5.0,140.0,140.0,18:23:55
3399,14720100633002,5.0,0.0,0.0,03:15:19
3400,14720100633003,2.0,111.0,111.0,02:42:07
3401,14720100633004,5.0,100.0,100.0,21:22:01
3402,14720100633005,5.0,100.0,100.0,17:52:29
3403,14720100633006,2.0,111.0,111.0,20:13:22
3404,14720100633007,4.0,0.0,0.0,23:50:23
3405,14720100633008,2.0,111.0,111.0,15:03:24
3406,14720100633019,5.0,125.0,0.0,04:40:04
3407,14720100633052,,0.0,0.0,16:57:21
3408,14720100633058,5.0,111.0,111.0,02:06:32
3409,14720100633064,5.0,90.0,0.0,22:08:42
3410,14720100633070,5.0,215.0,0.0,04:45:53
3411,14720100633076,5.0,100.0,100.0,01:02:24
3412,14720100633082,5.0,120.0,120.0,02:14:20
3413,14720100633088,5.0,111.0,111.0,01:42:39
3414,14720100633094,5.0,111.0,111.0,17:21:13
3415,14720100633100,5.0,111.0,111.0,17:58:19
3416,14720100633106,,111.0,111.0,20:40:10
3417,14720100633117,5.0,85.0,0.0,02:39:00
3418,14720100702001,1.0,240.0,240.0,13:51:44
3419,14720100702002,,0.0,0.0,12:39:45
3420,14720100702003,1.0,150.0,120.0,23:04:50
3421,14720100702004,,0.0,0.0,11:27:22
3422,14720100702005,2.0,250.0,200.0,15:24:36
3423,14720100702006,2.0,150.0,120.0,16:17:16
3424,14720100702007,5.0,450.0,350.0,22:20:59
3425,14720100702008,1.0,450.0,250.0,12:01:23
3426,14720100702009,3.0,150.0,450.0,13:28:43
3427,14720100702010,5.0,250.0,180.0,18:21:04
3428,14720100702011,5.0,120.0,100.0,19:47:37
3429,14720100702012,5.0,250.0,280.0,17:16:53
3430,14720100702013,5.0,100.0,100.0,17:18:34
3431,14720100702014,5.0,180.0,150.0,11:34:45
3432,14720100702015,5.0,750.0,850.0,14:33:03
3433,14720100702016,5.0,350.0,350.0,12:11:03
3434,14720100702017,5.0,120.0,100.0,12:53:33
3435,14720100702018,5.0,250.0,250.0,14:07:41
3436,14720100702019,5.0,350.0,350.0,15:07:38
3437,14720100702020,5.0,360.0,350.0,16:01:45
3438,14730200238003,5.0,15.0,12.0,23:45:41
3439,14730200238022,5.0,450.0,130.0,00:58:22
3440,14730200238041,5.0,50.0,0.0,20:45:42
3441,14730200238060,5.0,80.0,70.0,22:34:53
3442,14730200238079,,1.0,350.0,01:18:10
3443,14730200238098,,150.0,250.0,20:57:55
3444,14730200238117,,50.0,250.0,23:36:51
3445,14730200238136,,300.0,150.0,01:48:09
3446,14730200238155,1.0,150.0,150.0,20:15:41
3447,14730200238174,,150.0,0.0,21:49:21
3448,14730200238193,,80.0,40.0,00:04:34
3449,14730200238212,,150.0,0.0,01:36:41
3450,14730200527001,2.0,20.0,30.0,06:11:16
3451,14730200527002,2.0,2.0,28.0,22:51:40
3452,14730200527003,1.0,150.0,120.0,00:03:56
3453,14730200527004,1.0,50.0,0.0,01:50:28
3454,14730200527005,,120.0,100.0,20:21:38
3455,14730200527006,2.0,80.0,60.0,17:57:59
3456,14730200527007,3.0,80.0,60.0,01:14:20
3457,14730200527008,2.0,120.0,30.0,02:40:59
3458,14730200527009,3.0,85.0,19.0,03:27:37
3459,14730200527010,2.0,120.0,100.0,23:43:12
3460,14730200527011,1.0,1.0,15.0,00:15:12
3461,14730200527012,2.0,3.0,45.0,00:49:26
3462,14730200833004,3.0,4.0,30.0,02:05:11
3463,14730200833013,,30.0,30.0,16:55:45
3464,14730200833014,,81.0,81.0,17:40:30
3465,14730200833015,5.0,50.0,50.0,18:53:30
3466,14730200833016,2.0,2.0,50.0,01:17:28
3467,14730200833021,5.0,35.0,45.0,02:42:09
3468,14730200833106,2.0,45.0,0.0,11:42:57
3469,14730200833123,3.0,65.0,0.0,13:28:46
3470,14730200833140,3.0,150.0,160.0,14:41:28
3471,14730200833157,1.0,220.0,220.0,09:53:21
3472,14730200833174,2.0,70.0,70.0,11:04:44
3473,14730200833191,3.0,300.0,300.0,15:04:59
3474,14740300273001,5.0,165.0,165.0,16:19:23
3475,14740300273002,5.0,200.0,150.0,20:18:26
3476,14740300273003,5.0,20.0,0.0,21:51:28
3477,14740300273004,,0.0,0.0,19:30:26
3478,14740300273005,,120.0,120.0,21:07:45
3479,14740300273006,5.0,180.0,180.0,16:30:03
3480,14740300273007,5.0,80.0,80.0,17:49:58
3481,14740300273008,5.0,80.0,80.0,16:53:41
3482,14740300273009,,0.0,0.0,20:06:19
3483,14740300273010,5.0,6.0,6.0,17:55:28
3484,14740300273011,1.0,40.0,0.0,17:27:14
3485,14740300273012,,0.0,0.0,19:15:03
3486,14740300546001,1.0,20.0,0.0,16:19:19
3487,14740300546013,1.0,110.0,0.0,22:07:36
3488,14740300546025,1.0,60.0,80.0,11:20:57
3489,14740300546037,1.0,60.0,0.0,13:45:37
3490,14740300546049,2.0,80.0,0.0,14:22:47
3491,14740300546061,3.0,100.0,60.0,19:16:22
3492,14740300546073,2.0,80.0,0.0,16:43:23
3493,14740300546085,1.0,60.0,0.0,12:23:43
3494,14740300546097,3.0,120.0,0.0,11:01:08
3495,14740300546109,3.0,70.0,0.0,12:12:05
3496,14740300546121,3.0,120.0,0.0,14:50:51
3497,14740300546133,3.0,120.0,0.0,09:58:16
3498,14740301003006,1.0,50.0,200.0,10:46:25
3499,14740301003030,,0.0,0.0,08:28:01
3500,14740301003054,1.0,120.0,250.0,13:28:54
3501,14740301003078,1.0,74.0,200.0,22:09:33
3502,14740301003126,1.0,400.0,400.0,10:45:42
3503,14740301003161,1.0,0.0,0.0,15:30:23
3504,14740301003174,1.0,0.0,0.0,12:16:28
3505,14740301003176,1.0,500.0,500.0,09:42:48
3506,14740301003180,1.0,400.0,400.0,18:45:41
3507,14740301003222,1.0,400.0,400.0,11:19:16
3508,14740301003246,1.0,25.0,25.0,15:07:29
3509,14740301003268,1.0,400.0,400.0,16:05:16
3510,14750400317001,1.0,130.0,80.0,15:27:52
3511,14750400317002,2.0,250.0,170.0,11:29:47
3512,14750400317003,3.0,270.0,240.0,14:09:23
3513,14750400317004,4.0,35.0,40.0,16:29:30
3514,14750400317005,5.0,80.0,150.0,14:17:04
3515,14750400317006,5.0,80.0,0.0,10:34:11
3516,14750400317007,5.0,60.0,60.0,12:34:32
3517,14750400317008,,40.0,150.0,11:03:32
3518,14750400317009,,120.0,0.0,12:30:04
3519,14750400317010,,75.0,65.0,13:01:52
3520,14750400317011,,75.0,0.0,14:46:50
3521,14750400317012,,210.0,0.0,12:57:03
3522,14750400612001,1.0,250.0,213.0,14:39:05
3523,14750400612002,5.0,90.0,350.0,15:25:30
3524,14750400612003,,0.0,350.0,13:30:24
3525,14750400612004,5.0,100.0,90.0,15:32:40
3526,14750400612005,,200.0,120.0,11:21:32
3527,14750400612006,5.0,120.0,50.0,13:39:13
3528,14750400612007,5.0,200.0,25.0,14:53:46
3529,14750400612008,5.0,110.0,110.0,13:22:04
3530,14750400612009,4.0,700.0,700.0,10:36:30
3531,14750400612010,5.0,150.0,190.0,09:09:25
3532,14750400612011,5.0,230.0,280.0,16:21:50
3533,14750400612012,5.0,140.0,50.0,14:37:42
3534,14750401001001,1.0,0.0,250.0,13:01:39
3535,14750401001002,2.0,0.0,360.0,11:37:23
3536,14750401001003,5.0,90.0,360.0,10:19:54
3537,14750401001004,4.0,185.0,0.0,10:21:54
3538,14750401001005,5.0,360.0,360.0,11:45:48
3539,14750401001006,5.0,100.0,100.0,13:05:10
3540,14750401001007,5.0,180.0,180.0,11:29:03
3541,14750401001008,5.0,400.0,400.0,10:20:07
3542,14750401001009,,140.0,0.0,15:19:08
3543,14750401001010,5.0,190.0,190.0,15:25:15
3544,14750401001011,,60.0,0.0,10:33:18
3545,14750401001012,,75.0,0.0,09:44:28
3546,14760500307001,1.0,360.0,360.0,21:18:25
3547,14760500307002,1.0,800.0,500.0,22:19:41
3548,14760500307003,1.0,250.0,50.0,16:09:12
3549,14760500307004,1.0,100.0,50.0,17:15:00
3550,14760500307005,1.0,0.0,0.0,18:08:24
3551,14760500307006,1.0,50.0,150.0,16:03:41
3552,14760500307007,1.0,20.0,10.0,21:40:55
3553,14760500307008,1.0,100.0,600.0,16:55:45
3554,14760500307009,1.0,100.0,100.0,21:01:40
3555,14760500307010,1.0,80.0,80.0,16:08:04
3556,14760500307011,1.0,60.0,100.0,18:13:49
3557,14760500307012,1.0,20.0,0.0,20:25:06
3558,14760500307013,,0.0,0.0,17:05:09
3559,14760500307014,1.0,0.0,0.0,18:22:08
3560,14760500307015,,800.0,3.0,17:19:48
3561,14760500307016,,0.0,0.0,16:43:54
3562,14760500307017,1.0,20.0,0.0,20:57:40
3563,14760500307018,,0.0,0.0,17:57:11
3564,14760500307019,,0.0,0.0,17:27:17
3565,14760500307020,1.0,800.0,20.0,21:45:57
3566,14760500318001,2.0,20.0,15.0,14:56:21
3567,14760500318002,1.0,0.0,0.0,12:12:11
3568,14760500318003,5.0,98.0,25.0,10:49:05
3569,14760500318004,1.0,35.0,24.0,16:12:32
3570,14760500318005,1.0,50.0,25.0,15:12:51
3571,14760500318006,1.0,30.0,100.0,09:34:57
3572,14760500318007,1.0,250.0,150.0,10:54:53
3573,14760500318008,1.0,250.0,125.0,15:17:07
3574,14760500318009,1.0,50.0,50.0,09:49:05
3575,14760500318010,2.0,200.0,150.0,10:56:45
3576,14760500318011,2.0,200.0,200.0,14:31:31
3577,14760500318012,3.0,800.0,800.0,15:59:08
3578,14760500318013,3.0,250.0,100.0,09:38:26
3579,14760500318014,2.0,350.0,350.0,11:05:20
3580,14760500318015,4.0,200.0,125.0,14:39:42
3581,14760500318016,5.0,200.0,200.0,09:24:36
3582,14760500318017,5.0,200.0,150.0,15:52:38
3583,14760500318018,3.0,300.0,300.0,10:52:24
3584,14760500318019,5.0,150.0,150.0,14:37:54
3585,14760500318020,5.0,140.0,140.0,16:00:54
3586,14760500330001,1.0,400.0,100.0,12:47:38
3587,14760500330002,3.0,0.0,0.0,12:28:09
3588,14760500330003,1.0,25.0,400.0,08:47:35
3589,14760500330004,1.0,140.0,120.0,11:25:45
3590,14760500330005,2.0,300.0,300.0,16:09:54
3591,14760500330006,2.0,0.0,0.0,11:02:14
3592,14760500330007,1.0,600.0,0.0,10:52:22
3593,14760500330008,1.0,50.0,40.0,15:47:02
3594,14760500330009,2.0,250.0,80.0,11:06:24
3595,14760500330010,,600.0,50.0,11:47:51
3596,14760500330011,1.0,250.0,250.0,14:44:49
3597,14760500330012,2.0,0.0,0.0,14:58:05
3598,14760500330013,1.0,20.0,0.0,12:43:20
3599,14760500330014,2.0,300.0,0.0,14:30:10
3600,14760500330015,1.0,40.0,360.0,15:28:02
3601,14760500330016,1.0,250.0,0.0,14:04:25
3602,14760500330017,1.0,80.0,0.0,15:24:59
3603,14760500330018,1.0,280.0,120.0,14:35:59
3604,14760500330019,1.0,180.0,0.0,12:08:07
3605,14760500330021,1.0,200.0,0.0,16:11:13
3606,14760500409001,1.0,80.0,0.0,14:59:18
3607,14760500409002,1.0,300.0,0.0,10:31:15
3608,14760500409003,1.0,25.0,0.0,11:23:53
3609,14760500409004,2.0,0.0,0.0,12:49:31
3610,14760500409005,3.0,200.0,0.0,10:17:12
3611,14760500409006,1.0,20.0,20.0,12:10:05
3612,14760500409007,2.0,0.0,0.0,14:43:58
3613,14760500409008,2.0,240.0,0.0,10:06:22
3614,14760500409009,,0.0,0.0,14:08:23
3615,14760500409010,,0.0,0.0,14:43:07
3616,14760500409011,3.0,140.0,50.0,11:38:39
3617,14760500409012,1.0,80.0,0.0,10:45:21
3618,14760500409013,2.0,0.0,0.0,10:32:18
3619,14760500409014,2.0,0.0,0.0,09:00:53
3620,14760500409015,1.0,120.0,0.0,10:46:53
3621,14760500409016,1.0,350.0,0.0,14:03:09
3622,14760500409017,3.0,80.0,0.0,10:09:36
3623,14760500409018,1.0,60.0,0.0,13:48:11
3624,14760500409019,1.0,250.0,0.0,12:07:02
3625,14760500409020,1.0,120.0,0.0,12:04:36
3626,14760500430001,5.0,100.0,200.0,23:43:42
3627,14760500430002,5.0,150.0,300.0,22:39:54
3628,14760500430003,5.0,80.0,160.0,20:55:56
3629,14760500430004,5.0,160.0,0.0,23:59:27
3630,14760500430005,5.0,150.0,600.0,23:10:31
3631,14760500430006,5.0,350.0,80.0,02:01:17
3632,14760500430007,5.0,160.0,160.0,22:28:46
3633,14760500430008,,150.0,150.0,22:34:28
3634,14760500430009,5.0,100.0,0.0,21:30:04
3635,14760500430010,,52.0,0.0,21:49:27
3636,14760500430011,1.0,150.0,150.0,03:28:23
3637,14760500430012,1.0,1.0,1.0,15:00:40
3638,14760500430013,5.0,100.0,260.0,22:11:54
3639,14760500430014,2.0,370.0,370.0,03:01:54
3640,14760500430015,1.0,150.0,150.0,22:44:48
3641,14760500430016,,100.0,250.0,04:24:00
3642,14760500430017,,82.0,82.0,00:44:39
3643,14760500430018,5.0,150.0,350.0,02:54:46
3644,14760500430019,1.0,170.0,100.0,23:54:17
3645,14760500430020,1.0,150.0,150.0,04:07:05
3646,14760500507001,3.0,360.0,0.0,08:29:23
3647,14760500507002,1.0,14.0,0.0,11:52:24
3648,14760500507003,3.0,14.0,0.0,13:07:00
3649,14760500507004,1.0,440.0,0.0,04:38:26
3650,14760500507005,2.0,173.0,0.0,07:14:12
3651,14760500507006,1.0,50.0,0.0,05:53:37
3652,14760500507007,5.0,500.0,0.0,15:43:27
3653,14760500507008,2.0,400.0,0.0,04:37:00
3654,14760500507009,2.0,850.0,0.0,14:22:12
3655,14760500507010,,350.0,0.0,09:28:26
3656,14760500507011,,50.0,200.0,18:40:38
3657,14760500507012,,300.0,120.0,04:50:04
3658,14760500507013,,100.0,160.0,16:53:40
3659,14760500507014,,200.0,200.0,03:24:16
3660,14760500507015,,220.0,120.0,04:59:23
3661,14760500507016,1.0,45.0,0.0,12:34:33
3662,14760500507017,,140.0,140.0,05:49:15
3663,14760500507018,,20.0,20.0,04:10:45
3664,14760500507019,5.0,37.0,0.0,04:25:10
3665,14760500507020,1.0,560.0,0.0,05:29:40
3666,14760500517001,3.0,300.0,0.0,09:23:15
3667,14760500517002,,-888.0,150.0,20:35:20
3668,14760500517003,3.0,280.0,48.0,13:27:08
3669,14760500517004,1.0,15.0,15.0,10:52:17
3670,14760500517005,3.0,280.0,-888.0,13:30:44
3671,14760500517006,3.0,120.0,150.0,09:39:24
3672,14760500517007,,280.0,-888.0,14:33:31
3673,14760500517008,3.0,280.0,-888.0,15:04:31
3674,14760500517009,3.0,280.0,0.0,22:13:32
3675,14760500517010,,0.0,160.0,00:04:28
3676,14760500517011,3.0,380.0,0.0,08:40:39
3677,14760500517012,3.0,-888.0,160.0,09:28:08
3678,14760500517013,2.0,120.0,0.0,10:57:25
3679,14760500517014,2.0,280.0,95.0,12:13:40
3680,14760500517015,2.0,-888.0,320.0,12:54:25
3681,14760500517016,,0.0,320.0,13:40:14
3682,14760500517018,3.0,320.0,0.0,16:07:38
3683,14760500517019,,340.0,68.0,16:41:59
3684,14760500517020,5.0,-888.0,340.0,09:32:00
3685,14760500517044,3.0,280.0,-888.0,22:12:11
3686,14760500527001,1.0,30.0,0.0,17:23:31
3687,14760500527002,2.0,150.0,60.0,21:31:36
3688,14760500527003,5.0,20.0,40.0,15:48:09
3689,14760500527004,2.0,50.0,200.0,17:24:14
3690,14760500527005,1.0,370.0,0.0,18:31:49
3691,14760500527006,5.0,415.0,90.0,16:03:09
3692,14760500527007,5.0,300.0,30.0,17:14:31
3693,14760500527008,1.0,0.0,0.0,20:47:35
3694,14760500527009,1.0,80.0,120.0,17:12:11
3695,14760500527010,1.0,150.0,0.0,18:32:08
3696,14760500527011,1.0,168.0,0.0,15:53:54
3697,14760500527012,1.0,120.0,0.0,16:45:18
3698,14760500527013,1.0,90.0,0.0,17:36:25
3699,14760500527014,1.0,350.0,0.0,14:50:24
3700,14760500527015,1.0,350.0,0.0,16:34:39
3701,14760500527016,1.0,150.0,0.0,19:07:40
3702,14760500527017,,0.0,0.0,18:20:37
3703,14760500527018,1.0,150.0,0.0,15:27:43
3704,14760500527019,1.0,175.0,0.0,16:15:35
3705,14760500527020,1.0,170.0,0.0,16:52:08
3706,14760500532001,1.0,720.0,720.0,17:05:06
3707,14760500532002,1.0,80.0,0.0,22:13:10
3708,14760500532003,1.0,0.0,0.0,16:06:51
3709,14760500532004,1.0,140.0,0.0,17:10:07
3710,14760500532005,1.0,150.0,97.0,16:17:58
3711,14760500532006,1.0,80.0,300.0,17:17:47
3712,14760500532007,5.0,740.0,57.0,16:39:25
3713,14760500532008,1.0,320.0,146.0,17:58:03
3714,14760500532009,1.0,150.0,34.0,18:50:29
3715,14760500532010,5.0,220.0,68.0,16:17:30
3716,14760500532011,5.0,80.0,110.0,17:14:53
3717,14760500532012,5.0,350.0,0.0,18:05:15
3718,14760500532013,5.0,150.0,129.0,19:19:10
3719,14760500532014,1.0,150.0,13.0,18:33:10
3720,14760500532015,1.0,320.0,65.0,17:17:51
3721,14760500532016,1.0,90.0,220.0,15:42:45
3722,14760500532017,,0.0,0.0,16:30:13
3723,14760500532018,5.0,100.0,50.0,17:12:42
3724,14760500532019,5.0,60.0,33.0,17:58:52
3725,14760500532020,5.0,320.0,61.0,21:02:54
3726,14760500613002,2.0,30.0,350.0,05:32:28
3727,14760500613003,1.0,80.0,60.0,09:06:40
3728,14760500613004,4.0,15.0,0.0,10:15:52
3729,14760500613005,1.0,40.0,300.0,04:13:20
3730,14760500613006,1.0,350.0,0.0,05:58:08
3731,14760500613007,1.0,300.0,0.0,04:07:32
3732,14760500613008,1.0,100.0,300.0,05:18:28
3733,14760500613009,1.0,165.0,0.0,06:04:50
3734,14760500613010,1.0,150.0,0.0,03:44:36
3735,14760500613011,1.0,150.0,0.0,04:40:52
3736,14760500613012,1.0,150.0,0.0,08:41:34
3737,14760500613013,1.0,160.0,0.0,03:47:41
3738,14760500613014,1.0,300.0,0.0,04:47:11
3739,14760500613015,1.0,310.0,0.0,05:47:13
3740,14760500613016,2.0,350.0,0.0,04:01:51
3741,14760500613017,2.0,80.0,0.0,05:04:00
3742,14760500613018,1.0,150.0,0.0,06:36:49
3743,14760500613019,1.0,160.0,0.0,07:25:24
3744,14760500613020,,360.0,0.0,09:08:18
3745,14760500802001,1.0,150.0,0.0,15:31:59
3746,14760500802002,,0.0,0.0,18:26:58
3747,14760500802003,1.0,150.0,50.0,16:16:38
3748,14760500802004,1.0,350.0,70.0,17:02:34
3749,14760500802005,1.0,300.0,50.0,17:35:08
3750,14760500802006,1.0,350.0,80.0,19:07:48
3751,14760500802007,5.0,350.0,160.0,17:33:33
3752,14760500802008,4.0,300.0,150.0,18:33:22
3753,14760500802009,4.0,100.0,120.0,18:58:33
3754,14760500802010,5.0,120.0,200.0,19:43:51
3755,14760500802011,5.0,160.0,46.0,20:26:09
3756,14760500802012,5.0,320.0,346.0,21:12:18
3757,14760500802017,3.0,300.0,60.0,13:37:30
3758,14760500802018,1.0,0.0,300.0,00:45:14
3759,14760500802019,1.0,0.0,0.0,01:09:03
3760,14760500802020,2.0,0.0,340.0,01:33:29
3761,14760500802065,2.0,150.0,150.0,01:44:12
3762,14760500802070,5.0,70.0,70.0,03:33:36
3763,14760500802075,2.0,86.0,86.0,07:11:45
3764,14760500802080,5.0,102.0,102.0,09:12:08
3765,14760500811002,2.0,60.0,20.0,12:01:14
3766,14760500811007,3.0,80.0,30.0,15:15:48
3767,14760500811012,3.0,200.0,50.0,11:06:30
3768,14760500811017,3.0,50.0,0.0,11:05:32
3769,14760500811022,2.0,40.0,40.0,11:43:50
3770,14760500811027,2.0,10.0,20.0,13:09:04
3771,14760500811032,5.0,300.0,300.0,15:05:03
3772,14760500811037,2.0,60.0,60.0,16:51:25
3773,14760500811042,,50.0,180.0,11:15:22
3774,14760500811047,2.0,247.0,180.0,12:10:38
3775,14760500811052,5.0,120.0,112.0,13:14:02
3776,14760500811057,,35.0,53.0,14:58:18
3777,14760500811062,,0.0,0.0,11:19:32
3778,14760500811067,,0.0,0.0,07:59:15
3779,14760500811072,,40.0,0.0,13:20:04
3780,14760500811077,,0.0,0.0,11:12:15
3781,14760500811082,2.0,25.0,20.0,11:29:24
3782,14760500811087,2.0,12.0,8.0,13:54:55
3783,14760500811092,2.0,30.0,30.0,16:27:17
3784,14760500811097,5.0,121.0,80.0,12:03:50
3785,14770600201001,4.0,0.0,0.0,10:46:29
