,HHID,M_a,M_b,M1
21860,04280201505004,5.0,,12
21861,04280201505004,0.0,,13
21862,04280201505004,0.0,,14
21863,04280201505004,0.0,,15
21864,04280201505005,0.0,,1
21865,04280201505005,0.0,,2
21866,04280201505005,0.0,,3
21867,04280201505005,0.0,,4
21868,04280201505005,0.0,,5
21869,04280201505005,0.0,,6
21870,04280201505005,0.0,,7
21871,04280201505005,4.0,,8
21872,04280201505005,0.0,,9
21873,04280201505005,1.0,,10
21874,04280201505005,4.0,,11
21875,04280201505005,0.0,,12
21876,04280201505005,0.0,,13
21877,04280201505005,0.0,,14
21878,04280201505005,0.0,,15
21879,04280201505006,0.0,,1
21880,04280201505006,0.0,,2
21881,04280201505006,0.0,,3
21882,04280201505006,0.0,,4
21883,04280201505006,0.0,,5
21884,04280201505006,0.0,,6
21885,04280201505006,0.0,,7
21886,04280201505006,6.0,,8
21887,04280201505006,0.0,,9
21888,04280201505006,2.0,,10
21889,04280201505006,0.0,,11
21890,04280201505006,4.0,,12
21891,04280201505006,0.0,,13
21892,04280201505006,0.0,,14
21893,04280201505006,0.0,,15
21894,04280201505007,0.0,,1
21895,04280201505007,0.0,,2
21896,04280201505007,0.0,,3
21897,04280201505007,0.0,,4
21898,04280201505007,0.0,,5
21899,04280201505007,0.0,,6
21900,04280201505007,0.0,,7
21901,04280201505007,12.0,,8
21902,04280201505007,0.0,,9
21903,04280201505007,1.0,,10
21904,04280201505007,0.0,,11
21905,04280201505007,0.0,,12
21906,04280201505007,0.0,,13
21907,04280201505007,0.0,,14
21908,04280201505007,0.0,,15
21909,04280201505008,0.0,,1
21910,04280201505008,0.0,,2
21911,04280201505008,0.0,,3
21912,04280201505008,0.0,,4
21913,04280201505008,0.0,,5
21914,04280201505008,0.0,,6
21915,04280201505008,0.0,,7
21916,04280201505008,2.0,,8
21917,04280201505008,0.0,,9
21918,04280201505008,1.0,,10
21919,04280201505008,0.0,,11
21920,04280201505008,7.0,,12
21921,04280201505008,0.0,,13
21922,04280201505008,0.0,,14
21923,04280201505008,0.0,,15
21924,04280201505009,0.0,,1
21925,04280201505009,0.0,,2
21926,04280201505009,0.0,,3
21927,04280201505009,0.0,,4
21928,04280201505009,0.0,,5
21929,04280201505009,0.0,,6
21930,04280201505009,0.0,,7
21931,04280201505009,0.0,,8
21932,04280201505009,0.0,,9
21933,04280201505009,0.0,,10
21934,04280201505009,0.0,,11
21935,04280201505009,0.0,,12
21936,04280201505009,0.0,,13
21937,04280201505009,0.0,,14
21938,04280201505009,0.0,,15
21939,04280201505010,0.0,,1
21940,04280201505010,0.0,,2
21941,04280201505010,0.0,,3
21942,04280201505010,0.0,,4
21943,04280201505010,0.0,,5
21944,04280201505010,0.0,,6
21945,04280201505010,0.0,,7
21946,04280201505010,20.0,,8
21947,04280201505010,0.0,,9
21948,04280201505010,2.0,,10
21949,04280201505010,5.0,,11
21950,04280201505010,25.0,,12
21951,04280201505010,0.0,,13
21952,04280201505010,0.0,,14
21953,04280201505010,0.0,,15
21954,04280201505011,0.0,,1
21955,04280201505011,0.0,,2
21956,04280201505011,0.0,,3
21957,04280201505011,0.0,,4
21958,04280201505011,0.0,,5
21959,04280201505011,0.0,,6
21960,04280201505011,0.0,,7
21961,04280201505011,0.0,,8
21962,04280201505011,4.0,,9
21963,04280201505011,2.0,,10
21964,04280201505011,4.0,,11
21965,04280201505011,1.0,,12
21966,04280201505011,0.0,,13
21967,04280201505011,0.0,,14
21968,04280201505011,0.0,,15
21969,04280201505012,0.0,,1
21970,04280201505012,0.0,,2
21971,04280201505012,0.0,,3
21972,04280201505012,0.0,,4
21973,04280201505012,0.0,,5
21974,04280201505012,0.0,,6
21975,04280201505012,0.0,,7
21976,04280201505012,4.0,,8
21977,04280201505012,0.0,,9
21978,04280201505012,0.0,,10
21979,04280201505012,0.0,,11
21980,04280201505012,5.0,,12
21981,04280201505012,0.0,,13
21982,04280201505012,0.0,,14
21983,04280201505012,0.0,,15
21984,04280203203001,0.0,,1
21985,04280203203001,0.0,,2
21986,04280203203001,0.0,,3
21987,04280203203001,0.0,,4
21988,04280203203001,0.0,,5
21989,04280203203001,0.0,,6
21990,04280203203001,0.0,,7
21991,04280203203001,32.0,,8
21992,04280203203001,0.0,,9
21993,04280203203001,5.0,,10
21994,04280203203001,30.0,,11
21995,04280203203001,44.0,,12
21996,04280203203001,0.0,,13
21997,04280203203001,0.0,,14
21998,04280203203001,0.0,,15
21999,04280203203002,0.0,,1
22000,04280203203002,0.0,,2
22001,04280203203002,0.0,,3
22002,04280203203002,0.0,,4
22003,04280203203002,0.0,,5
22004,04280203203002,0.0,,6
22005,04280203203002,0.0,,7
22006,04280203203002,5.0,,8
22007,04280203203002,0.0,,9
22008,04280203203002,3.0,,10
22009,04280203203002,0.0,,11
22010,04280203203002,11.0,,12
22011,04280203203002,0.0,,13
22012,04280203203002,0.0,,14
22013,04280203203002,0.0,,15
22014,04280203203003,0.0,,1
22015,04280203203003,0.0,,2
22016,04280203203003,0.0,,3
22017,04280203203003,0.0,,4
22018,04280203203003,0.0,,5
22019,04280203203003,0.0,,6
22020,04280203203003,0.0,,7
22021,04280203203003,5.0,,8
22022,04280203203003,0.0,,9
22023,04280203203003,3.0,,10
22024,04280203203003,0.0,,11
22025,04280203203003,0.0,,12
22026,04280203203003,0.0,,13
22027,04280203203003,0.0,,14
22028,04280203203003,0.0,,15
22029,04280203203004,0.0,,1
22030,04280203203004,0.0,,2
22031,04280203203004,0.0,,3
22032,04280203203004,0.0,,4
22033,04280203203004,0.0,,5
22034,04280203203004,0.0,,6
22035,04280203203004,0.0,,7
22036,04280203203004,5.0,,8
22037,04280203203004,0.0,,9
22038,04280203203004,1.0,,10
22039,04280203203004,3.0,,11
22040,04280203203004,0.0,,12
22041,04280203203004,0.0,,13
22042,04280203203004,0.0,,14
22043,04280203203004,0.0,,15
22044,04280203203005,0.0,,1
22045,04280203203005,0.0,,2
22046,04280203203005,0.0,,3
22047,04280203203005,0.0,,4
22048,04280203203005,0.0,,5
22049,04280203203005,0.0,,6
22050,04280203203005,0.0,,7
22051,04280203203005,2.0,,8
22052,04280203203005,0.0,,9
22053,04280203203005,3.0,,10
22054,04280203203005,0.0,,11
22055,04280203203005,22.0,,12
22056,04280203203005,0.0,,13
22057,04280203203005,0.0,,14
22058,04280203203005,0.0,,15
22059,04280203203006,0.0,,1
22060,04280203203006,0.0,,2
22061,04280203203006,0.0,,3
22062,04280203203006,0.0,,4
22063,04280203203006,0.0,,5
22064,04280203203006,0.0,,6
22065,04280203203006,0.0,,7
22066,04280203203006,3.0,,8
22067,04280203203006,0.0,,9
22068,04280203203006,2.0,,10
22069,04280203203006,0.0,,11
22070,04280203203006,8.0,,12
22071,04280203203006,0.0,,13
22072,04280203203006,0.0,,14
22073,04280203203006,0.0,,15
22074,04280203203007,0.0,,1
22075,04280203203007,0.0,,2
22076,04280203203007,0.0,,3
22077,04280203203007,0.0,,4
22078,04280203203007,0.0,,5
22079,04280203203007,0.0,,6
22080,04280203203007,0.0,,7
22081,04280203203007,3.0,,8
22082,04280203203007,0.0,,9
22083,04280203203007,2.0,,10
22084,04280203203007,0.0,,11
22085,04280203203007,10.0,,12
22086,04280203203007,0.0,,13
22087,04280203203007,0.0,,14
22088,04280203203007,0.0,,15
22089,04280203203008,0.0,,1
22090,04280203203008,0.0,,2
22091,04280203203008,0.0,,3
22092,04280203203008,0.0,,4
22093,04280203203008,0.0,,5
22094,04280203203008,0.0,,6
22095,04280203203008,0.0,,7
22096,04280203203008,2.0,,8
22097,04280203203008,0.0,,9
22098,04280203203008,1.0,,10
22099,04280203203008,0.0,,11
22100,04280203203008,7.0,,12
22101,04280203203008,0.0,,13
22102,04280203203008,0.0,,14
22103,04280203203008,0.0,,15
22104,04280203203009,0.0,,1
22105,04280203203009,0.0,,2
22106,04280203203009,0.0,,3
22107,04280203203009,0.0,,4
22108,04280203203009,0.0,,5
22109,04280203203009,0.0,,6
22110,04280203203009,0.0,,7
22111,04280203203009,3.0,,8
22112,04280203203009,0.0,,9
22113,04280203203009,1.0,,10
22114,04280203203009,0.0,,11
22115,04280203203009,15.0,,12
22116,04280203203009,0.0,,13
22117,04280203203009,0.0,,14
22118,04280203203009,0.0,,15
22119,04280203203010,0.0,,1
22120,04280203203010,1.0,10.0,2
22121,04280203203010,0.0,,3
22122,04280203203010,0.0,,4
22123,04280203203010,0.0,,5
22124,04280203203010,0.0,,6
22125,04280203203010,0.0,,7
22126,04280203203010,9.0,,8
22127,04280203203010,0.0,,9
22128,04280203203010,5.0,,10
22129,04280203203010,0.0,,11
22130,04280203203010,14.0,,12
22131,04280203203010,0.0,,13
22132,04280203203010,0.0,,14
22133,04280203203010,0.0,,15
22134,04280203203011,0.0,,1
22135,04280203203011,0.0,,2
22136,04280203203011,0.0,,3
22137,04280203203011,0.0,,4
22138,04280203203011,0.0,,5
22139,04280203203011,0.0,,6
22140,04280203203011,0.0,,7
22141,04280203203011,0.0,,8
22142,04280203203011,0.0,,9
22143,04280203203011,1.0,,10
22144,04280203203011,0.0,,11
22145,04280203203011,6.0,,12
22146,04280203203011,0.0,,13
22147,04280203203011,0.0,,14
22148,04280203203011,0.0,,15
22149,04280203203012,0.0,,1
22150,04280203203012,0.0,,2
22151,04280203203012,0.0,,3
22152,04280203203012,0.0,,4
22153,04280203203012,0.0,,5
22154,04280203203012,0.0,,6
22155,04280203203012,0.0,,7
22156,04280203203012,1.0,,8
22157,04280203203012,0.0,,9
22158,04280203203012,1.0,,10
22159,04280203203012,0.0,,11
22160,04280203203012,0.0,,12
22161,04280203203012,0.0,,13
22162,04280203203012,0.0,,14
22163,04280203203012,0.0,,15
22164,04280300107008,0.0,,1
22165,04280300107008,0.0,,2
22166,04280300107008,0.0,,3
22167,04280300107008,0.0,,4
22168,04280300107008,0.0,,5
22169,04280300107008,0.0,,6
22170,04280300107008,0.0,,7
22171,04280300107008,0.0,,8
22172,04280300107008,0.0,,9
22173,04280300107008,0.0,,10
22174,04280300107008,0.0,,11
22175,04280300107008,0.0,,12
22176,04280300107008,0.0,,13
22177,04280300107008,0.0,,14
22178,04280300107008,0.0,,15
22179,04280300107021,0.0,,1
22180,04280300107021,0.0,,2
22181,04280300107021,0.0,,3
22182,04280300107021,0.0,,4
22183,04280300107021,0.0,,5
22184,04280300107021,0.0,,6
22185,04280300107021,0.0,,7
22186,04280300107021,0.0,,8
22187,04280300107021,0.0,,9
22188,04280300107021,0.0,,10
22189,04280300107021,0.0,,11
22190,04280300107021,0.0,,12
22191,04280300107021,0.0,,13
22192,04280300107021,0.0,,14
22193,04280300107021,0.0,,15
22194,04280300107034,0.0,,1
22195,04280300107034,0.0,,2
22196,04280300107034,0.0,,3
22197,04280300107034,0.0,,4
22198,04280300107034,0.0,,5
22199,04280300107034,0.0,,6
22200,04280300107034,0.0,,7
22201,04280300107034,0.0,,8
22202,04280300107034,0.0,,9
22203,04280300107034,0.0,,10
22204,04280300107034,0.0,,11
22205,04280300107034,0.0,,12
22206,04280300107034,0.0,,13
22207,04280300107034,0.0,,14
22208,04280300107034,0.0,,15
22209,04280300107047,0.0,,1
22210,04280300107047,0.0,,2
22211,04280300107047,0.0,,3
22212,04280300107047,0.0,,4
22213,04280300107047,0.0,,5
22214,04280300107047,0.0,,6
22215,04280300107047,0.0,,7
22216,04280300107047,0.0,,8
22217,04280300107047,0.0,,9
22218,04280300107047,0.0,,10
22219,04280300107047,0.0,,11
22220,04280300107047,0.0,,12
22221,04280300107047,0.0,,13
22222,04280300107047,0.0,,14
22223,04280300107047,0.0,,15
22224,04280300107060,0.0,,1
22225,04280300107060,0.0,,2
22226,04280300107060,0.0,,3
22227,04280300107060,0.0,,4
22228,04280300107060,0.0,,5
22229,04280300107060,0.0,,6
22230,04280300107060,0.0,,7
22231,04280300107060,0.0,,8
22232,04280300107060,0.0,,9
22233,04280300107060,0.0,,10
22234,04280300107060,0.0,,11
22235,04280300107060,0.0,,12
22236,04280300107060,0.0,,13
22237,04280300107060,0.0,,14
22238,04280300107060,0.0,,15
22239,04280300107073,0.0,,1
22240,04280300107073,0.0,,2
22241,04280300107073,0.0,,3
22242,04280300107073,0.0,,4
22243,04280300107073,0.0,,5
22244,04280300107073,0.0,,6
22245,04280300107073,0.0,,7
22246,04280300107073,6.0,,8
22247,04280300107073,0.0,,9
22248,04280300107073,0.0,,10
22249,04280300107073,4.0,,11
22250,04280300107073,0.0,,12
22251,04280300107073,0.0,,13
22252,04280300107073,0.0,,14
22253,04280300107073,0.0,,15
22254,04280300107086,0.0,,1
22255,04280300107086,0.0,,2
22256,04280300107086,0.0,,3
22257,04280300107086,0.0,,4
22258,04280300107086,0.0,,5
22259,04280300107086,0.0,,6
22260,04280300107086,0.0,,7
22261,04280300107086,0.0,,8
22262,04280300107086,0.0,,9
22263,04280300107086,0.0,,10
22264,04280300107086,0.0,,11
22265,04280300107086,0.0,,12
22266,04280300107086,0.0,,13
22267,04280300107086,0.0,,14
22268,04280300107086,0.0,,15
22269,04280300107099,0.0,,1
22270,04280300107099,0.0,,2
22271,04280300107099,0.0,,3
22272,04280300107099,0.0,,4
22273,04280300107099,0.0,,5
22274,04280300107099,0.0,,6
22275,04280300107099,0.0,,7
22276,04280300107099,0.0,,8
22277,04280300107099,0.0,,9
22278,04280300107099,0.0,,10
22279,04280300107099,0.0,,11
22280,04280300107099,0.0,,12
22281,04280300107099,0.0,,13
22282,04280300107099,0.0,,14
22283,04280300107099,0.0,,15
22284,04280300107112,0.0,,1
22285,04280300107112,0.0,,2
22286,04280300107112,0.0,,3
22287,04280300107112,0.0,,4
22288,04280300107112,0.0,,5
22289,04280300107112,0.0,,6
22290,04280300107112,0.0,,7
22291,04280300107112,8.0,,8
22292,04280300107112,0.0,,9
22293,04280300107112,2.0,,10
22294,04280300107112,4.0,,11
22295,04280300107112,0.0,,12
22296,04280300107112,0.0,,13
22297,04280300107112,0.0,,14
22298,04280300107112,0.0,,15
22299,04280300107125,0.0,,1
22300,04280300107125,0.0,,2
22301,04280300107125,0.0,,3
22302,04280300107125,0.0,,4
22303,04280300107125,0.0,,5
22304,04280300107125,0.0,,6
22305,04280300107125,0.0,,7
22306,04280300107125,0.0,,8
22307,04280300107125,0.0,,9
22308,04280300107125,0.0,,10
22309,04280300107125,4.0,,11
22310,04280300107125,0.0,,12
22311,04280300107125,0.0,,13
22312,04280300107125,0.0,,14
22313,04280300107125,0.0,,15
22314,04280300107138,0.0,,1
22315,04280300107138,0.0,,2
22316,04280300107138,0.0,,3
22317,04280300107138,0.0,,4
22318,04280300107138,0.0,,5
22319,04280300107138,0.0,,6
22320,04280300107138,0.0,,7
22321,04280300107138,0.0,,8
22322,04280300107138,0.0,,9
22323,04280300107138,0.0,,10
22324,04280300107138,0.0,,11
22325,04280300107138,0.0,,12
22326,04280300107138,0.0,,13
22327,04280300107138,0.0,,14
22328,04280300107138,0.0,,15
22329,04280300107151,0.0,,1
22330,04280300107151,0.0,,2
22331,04280300107151,0.0,,3
22332,04280300107151,0.0,,4
22333,04280300107151,0.0,,5
22334,04280300107151,0.0,,6
22335,04280300107151,0.0,,7
22336,04280300107151,8.0,,8
22337,04280300107151,0.0,,9
22338,04280300107151,3.0,,10
22339,04280300107151,3.0,,11
22340,04280300107151,0.0,,12
22341,04280300107151,0.0,,13
22342,04280300107151,0.0,,14
22343,04280300107151,0.0,,15
22344,04280900511014,0.0,,1
22345,04280900511014,0.0,,2
22346,04280900511014,0.0,,3
22347,04280900511014,0.0,,4
22348,04280900511014,0.0,,5
22349,04280900511014,0.0,,6
22350,04280900511014,0.0,,7
22351,04280900511014,0.0,,8
22352,04280900511014,0.0,,9
22353,04280900511014,0.0,,10
22354,04280900511014,0.0,,11
22355,04280900511014,0.0,,12
22356,04280900511014,0.0,,13
22357,04280900511014,0.0,,14
22358,04280900511014,0.0,,15
22359,04280900511029,0.0,,1
22360,04280900511029,0.0,,2
22361,04280900511029,0.0,,3
22362,04280900511029,0.0,,4
22363,04280900511029,0.0,,5
22364,04280900511029,0.0,,6
22365,04280900511029,0.0,,7
22366,04280900511029,0.0,,8
22367,04280900511029,0.0,,9
22368,04280900511029,0.0,,10
22369,04280900511029,0.0,,11
22370,04280900511029,0.0,,12
22371,04280900511029,0.0,,13
22372,04280900511029,0.0,,14
22373,04280900511029,0.0,,15
22374,04280900511044,0.0,,1
22375,04280900511044,0.0,,2
22376,04280900511044,0.0,,3
22377,04280900511044,0.0,,4
22378,04280900511044,0.0,,5
22379,04280900511044,0.0,,6
22380,04280900511044,0.0,,7
22381,04280900511044,0.0,,8
22382,04280900511044,0.0,,9
22383,04280900511044,0.0,,10
22384,04280900511044,0.0,,11
22385,04280900511044,0.0,,12
22386,04280900511044,0.0,,13
22387,04280900511044,0.0,,14
22388,04280900511044,0.0,,15
22389,04280900511059,0.0,,1
22390,04280900511059,0.0,,2
22391,04280900511059,0.0,,3
22392,04280900511059,0.0,,4
22393,04280900511059,0.0,,5
22394,04280900511059,0.0,,6
22395,04280900511059,0.0,,7
22396,04280900511059,0.0,,8
22397,04280900511059,0.0,,9
22398,04280900511059,0.0,,10
22399,04280900511059,0.0,,11
22400,04280900511059,0.0,,12
22401,04280900511059,0.0,,13
22402,04280900511059,0.0,,14
22403,04280900511059,0.0,,15
22404,04280900511074,0.0,,1
22405,04280900511074,0.0,,2
22406,04280900511074,0.0,,3
22407,04280900511074,0.0,,4
22408,04280900511074,0.0,,5
22409,04280900511074,0.0,,6
22410,04280900511074,0.0,,7
22411,04280900511074,0.0,,8
22412,04280900511074,0.0,,9
22413,04280900511074,0.0,,10
22414,04280900511074,0.0,,11
22415,04280900511074,0.0,,12
22416,04280900511074,0.0,,13
22417,04280900511074,0.0,,14
22418,04280900511074,0.0,,15
22419,04280900511089,0.0,,1
22420,04280900511089,0.0,,2
22421,04280900511089,0.0,,3
22422,04280900511089,0.0,,4
22423,04280900511089,0.0,,5
22424,04280900511089,0.0,,6
22425,04280900511089,0.0,,7
22426,04280900511089,0.0,,8
22427,04280900511089,0.0,,9
22428,04280900511089,0.0,,10
22429,04280900511089,0.0,,11
22430,04280900511089,0.0,,12
22431,04280900511089,0.0,,13
22432,04280900511089,0.0,,14
22433,04280900511089,0.0,,15
22434,04280900511104,0.0,,1
22435,04280900511104,0.0,,2
22436,04280900511104,0.0,,3
22437,04280900511104,0.0,,4
22438,04280900511104,0.0,,5
22439,04280900511104,0.0,,6
22440,04280900511104,0.0,,7
22441,04280900511104,0.0,,8
22442,04280900511104,0.0,,9
22443,04280900511104,0.0,,10
22444,04280900511104,0.0,,11
22445,04280900511104,0.0,,12
22446,04280900511104,0.0,,13
22447,04280900511104,0.0,,14
22448,04280900511104,0.0,,15
22449,04280900511119,0.0,,1
22450,04280900511119,0.0,,2
22451,04280900511119,0.0,,3
22452,04280900511119,0.0,,4
22453,04280900511119,0.0,,5
22454,04280900511119,0.0,,6
22455,04280900511119,0.0,,7
22456,04280900511119,0.0,,8
22457,04280900511119,0.0,,9
22458,04280900511119,0.0,,10
22459,04280900511119,0.0,,11
22460,04280900511119,0.0,,12
22461,04280900511119,0.0,,13
22462,04280900511119,0.0,,14
22463,04280900511119,0.0,,15
22464,04280900511134,0.0,,1
22465,04280900511134,0.0,,2
22466,04280900511134,0.0,,3
22467,04280900511134,0.0,,4
22468,04280900511134,0.0,,5
22469,04280900511134,0.0,,6
22470,04280900511134,0.0,,7
22471,04280900511134,0.0,,8
22472,04280900511134,0.0,,9
22473,04280900511134,0.0,,10
22474,04280900511134,0.0,,11
22475,04280900511134,0.0,,12
22476,04280900511134,0.0,,13
22477,04280900511134,0.0,,14
22478,04280900511134,0.0,,15
22479,04280900511149,0.0,,1
22480,04280900511149,0.0,,2
22481,04280900511149,0.0,,3
22482,04280900511149,0.0,,4
22483,04280900511149,0.0,,5
22484,04280900511149,0.0,,6
22485,04280900511149,0.0,,7
22486,04280900511149,0.0,,8
22487,04280900511149,0.0,,9
22488,04280900511149,0.0,,10
22489,04280900511149,0.0,,11
22490,04280900511149,0.0,,12
22491,04280900511149,0.0,,13
22492,04280900511149,0.0,,14
22493,04280900511149,0.0,,15
22494,04280900511164,0.0,,1
22495,04280900511164,0.0,,2
22496,04280900511164,0.0,,3
22497,04280900511164,0.0,,4
22498,04280900511164,0.0,,5
22499,04280900511164,0.0,,6
22500,04280900511164,0.0,,7
22501,04280900511164,0.0,,8
22502,04280900511164,0.0,,9
22503,04280900511164,0.0,,10
22504,04280900511164,0.0,,11
22505,04280900511164,0.0,,12
22506,04280900511164,0.0,,13
22507,04280900511164,0.0,,14
22508,04280900511164,0.0,,15
22509,04280900511179,0.0,,1
22510,04280900511179,0.0,,2
22511,04280900511179,0.0,,3
22512,04280900511179,0.0,,4
22513,04280900511179,0.0,,5
22514,04280900511179,0.0,,6
22515,04280900511179,0.0,,7
22516,04280900511179,0.0,,8
22517,04280900511179,0.0,,9
22518,04280900511179,0.0,,10
22519,04280900511179,0.0,,11
22520,04280900511179,0.0,,12
22521,04280900511179,0.0,,13
22522,04280900511179,0.0,,14
22523,04280900511179,0.0,,15
22524,04280900803005,0.0,,1
22525,04280900803005,0.0,,2
22526,04280900803005,0.0,,3
22527,04280900803005,0.0,,4
22528,04280900803005,0.0,,5
22529,04280900803005,0.0,,6
22530,04280900803005,0.0,,7
22531,04280900803005,0.0,,8
22532,04280900803005,0.0,,9
22533,04280900803005,0.0,,10
22534,04280900803005,0.0,,11
22535,04280900803005,0.0,,12
22536,04280900803005,0.0,,13
22537,04280900803005,0.0,,14
22538,04280900803005,0.0,,15
22539,04280900803018,0.0,,1
22540,04280900803018,0.0,,2
22541,04280900803018,0.0,,3
22542,04280900803018,0.0,,4
22543,04280900803018,0.0,,5
22544,04280900803018,0.0,,6
22545,04280900803018,0.0,,7
22546,04280900803018,0.0,,8
22547,04280900803018,0.0,,9
22548,04280900803018,0.0,,10
22549,04280900803018,0.0,,11
22550,04280900803018,0.0,,12
22551,04280900803018,0.0,,13
22552,04280900803018,0.0,,14
22553,04280900803018,0.0,,15
22554,04280900803031,0.0,,1
22555,04280900803031,0.0,,2
22556,04280900803031,0.0,,3
22557,04280900803031,0.0,,4
22558,04280900803031,0.0,,5
22559,04280900803031,0.0,,6
22560,04280900803031,0.0,,7
22561,04280900803031,0.0,,8
22562,04280900803031,0.0,,9
22563,04280900803031,0.0,,10
22564,04280900803031,0.0,,11
22565,04280900803031,0.0,,12
22566,04280900803031,0.0,,13
22567,04280900803031,0.0,,14
22568,04280900803031,0.0,,15
22569,04280900803044,0.0,,1
22570,04280900803044,1.0,10.0,2
