,HHID,I2,I13
5456,14770600404013,3,12
5457,14770600404014,1,4
5458,14770600404014,1,8
5459,14770600404014,1,9
5460,14770600404014,1,11
5461,14770600404014,2,7
5462,14770600404014,2,8
5463,14770600404014,2,9
5464,14770600404014,2,11
5465,14770600404014,3,12
5466,14770600404015,2,7
5467,14770600404015,2,8
5468,14770600404015,2,9
5469,14770600404015,2,11
5470,14770600404015,3,12
5471,14770600404016,1,3
5472,14770600404016,1,8
5473,14770600404016,1,9
5474,14770600404016,1,11
5475,14770600404016,2,4
5476,14770600404016,2,8
5477,14770600404016,2,11
5478,14770600404016,3,12
5479,14770600404017,3,12
5480,14770600404017,4,12
5481,14770600404018,3,12
5482,14770600404019,3,12
5483,14770600404020,3,12
5484,14770600404020,4,12
5485,14770600528002,2,12
5486,14770600528002,3,12
5487,14770600528010,3,12
5488,14770600528014,3,12
5489,14770600528014,4,12
5490,14770600528014,5,12
5491,14770600528016,2,12
5492,14770600528016,3,12
5493,14770600528017,3,12
5494,14770600528018,3,12
5495,14770600528026,2,12
5496,14770600528026,3,12
5497,14770600528034,2,12
5498,14770600528034,3,12
5499,14770600528042,2,12
5500,14770600528042,3,12
5501,14770600528058,3,12
5502,14770600528058,4,12
5503,14770600528058,5,1
5504,14770600528058,5,2
5505,14770600528058,5,3
5506,14770600528058,5,4
5507,14770600528058,5,5
5508,14770600528058,5,6
5509,14770600528058,5,7
5510,14770600528058,5,8
5511,14770600528066,3,12
5512,14770600528074,3,12
5513,14770600528082,3,12
5514,14770600528090,3,12
5515,14770600528098,1,4
5516,14770600528098,1,11
5517,14770600528098,3,12
5518,14770600528099,2,12
5519,14770600528099,3,12
5520,14770600528146,3,12
5521,14770600625008,1,12
5522,14770600625009,2,12
5523,14770600625009,3,12
5524,14770600625011,2,12
5525,14770600625011,3,12
5526,14770600625012,1,12
5527,14770600625012,2,12
5528,14770600625012,3,12
5529,14770600625013,2,12
5530,14770600625013,3,12
5531,14770600625014,2,7
5532,14770600625014,2,8
5533,14770600625014,3,12
5534,14770600625015,2,12
5535,14770600625016,2,12
5536,14770600625016,3,12
5537,14770600625017,2,12
5538,14770600625017,3,12
5539,14770600625018,2,12
5540,14770600625019,2,12
5541,14770600625019,3,12
5542,14770600625020,2,12
5543,14770600625020,3,12
5544,14770600625022,1,12
5545,14770600625029,1,12
5546,14770600625036,2,12
5547,14770600625036,3,12
5548,14770600625043,2,12
5549,14770600625043,3,12
5550,14770600625050,2,12
5551,14770600625050,3,12
5552,14770600625064,2,12
5553,14770600625064,3,12
5554,14770600821003,3,12
5555,14770600821005,2,7
5556,14770600821005,2,9
5557,14770600821005,2,11
5558,14770600821005,3,7
5559,14770600821005,3,8
5560,14770600821005,3,9
5561,14770600821005,3,11
5562,14770600821006,3,12
5563,14770600821006,4,12
5564,14770600821007,3,12
5565,14770600821007,4,12
5566,14770600821008,3,12
5567,14770600821008,4,12
5568,14770600821010,3,12
5569,14770600821010,4,12
5570,14770600821011,3,12
5571,14770600821011,4,12
5572,14770600821012,3,12
5573,14770600821012,4,12
5574,14770600821018,3,12
5575,14770600821033,3,12
5576,14770600821048,3,12
5577,14770600821048,4,12
5578,14770600929002,3,12
5579,14770600929003,3,1
5580,14770600929005,3,12
5581,14770600929006,3,12
5582,14770600929007,3,12
5583,14770600929009,2,12
5584,14770600929009,3,12
5585,14770600929010,3,12
5586,14770600929012,3,12
5587,14770600929012,4,12
5588,14770600929014,3,12
5589,14770600929015,3,12
5590,14770600929017,2,12
5591,14770600929017,3,12
5592,14770600929019,3,12
5593,14770600929020,3,12
5594,14770600929020,5,12
5595,14780700220001,2,12
5596,14780700220001,3,12
5597,14780700220002,1,12
5598,14780700220002,5,12
5599,14780700220003,2,12
5600,14780700220003,3,12
5601,14780700220004,2,12
5602,14780700220004,3,12
5603,14780700220005,2,7
5604,14780700220005,2,8
5605,14780700220005,2,9
5606,14780700220005,2,11
5607,14780700220005,3,7
5608,14780700220005,3,8
5609,14780700220005,3,9
5610,14780700220005,3,11
5611,14780700220006,2,12
5612,14780700220006,3,12
5613,14780700220007,2,12
5614,14780700220007,3,12
5615,14780700220008,2,12
5616,14780700220008,3,12
5617,14780700220009,2,12
5618,14780700220009,3,12
5619,14780700220010,2,12
5620,14780700220010,3,11
5621,14780700220011,2,12
5622,14780700220011,3,12
5623,14780700220012,2,12
5624,14780700220012,3,12
5625,14780700524002,1,3
5626,14780700524002,1,6
5627,14780700524002,1,7
5628,14780700524002,3,12
5629,14780700524003,2,12
5630,14780700524003,3,12
5631,14780700524004,1,7
5632,14780700524004,1,8
5633,14780700524005,3,12
5634,14780700524006,3,12
5635,14780700524007,3,12
5636,14780700524008,3,12
5637,14780700524009,3,12
5638,14780700524010,2,12
5639,14780700524010,3,12
5640,14780700524011,2,12
5641,14780700524011,3,12
5642,14780700524012,3,12
5643,14780700911001,2,12
5644,14780700911001,3,12
5645,14780700911003,2,12
5646,14780700911003,3,12
5647,14780700911004,3,12
5648,14780700911005,1,12
5649,14780700911005,2,12
5650,14780700911006,2,12
5651,14780700911007,2,12
5652,14780700911008,2,12
5653,14780700911080,2,12
5654,14780700911089,3,12
5655,14790800116001,2,12
5656,14790800116002,2,4
5657,14790800116002,2,7
5658,14790800116002,2,8
5659,14790800116002,3,12
5660,14790800116003,2,12
5661,14790800116021,1,12
5662,14790800116033,2,2
5663,14790800116033,2,4
5664,14790800116033,2,8
5665,14790800116033,3,12
5666,14790800116039,3,12
5667,14790800116048,2,12
5668,14790800116048,3,12
5669,14790800116057,3,12
5670,14790800116066,2,12
5671,14790800116066,3,12
5672,14790800116093,2,4
5673,14790800116093,2,6
5674,14790800116093,2,7
5675,14790800116093,2,8
5676,14790800116093,2,11
5677,14790800116093,3,12
5678,14790800116111,3,12
5679,14790800116120,3,12
5680,14790800116129,3,12
5681,14790800116138,3,12
5682,14790800116147,3,12
5683,14790800116156,3,12
5684,14790800116165,3,12
5685,14790800116174,3,12
5686,14790800152001,3,12
5687,14790800152002,1,12
5688,14790800152002,3,12
5689,14790800152003,3,12
5690,14790800152004,3,12
5691,14790800152005,3,12
5692,14790800152006,3,12
5693,14790800152007,3,12
5694,14790800152008,3,12
5695,14790800152009,3,12
5696,14790800152010,3,12
5697,14790800152011,3,12
5698,14790800152012,3,12
5699,14790800204001,3,12
5700,14790800204002,1,12
5701,14790800204002,3,12
5702,14790800204003,1,12
5703,14790800204004,3,12
5704,14790800204005,3,12
5705,14790800204006,3,12
5706,14790800204007,3,12
5707,14790800204008,3,12
5708,14790800204010,3,12
5709,14790800204011,3,12
5710,14790800204012,3,12
5711,14790800204013,3,12
5712,14790800204014,3,12
5713,14790800204015,3,12
5714,14790800204016,3,12
5715,14790800204017,3,12
5716,14790800204018,3,12
5717,14790800204019,3,12
5718,14790800204020,3,12
5719,14790800217001,4,12
5720,14790800217003,3,12
5721,14790800217004,3,12
5722,14790800217005,3,12
5723,14790800217006,3,12
5724,14790800217007,3,12
5725,14790800217008,3,12
5726,14790800217009,3,12
5727,14790800217010,3,12
5728,14790800217011,3,12
5729,14790800217012,3,12
5730,14790800217013,3,12
5731,14790800217014,3,12
5732,14790800217015,3,12
5733,14790800217016,3,12
5734,14790800217017,3,12
5735,14790800217018,3,12
5736,14790800217019,1,1
5737,14790800217019,1,5
5738,14790800217019,1,8
5739,14790800217019,1,11
5740,14790800217019,3,12
5741,14790800217020,3,12
5742,14790800503002,3,6
5743,14790800503002,3,7
5744,14790800503002,3,8
5745,14790800503003,3,12
5746,14790800503004,3,12
5747,14790800503007,3,12
5748,14790800503008,3,12
5749,14790800503009,1,12
5750,14790800503009,3,12
5751,14790800503010,3,12
5752,14790800503011,3,12
5753,14790800503012,1,12
5754,14790800503012,3,12
5755,14790800503013,3,12
5756,14790800503014,3,12
5757,14790800503015,3,12
5758,14790800503016,3,12
5759,14790800503017,3,12
5760,14790800503018,3,12
5761,14790800503019,3,12
5762,14790800514004,3,12
5763,14790800514007,3,12
5764,14790800514008,3,12
5765,14790800514009,3,12
5766,14790800514010,3,12
5767,14790800514011,3,12
5768,14790800514012,3,12
5769,14790800514013,3,12
5770,14790800514014,3,12
5771,14790800514015,3,12
5772,14790800514016,1,12
5773,14790800514016,3,12
5774,14790800514017,2,12
5775,14790800514017,3,12
5776,14790800514018,3,12
5777,14790800514019,1,12
5778,14790800514019,3,12
5779,14790800514020,3,12
5780,14790800611001,3,12
5781,14790800611002,3,12
5782,14790800611003,1,12
5783,14790800611004,1,12
5784,14790800611005,1,12
5785,14790800611006,3,12
5786,14790800611007,3,12
5787,14790800611008,3,12
5788,14790800611009,3,12
5789,14790800611010,3,12
5790,14790800611011,3,12
5791,14790800611012,3,12
5792,14790800611013,3,12
5793,14790800611014,3,12
5794,14790800611015,3,12
5795,14790800611016,3,12
5796,14790800611017,3,12
5797,14790800611018,3,12
5798,14790800611019,3,9
5799,14790800611020,3,11
5800,14790800622001,2,12
5801,14790800622002,3,1
5802,14790800622002,3,2
5803,14790800622002,3,3
5804,14790800622003,3,1
5805,14790800622003,3,3
5806,14790800622003,3,5
5807,14790800622005,3,2
5808,14790800622005,3,3
5809,14790800622006,3,4
5810,14790800622007,3,5
5811,14790800622007,3,6
5812,14790800622007,3,7
5813,14790800622008,3,12
5814,14790800622009,3,12
5815,14790800622010,1,12
5816,14790800622011,1,12
5817,14790800622011,3,12
5818,14790800622012,3,6
5819,14790800622012,3,7
5820,14790800622012,3,12
5821,14790800622013,1,12
5822,14790800622013,3,12
5823,14790800622014,3,3
5824,14790800622014,3,7
5825,14790800622014,3,9
5826,14790800622014,3,11
5827,14790800622015,1,12
5828,14790800622015,3,12
5829,14790800622016,3,1
5830,14790800622016,3,2
5831,14790800622016,3,6
5832,14790800622016,3,7
5833,14790800622017,3,5
5834,14790800622017,3,6
5835,14790800622017,3,7
5836,14790800622017,3,8
5837,14790800622018,3,1
5838,14790800622018,3,2
5839,14790800622018,3,7
5840,14790800622018,3,11
5841,14790800622019,1,1
5842,14790800622019,1,5
5843,14790800622019,1,9
5844,14790800720002,3,12
5845,14790800720010,3,12
5846,14790800720011,3,12
5847,14790800720012,3,12
5848,14790800720013,3,12
5849,14790800720015,3,6
5850,14790800720015,3,7
5851,14790800720015,3,8
5852,14790800720015,3,9
5853,14790800720016,3,12
5854,14790800720018,3,12
5855,14790800720022,3,12
5856,14790800720026,1,12
5857,14790800720026,3,12
5858,14790800720034,3,12
5859,14790800720034,4,12
5860,14790800720042,3,12
5861,14790800720050,3,12
5862,14790800720058,3,12
5863,14790800720066,3,12
5864,14790800720074,3,12
5865,14790800720082,3,12
5866,14790800720090,3,12
5867,14790800720098,3,12
5868,14790800733001,1,12
5869,14790800733001,3,12
5870,14790800733001,5,6
5871,14790800733001,5,7
5872,14790800733001,5,8
5873,14790800733002,4,12
5874,14790800733002,5,12
5875,14790800733003,3,12
5876,14790800733003,4,12
5877,14790800733003,5,12
5878,14790800733006,4,12
5879,14790800733006,5,12
5880,14790800733007,1,12
5881,14790800733007,2,12
5882,14790800733007,3,12
5883,14790800733008,3,12
5884,14790800733008,4,12
5885,14790800733009,3,12
5886,14790800733009,4,12
5887,14790800733010,3,11
5888,14790800733010,4,12
5889,14790800733011,5,12
5890,14790800733012,1,12
5891,14790800733012,4,12
5892,14790800733012,5,12
5893,14790800733013,3,12
5894,14790800733013,4,12
5895,14790800733014,4,12
5896,14790800733014,5,12
5897,14790800733015,3,12
5898,14790800733015,4,12
5899,14790800733016,3,12
5900,14790800733016,4,12
5901,14790800733017,1,12
5902,14790800733017,4,12
5903,14790800733017,5,7
5904,14790800733017,5,12
5905,14790800733019,1,12
5906,14790800733019,4,12
5907,14790800733020,2,12
5908,14790800733020,3,12
5909,14790800812002,3,12
5910,14790800812004,3,12
5911,14790800812009,3,12
5912,14790800812012,3,12
5913,14790800812018,2,12
5914,14790800812018,3,12
5915,14790800812025,3,12
5916,14790800812032,3,12
5917,14790800812039,3,12
5918,14790800812046,3,12
5919,14790800812060,3,12
5920,14790800812067,2,12
5921,14790800812074,3,12
5922,14790800812081,3,12
5923,14790800812088,3,12
5924,14790800812095,3,12
5925,14800900214007,1,12
5926,14800900214007,3,11
5927,14800900214017,3,12
5928,14800900214027,3,1
5929,14800900214027,3,2
5930,14800900214027,3,11
5931,14800900214037,1,12
5932,14800900214047,3,12
5933,14800900214057,3,12
5934,14800900214067,3,12
5935,14800900214077,3,12
5936,14800900214087,3,12
5937,14800900214097,3,12
5938,14800900214107,3,12
5939,14800900214117,3,12
5940,14800900559009,2,12
5941,14800900559009,3,12
5942,14800900559020,2,12
5943,14800900559020,3,12
5944,14800900559031,2,12
5945,14800900559031,3,12
5946,14800900559042,2,12
5947,14800900559042,3,12
5948,14800900559053,2,12
5949,14800900559053,3,12
5950,14800900559064,3,12
5951,14800900559064,5,12
5952,14800900559075,2,12
5953,14800900559075,3,12
5954,14800900559086,2,12
5955,14800900559086,3,12
5956,14800900559097,2,12
5957,14800900559097,3,12
5958,14800900559108,2,12
5959,14800900559108,3,12
5960,14800900559119,1,12
5961,14800900559119,2,12
5962,14800900559130,2,6
5963,14800900559130,2,7
5964,14800900559130,2,8
5965,14800900559130,2,9
5966,14800900559130,2,11
5967,14800900559130,5,12
5968,14800900802004,3,12
5969,14800900802011,3,12
5970,14800900802018,3,12
5971,14800900802032,3,12
5972,14800900802039,3,5
5973,14800900802039,3,6
5974,14800900802039,3,7
5975,14800900802039,3,8
5976,14800900802046,3,12
5977,14800900802053,3,12
5978,14800900802060,3,12
5979,14800900802067,3,12
5980,14800900802074,3,12
5981,14800900802081,3,12
5982,14811000201003,3,12
5983,14811000201008,1,9
5984,14811000201008,3,12
5985,14811000201013,3,12
5986,14811000201018,1,1
5987,14811000201018,1,2
5988,14811000201018,1,3
5989,14811000201018,1,4
5990,14811000201018,1,5
5991,14811000201018,1,6
5992,14811000201018,1,7
5993,14811000201018,3,7
5994,14811000201018,3,8
5995,14811000201018,3,9
5996,14811000201018,3,11
5997,14811000201023,3,12
5998,14811000201023,4,12
5999,14811000201028,1,12
6000,14811000201028,3,12
6001,14811000201033,3,12
6002,14811000201038,3,12
6003,14811000201038,4,12
6004,14811000201048,3,12
6005,14811000201048,4,12
6006,14811000201053,3,12
6007,14811000201053,4,12
6008,14811000201058,3,12
6009,14811000201058,4,12
6010,14811000527009,3,12
6011,14811000527010,2,12
6012,14811000527010,3,12
6013,14811000527020,3,12
6014,14811000527031,3,12
6015,14811000527042,3,12
6016,14811000527053,1,12
6017,14811000527053,3,12
6018,14811000527064,3,12
6019,14811000527075,3,12
6020,14811000527086,3,12
6021,14811000527097,3,12
6022,14811000527097,5,12
6023,14811000527119,3,12
6024,14811000527130,1,12
6025,14811000527130,3,12
6026,14811000825013,5,1
6027,14811000825013,5,2
6028,14811000825013,5,3
6029,14811000825013,5,4
6030,14811000825013,5,5
6031,14811000825013,5,6
6032,14811000825013,5,7
6033,14811000825013,5,8
6034,14811000825013,5,9
6035,14811000825013,5,11
6036,14811000825021,3,1
6037,14811000825021,3,2
6038,14811000825021,3,3
6039,14811000825021,3,4
6040,14811000825021,3,5
6041,14811000825021,3,6
6042,14811000825021,3,7
6043,14811000825021,3,8
6044,14811000825021,3,9
6045,14811000825021,3,11
6046,14811000825037,1,2
6047,14811000825037,1,3
6048,14811000825037,1,4
6049,14811000825037,1,5
6050,14811000825037,1,6
6051,14811000825037,1,7
6052,14811000825037,1,8
6053,14811000825037,1,9
6054,14811000825037,1,11
6055,14811000825037,1,12
6056,14811000825037,2,1
6057,14811000825037,2,12
6058,14811000825037,5,12
6059,14811000825069,4,1
6060,14811000825069,4,2
6061,14811000825069,4,4
6062,14811000825069,4,5
6063,14811000825069,4,6
6064,14811000825069,4,7
6065,14811000825077,2,1
6066,14811000825077,2,2
6067,14811000825077,2,3
6068,14811000825077,2,4
6069,14811000825077,2,5
6070,14811000825077,2,6
6071,14811000825077,2,7
6072,14811000825077,2,8
6073,14811000825077,2,9
6074,14811000825077,2,11
6075,15710100216013,3,12
6076,15710100216014,1,12
6077,15710100216014,3,12
6078,15710100216015,1,12
6079,15710100216015,3,12
6080,15710100216017,1,12
6081,15710100216017,3,12
6082,15710100216018,1,12
6083,15710100216018,3,12
6084,15710100216020,3,12
6085,15710100216021,3,12
6086,15710100216023,3,12
6087,15710100216024,3,12
6088,15710100216025,3,12
6089,15710100216026,3,12
6090,15710100267001,3,12
6091,15710100267002,1,12
6092,15710100267002,3,12
6093,15710100267003,3,12
6094,15710100267004,1,12
6095,15710100267004,3,12
6096,15710100267005,1,12
6097,15710100267005,3,12
6098,15710100267006,1,12
6099,15710100267006,3,12
6100,15710100267007,3,12
6101,15710100267008,3,12
6102,15710100267009,3,12
6103,15710100267010,1,12
6104,15710100267010,3,12
6105,15710100267011,3,12
6106,15710100267012,1,2
6107,15710100267012,1,4
6108,15710100267012,1,8
6109,15710100267012,1,9
6110,15710100267012,3,12
6111,15710100415001,1,13
6112,15710100415001,3,13
6113,15710100415002,3,12
6114,15710100415003,3,12
6115,15710100415004,3,12
6116,15710100415005,1,12
6117,15710100415005,3,12
6118,15710100415006,3,12
6119,15710100415007,3,12
6120,15710100415008,3,1
6121,15710100415008,3,7
6122,15710100415008,3,8
6123,15710100415008,3,9
6124,15710100415008,3,11
6125,15710100415009,3,12
6126,15710100415010,1,4
6127,15710100415010,1,6
6128,15710100415010,1,8
6129,15710100415010,3,12
6130,15710100415011,3,9
6131,15710100415011,3,11
6132,15710100415012,3,1
6133,15710100415012,3,7
6134,15710100415012,3,11
6135,15710100605001,3,12
6136,15710100605002,3,12
6137,15710100605003,3,12
6138,15710100605003,4,12
6139,15710100605004,3,12
6140,15710100605005,3,12
6141,15710100605006,3,12
6142,15710100605006,4,12
6143,15710100605007,3,12
6144,15710100605007,4,12
6145,15710100605010,3,12
6146,15710100605011,3,12
6147,15710100605012,3,12
6148,15710100605012,4,12
6149,15710100810001,1,12
6150,15710100810001,3,12
6151,15710100810002,3,12
6152,15710100810003,3,12
6153,15710100810004,3,12
6154,15710100810005,3,12
6155,15710100810006,3,1
6156,15710100810006,3,11
6157,15710100810007,3,12
6158,15710100810008,3,12
6159,15710100810009,3,12
6160,15710100810010,3,12
6161,15710100810011,3,12
6162,15710100810012,3,12
6163,15710100926001,3,12
6164,15710100926002,3,12
6165,15710100926003,3,12
6166,15710100926004,1,12
6167,15710100926005,1,12
6168,15710100926005,3,12
6169,15710100926006,3,4
6170,15710100926006,3,5
6171,15710100926006,3,6
6172,15710100926007,3,12
6173,15710100926008,3,12
6174,15710100926009,3,12
6175,15710100926010,3,12
6176,15710100926011,3,12
6177,15710100926012,3,12
6178,15710101201001,1,12
6179,15710101301010,2,12
6180,15710101301028,2,12
6181,15710101301046,2,12
6182,15710101301064,2,12
6183,15710101301082,2,12
6184,15710101301100,1,12
6185,15710101301118,1,12
6186,15710101301136,1,12
6187,15710101301154,1,12
6188,15710101301172,1,12
6189,15710101301190,1,12
6190,15710101301208,1,12
