,HHID,Q,Q_a,Q_b,Q_c,Q_d
30459,07640101801023,10,0,-888,0,0
30460,07640101801024,1,60,60,0,0
30461,07640101801024,2,0,0,0,0
30462,07640101801024,3,240,60,0,0
30463,07640101801024,4,0,0,0,0
30464,07640101801024,5,0,0,0,0
30465,07640101801024,6,0,0,0,0
30466,07640101801024,7,0,0,0,0
30467,07640101801024,8,130,0,0,0
30468,07640101801024,9,0,0,0,0
30469,07640101801024,10,0,0,0,0
30470,07640101801038,1,80,0,0,0
30471,07640101801038,2,0,0,8,0
30472,07640101801038,3,130,0,0,0
30473,07640101801038,4,25,0,0,0
30474,07640101801038,5,0,0,0,0
30475,07640101801038,6,0,0,0,0
30476,07640101801038,7,0,0,0,0
30477,07640101801038,8,260,30,30,25
30478,07640101801038,9,0,30,0,40
30479,07640101801038,10,0,0,0,0
30480,07640101801043,1,60,0,0,-888
30481,07640101801043,2,0,0,0,-888
30482,07640101801043,3,270,0,0,-888
30483,07640101801043,4,0,0,0,-888
30484,07640101801043,5,0,0,0,-888
30485,07640101801043,6,0,0,0,-888
30486,07640101801043,7,0,0,0,-888
30487,07640101801043,8,0,0,0,-888
30488,07640101801043,9,120,30,0,-888
30489,07640101801043,10,0,0,0,-888
30490,07640101801062,1,40,-888,0,60
30491,07640101801062,2,0,-888,30,0
30492,07640101801062,3,305,-888,0,0
30493,07640101801062,4,0,-888,0,0
30494,07640101801062,5,0,-888,0,0
30495,07640101801062,6,0,-888,0,0
30496,07640101801062,7,0,-888,0,0
30497,07640101801062,8,0,-888,0,0
30498,07640101801062,9,0,-888,50,30
30499,07640101801062,10,0,-888,0,0
30500,07640101801081,1,40,90,0,0
30501,07640101801081,2,30,0,20,0
30502,07640101801081,3,380,0,0,0
30503,07640101801081,4,0,0,0,0
30504,07640101801081,5,60,0,0,0
30505,07640101801081,6,0,0,0,0
30506,07640101801081,7,0,0,0,0
30507,07640101801081,8,0,0,0,0
30508,07640101801081,9,0,90,0,0
30509,07640101801081,10,0,0,0,0
30510,07640101801100,1,0,90,0,-888
30511,07640101801100,2,0,0,30,-888
30512,07640101801100,3,270,0,0,-888
30513,07640101801100,4,0,0,0,-888
30514,07640101801100,5,120,0,0,-888
30515,07640101801100,6,30,0,0,-888
30516,07640101801100,7,0,0,0,-888
30517,07640101801100,8,0,0,0,-888
30518,07640101801100,9,0,45,60,-888
30519,07640101801100,10,0,0,0,-888
30520,07640101801119,1,90,120,0,0
30521,07640101801119,2,0,0,8,0
30522,07640101801119,3,120,40,0,0
30523,07640101801119,4,50,0,0,0
30524,07640101801119,5,0,0,0,0
30525,07640101801119,6,0,0,0,0
30526,07640101801119,7,0,0,0,0
30527,07640101801119,8,0,0,0,0
30528,07640101801119,9,0,60,0,30
30529,07640101801119,10,0,0,0,0
30530,07640101801138,1,40,0,0,-888
30531,07640101801138,2,12,0,0,-888
30532,07640101801138,3,120,0,0,-888
30533,07640101801138,4,20,0,0,-888
30534,07640101801138,5,0,0,0,-888
30535,07640101801138,6,25,0,0,-888
30536,07640101801138,7,0,0,0,-888
30537,07640101801138,8,0,0,0,-888
30538,07640101801138,9,0,35,0,-888
30539,07640101801138,10,0,0,0,-888
30540,07640101801157,1,35,35,0,0
30541,07640101801157,2,11,0,0,0
30542,07640101801157,3,150,0,0,0
30543,07640101801157,4,25,0,0,0
30544,07640101801157,5,0,0,0,0
30545,07640101801157,6,20,0,0,0
30546,07640101801157,7,0,0,0,0
30547,07640101801157,8,450,120,80,30
30548,07640101801157,9,0,30,0,40
30549,07640101801157,10,0,0,0,0
30550,07640300502002,1,120,0,0,0
30551,07640300502002,2,0,0,0,0
30552,07640300502002,3,200,0,0,0
30553,07640300502002,4,10,0,0,0
30554,07640300502002,5,0,0,0,0
30555,07640300502002,6,0,0,0,0
30556,07640300502002,7,0,0,0,0
30557,07640300502002,8,240,0,0,0
30558,07640300502002,9,120,0,120,30
30559,07640300502002,10,0,0,0,0
30560,07640300502005,1,60,-888,0,-888
30561,07640300502005,2,0,-888,0,-888
30562,07640300502005,3,60,-888,0,-888
30563,07640300502005,4,10,-888,0,-888
30564,07640300502005,5,0,-888,0,-888
30565,07640300502005,6,0,-888,0,-888
30566,07640300502005,7,0,-888,0,-888
30567,07640300502005,8,0,-888,0,-888
30568,07640300502005,9,0,-888,0,-888
30569,07640300502005,10,0,-888,0,-888
30570,07640300502006,1,60,0,-888,60
30571,07640300502006,2,0,0,-888,0
30572,07640300502006,3,180,0,-888,0
30573,07640300502006,4,20,0,-888,0
30574,07640300502006,5,0,0,-888,0
30575,07640300502006,6,0,0,-888,0
30576,07640300502006,7,0,0,-888,0
30577,07640300502006,8,0,0,-888,0
30578,07640300502006,9,0,0,0,0
30579,07640300502006,10,0,0,0,0
30580,07640300502008,1,180,0,0,0
30581,07640300502008,2,0,0,0,0
30582,07640300502008,3,280,0,0,0
30583,07640300502008,4,0,0,0,0
30584,07640300502008,5,0,0,0,0
30585,07640300502008,6,0,0,0,0
30586,07640300502008,7,0,0,0,0
30587,07640300502008,8,90,60,30,0
30588,07640300502008,9,0,0,0,0
30589,07640300502008,10,0,0,0,0
30590,07640300502011,1,60,25,0,0
30591,07640300502011,2,0,0,7,0
30592,07640300502011,3,125,0,0,0
30593,07640300502011,4,25,0,0,0
30594,07640300502011,5,0,0,0,0
30595,07640300502011,6,0,0,0,0
30596,07640300502011,7,0,0,0,0
30597,07640300502011,8,0,0,0,0
30598,07640300502011,9,60,25,70,30
30599,07640300502011,10,0,0,0,0
30600,07640300502014,1,40,-888,0,-888
30601,07640300502014,2,0,-888,8,-888
30602,07640300502014,3,130,-888,0,-888
30603,07640300502014,4,25,-888,0,-888
30604,07640300502014,5,25,-888,0,-888
30605,07640300502014,6,0,-888,0,-888
30606,07640300502014,7,0,-888,0,-888
30607,07640300502014,8,0,-888,0,-888
30608,07640300502014,9,60,-888,0,-888
30609,07640300502014,10,480,-888,0,-888
30610,07640300502017,1,40,-888,30,0
30611,07640300502017,2,0,-888,8,0
30612,07640300502017,3,120,-888,0,0
30613,07640300502017,4,25,-888,0,0
30614,07640300502017,5,0,-888,0,0
30615,07640300502017,6,20,-888,0,0
30616,07640300502017,7,0,-888,0,0
30617,07640300502017,8,0,-888,0,0
30618,07640300502017,9,0,-888,80,35
30619,07640300502017,10,0,-888,0,0
30620,07640300502020,1,0,90,0,0
30621,07640300502020,2,0,0,30,0
30622,07640300502020,3,240,50,0,0
30623,07640300502020,4,0,0,0,0
30624,07640300502020,5,0,0,0,0
30625,07640300502020,6,0,0,0,0
30626,07640300502020,7,0,0,0,0
30627,07640300502020,8,540,240,60,0
30628,07640300502020,9,0,90,0,30
30629,07640300502020,10,0,0,0,0
30630,07640300502023,1,80,-888,-888,-888
30631,07640300502023,2,30,-888,-888,-888
30632,07640300502023,3,270,-888,-888,-888
30633,07640300502023,4,0,-888,-888,-888
30634,07640300502023,5,0,-888,-888,-888
30635,07640300502023,6,0,-888,-888,-888
30636,07640300502023,7,0,-888,-888,-888
30637,07640300502023,8,0,-888,-888,-888
30638,07640300502023,9,0,-888,-888,-888
30639,07640300502023,10,0,-888,-888,-888
30640,07640300502026,1,60,-888,-888,-888
30641,07640300502026,2,30,-888,-888,-888
30642,07640300502026,3,290,-888,-888,-888
30643,07640300502026,4,20,-888,-888,-888
30644,07640300502026,5,0,-888,-888,-888
30645,07640300502026,6,0,-888,-888,-888
30646,07640300502026,7,0,-888,-888,-888
30647,07640300502026,8,0,-888,-888,-888
30648,07640300502026,9,0,-888,-888,-888
30649,07640300502026,10,0,-888,-888,-888
30650,07640300502062,1,40,-888,0,30
30651,07640300502062,2,0,-888,8,0
30652,07640300502062,3,125,-888,0,0
30653,07640300502062,4,30,-888,0,0
30654,07640300502062,5,0,-888,0,0
30655,07640300502062,6,0,0,0,0
30656,07640300502062,7,0,-888,0,0
30657,07640300502062,8,200,-888,0,40
30658,07640300502062,9,70,0,60,80
30659,07640300502062,10,0,-888,0,0
30660,07640300502118,1,50,80,0,-888
30661,07640300502118,2,0,0,20,-888
30662,07640300502118,3,280,40,0,-888
30663,07640300502118,4,0,0,0,-888
30664,07640300502118,5,0,0,0,-888
30665,07640300502118,6,0,0,0,-888
30666,07640300502118,7,0,0,0,-888
30667,07640300502118,8,0,0,0,-888
30668,07640300502118,9,0,40,0,-888
30669,07640300502118,10,0,0,0,-888
30670,07650101206007,1,60,90,0,0
30671,07650101206007,2,0,0,30,0
30672,07650101206007,3,380,0,0,0
30673,07650101206007,4,40,0,0,0
30674,07650101206007,5,0,0,0,0
30675,07650101206007,6,0,0,0,0
30676,07650101206007,7,0,0,0,0
30677,07650101206007,8,0,0,0,0
30678,07650101206007,9,0,0,0,0
30679,07650101206007,10,0,0,0,0
30680,07650101206025,1,40,80,0,0
30681,07650101206025,2,0,0,30,0
30682,07650101206025,3,340,0,0,0
30683,07650101206025,4,0,0,0,0
30684,07650101206025,5,0,0,0,0
30685,07650101206025,6,0,0,0,0
30686,07650101206025,7,0,0,0,0
30687,07650101206025,8,660,120,120,0
30688,07650101206025,9,0,0,0,0
30689,07650101206025,10,0,0,0,0
30690,07650101206043,1,90,0,0,0
30691,07650101206043,2,0,0,30,0
30692,07650101206043,3,320,0,0,0
30693,07650101206043,4,0,0,0,0
30694,07650101206043,5,0,0,0,0
30695,07650101206043,6,0,0,0,0
30696,07650101206043,7,0,0,0,0
30697,07650101206043,8,0,0,0,0
30698,07650101206043,9,0,0,0,0
30699,07650101206043,10,0,0,0,0
30700,07650101206061,1,60,0,0,0
30701,07650101206061,2,40,0,0,0
30702,07650101206061,3,340,0,0,0
30703,07650101206061,4,0,0,0,0
30704,07650101206061,5,0,0,0,0
30705,07650101206061,6,0,0,0,0
30706,07650101206061,7,0,0,0,0
30707,07650101206061,8,540,120,60,0
30708,07650101206061,9,0,0,0,0
30709,07650101206061,10,0,0,0,0
30710,07650101206079,1,80,0,0,-888
30711,07650101206079,2,10,0,0,-888
30712,07650101206079,3,125,0,0,-888
30713,07650101206079,4,25,0,0,-888
30714,07650101206079,5,0,0,0,-888
30715,07650101206079,6,15,0,0,-888
30716,07650101206079,7,0,0,0,-888
30717,07650101206079,8,300,0,50,-888
30718,07650101206079,9,0,0,0,-888
30719,07650101206079,10,0,0,0,-888
30720,07650101206097,1,360,0,0,0
30721,07650101206097,2,0,0,7,0
30722,07650101206097,3,130,0,0,0
30723,07650101206097,4,25,8,0,0
30724,07650101206097,5,0,0,0,0
30725,07650101206097,6,15,0,0,0
30726,07650101206097,7,0,0,0,0
30727,07650101206097,8,280,80,0,40
30728,07650101206097,9,0,0,0,0
30729,07650101206097,10,0,0,0,0
30730,07650101206115,1,480,0,0,0
30731,07650101206115,2,12,0,0,0
30732,07650101206115,3,120,0,0,0
30733,07650101206115,4,25,0,0,0
30734,07650101206115,5,0,0,0,0
30735,07650101206115,6,30,0,0,0
30736,07650101206115,7,0,0,0,0
30737,07650101206115,8,300,120,40,20
30738,07650101206115,9,0,0,0,0
30739,07650101206115,10,0,0,0,0
30740,07650101206133,1,200,0,0,-888
30741,07650101206133,2,12,0,0,-888
30742,07650101206133,3,130,0,0,-888
30743,07650101206133,4,25,0,0,-888
30744,07650101206133,5,0,0,0,-888
30745,07650101206133,6,0,0,0,0
30746,07650101206133,7,0,0,0,-888
30747,07650101206133,8,400,40,60,-888
30748,07650101206133,9,0,0,30,-888
30749,07650101206133,10,0,0,0,-888
30750,07650101206151,1,360,360,0,-888
30751,07650101206151,2,0,0,0,-888
30752,07650101206151,3,120,60,0,-888
30753,07650101206151,4,0,0,0,-888
30754,07650101206151,5,0,0,0,-888
30755,07650101206151,6,0,0,0,-888
30756,07650101206151,7,0,0,0,-888
30757,07650101206151,8,0,0,0,-888
30758,07650101206151,9,0,0,0,0
30759,07650101206151,10,0,0,0,-888
30760,07650101206169,1,300,0,0,0
30761,07650101206169,2,0,0,0,0
30762,07650101206169,3,180,0,0,0
30763,07650101206169,4,15,0,0,0
30764,07650101206169,5,0,0,0,0
30765,07650101206169,6,0,0,0,0
30766,07650101206169,7,0,0,0,0
30767,07650101206169,8,360,0,0,0
30768,07650101206169,9,0,0,0,0
30769,07650101206169,10,0,0,0,0
30770,07650101206187,1,360,0,0,0
30771,07650101206187,2,0,0,0,0
30772,07650101206187,3,180,0,0,0
30773,07650101206187,4,0,0,0,0
30774,07650101206187,5,0,0,0,0
30775,07650101206187,6,0,0,0,0
30776,07650101206187,7,0,0,0,0
30777,07650101206187,8,360,60,30,0
30778,07650101206187,9,60,0,0,30
30779,07650101206187,10,0,0,0,0
30780,07650101206205,1,0,-888,300,0
30781,07650101206205,2,0,-888,0,0
30782,07650101206205,3,180,-888,0,0
30783,07650101206205,4,20,-888,0,0
30784,07650101206205,5,0,-888,0,0
30785,07650101206205,6,0,-888,0,0
30786,07650101206205,7,0,-888,0,0
30787,07650101206205,8,0,-888,0,0
30788,07650101206205,9,0,-888,30,30
30789,07650101206205,10,0,-888,0,0
30790,07650105703009,1,35,0,0,-888
30791,07650105703009,2,10,0,0,-888
30792,07650105703009,3,120,0,0,-888
30793,07650105703009,4,25,0,0,-888
30794,07650105703009,5,0,0,0,-888
30795,07650105703009,6,20,0,0,-888
30796,07650105703009,7,0,0,0,-888
30797,07650105703009,8,250,0,80,-888
30798,07650105703009,9,0,0,80,-888
30799,07650105703009,10,0,0,0,-888
30800,07650105703027,1,40,25,0,-888
30801,07650105703027,2,0,0,5,-888
30802,07650105703027,3,140,0,0,-888
30803,07650105703027,4,0,0,0,-888
30804,07650105703027,5,0,0,0,-888
30805,07650105703027,6,20,0,0,-888
30806,07650105703027,7,0,0,0,-888
30807,07650105703027,8,200,120,40,-888
30808,07650105703027,9,0,30,0,-888
30809,07650105703027,10,0,0,0,0
30810,07650105703045,1,70,-888,0,0
30811,07650105703045,2,0,-888,6,0
30812,07650105703045,3,130,-888,0,0
30813,07650105703045,4,25,-888,0,0
30814,07650105703045,5,0,-888,0,0
30815,07650105703045,6,25,-888,0,0
30816,07650105703045,7,0,-888,0,0
30817,07650105703045,8,0,-888,0,0
30818,07650105703045,9,0,-888,120,30
30819,07650105703045,10,0,-888,0,0
30820,07650105703063,1,35,30,0,0
30821,07650105703063,2,0,0,5,0
30822,07650105703063,3,90,30,0,0
30823,07650105703063,4,20,10,0,0
30824,07650105703063,5,0,0,0,0
30825,07650105703063,6,20,0,0,0
30826,07650105703063,7,0,0,0,0
30827,07650105703063,8,250,80,40,30
30828,07650105703063,9,0,40,0,50
30829,07650105703063,10,0,0,0,0
30830,07650105703081,1,0,60,0,-888
30831,07650105703081,2,0,0,0,-888
30832,07650105703081,3,180,30,0,-888
30833,07650105703081,4,0,0,0,-888
30834,07650105703081,5,0,0,0,-888
30835,07650105703081,6,0,0,0,-888
30836,07650105703081,7,0,0,0,-888
30837,07650105703081,8,0,0,0,-888
30838,07650105703081,9,180,120,180,-888
30839,07650105703081,10,0,0,0,-888
30840,07650105703099,1,0,0,0,60
30841,07650105703099,2,0,0,0,0
30842,07650105703099,3,210,0,0,0
30843,07650105703099,4,10,0,0,0
30844,07650105703099,5,0,0,0,0
30845,07650105703099,6,0,0,0,0
30846,07650105703099,7,0,0,0,0
30847,07650105703099,8,240,0,30,60
30848,07650105703099,9,0,0,60,0
30849,07650105703099,10,0,0,0,0
30850,07650105703117,1,0,0,0,60
30851,07650105703117,2,0,0,40,0
30852,07650105703117,3,240,0,0,0
30853,07650105703117,4,0,0,0,0
30854,07650105703117,5,0,0,0,0
30855,07650105703117,6,0,0,0,0
30856,07650105703117,7,0,0,0,0
30857,07650105703117,8,300,0,0,0
30858,07650105703117,9,0,0,0,30
30859,07650105703117,10,0,0,0,0
30860,07650105703135,1,60,0,0,0
30861,07650105703135,2,0,0,0,0
30862,07650105703135,3,150,0,0,0
30863,07650105703135,4,0,0,0,0
30864,07650105703135,5,0,0,0,0
30865,07650105703135,6,0,0,0,0
30866,07650105703135,7,0,0,0,0
30867,07650105703135,8,0,0,0,0
30868,07650105703135,9,0,0,0,0
30869,07650105703135,10,0,0,0,0
30870,07650105703153,1,50,90,0,-888
30871,07650105703153,2,0,0,30,-888
30872,07650105703153,3,340,0,0,-888
30873,07650105703153,4,0,0,0,-888
30874,07650105703153,5,120,0,0,-888
30875,07650105703153,6,30,0,0,-888
30876,07650105703153,7,0,0,0,-888
30877,07650105703153,8,0,0,0,-888
30878,07650105703153,9,0,0,0,-888
30879,07650105703153,10,0,0,0,-888
30880,07650105703171,1,60,0,0,0
30881,07650105703171,2,30,0,0,0
30882,07650105703171,3,290,0,0,0
30883,07650105703171,4,0,0,0,0
30884,07650105703171,5,0,0,0,0
30885,07650105703171,6,0,0,0,0
30886,07650105703171,7,0,0,0,0
30887,07650105703171,8,540,240,60,0
30888,07650105703171,9,0,0,0,0
30889,07650105703171,10,0,0,0,0
30890,07650105703189,1,40,90,0,-888
30891,07650105703189,2,0,0,30,-888
30892,07650105703189,3,310,0,0,-888
30893,07650105703189,4,0,0,0,-888
30894,07650105703189,5,0,0,0,-888
30895,07650105703189,6,0,0,0,-888
30896,07650105703189,7,0,0,0,-888
30897,07650105703189,8,720,120,60,-888
30898,07650105703189,9,0,60,0,-888
30899,07650105703189,10,0,0,0,-888
30900,07650105703207,1,40,0,0,80
30901,07650105703207,2,0,0,20,0
30902,07650105703207,3,350,0,0,0
30903,07650105703207,4,25,0,0,0
30904,07650105703207,5,0,0,0,0
30905,07650105703207,6,0,0,0,0
30906,07650105703207,7,0,0,0,0
30907,07650105703207,8,370,0,60,120
30908,07650105703207,9,0,0,0,80
30909,07650105703207,10,0,0,0,0
30910,07661900106001,1,10,99,99,99
30911,07661900106001,2,10,99,99,99
30912,07661900106001,3,30,99,99,99
30913,07661900106001,4,10,99,99,99
30914,07661900106001,5,0,99,99,99
30915,07661900106001,6,0,99,99,99
30916,07661900106001,7,0,99,99,99
30917,07661900106001,8,0,99,99,99
30918,07661900106001,9,0,99,99,99
30919,07661900106001,10,0,99,99,99
30920,07661900106002,1,15,0,0,0
30921,07661900106002,2,0,0,0,0
30922,07661900106002,3,30,0,0,0
30923,07661900106002,4,0,0,0,0
30924,07661900106002,5,30,0,0,0
30925,07661900106002,6,0,0,0,0
30926,07661900106002,7,0,0,0,0
30927,07661900106002,8,360,0,0,0
30928,07661900106002,9,120,0,20,0
30929,07661900106002,10,0,0,480,0
30930,07661900106003,1,20,99,0,0
30931,07661900106003,2,15,99,0,99
30932,07661900106003,3,120,99,0,99
30933,07661900106003,4,10,99,0,99
30934,07661900106003,5,0,99,0,99
30935,07661900106003,6,15,99,0,99
30936,07661900106003,7,0,99,0,99
30937,07661900106003,8,0,99,0,99
30938,07661900106003,9,0,99,0,99
30939,07661900106003,10,480,99,0,99
30940,07661900106004,1,15,99,0,0
30941,07661900106004,2,10,99,15,0
30942,07661900106004,3,60,99,0,0
30943,07661900106004,4,8,99,0,0
30944,07661900106004,5,5,99,0,0
30945,07661900106004,6,0,99,0,0
30946,07661900106004,7,0,99,0,0
30947,07661900106004,8,150,99,10,0
30948,07661900106004,9,60,99,0,30
30949,07661900106004,10,720,99,0,0
30950,07661900106005,1,15,99,0,99
30951,07661900106005,2,0,99,0,99
30952,07661900106005,3,120,99,0,99
30953,07661900106005,4,15,99,0,99
30954,07661900106005,5,5,99,0,99
30955,07661900106005,6,0,99,0,99
30956,07661900106005,7,0,99,0,99
30957,07661900106005,8,0,99,0,99
30958,07661900106005,9,120,99,0,99
30959,07661900106005,10,480,99,480,99
30960,07661900106006,1,20,99,0,99
30961,07661900106006,2,0,99,0,99
30962,07661900106006,3,60,99,0,99
30963,07661900106006,4,5,99,0,99
30964,07661900106006,5,0,99,0,99
30965,07661900106006,6,10,99,0,99
30966,07661900106006,7,0,99,0,99
30967,07661900106006,8,0,99,0,99
30968,07661900106006,9,0,99,0,99
30969,07661900106006,10,480,99,960,99
30970,07661900106007,1,5,99,99,99
30971,07661900106007,2,0,99,99,99
30972,07661900106007,3,30,99,99,99
30973,07661900106007,4,2,99,99,99
30974,07661900106007,5,0,99,99,99
30975,07661900106007,6,0,99,99,99
30976,07661900106007,7,0,99,99,99
30977,07661900106007,8,0,99,99,99
30978,07661900106007,9,90,99,99,99
30979,07661900106007,10,0,99,99,99
30980,07661900106008,1,10,0,0,0
30981,07661900106008,2,0,0,0,0
30982,07661900106008,3,60,0,0,0
30983,07661900106008,4,30,0,0,0
30984,07661900106008,5,5,0,0,0
30985,07661900106008,6,5,0,0,0
30986,07661900106008,7,0,0,0,0
30987,07661900106008,8,360,0,30,0
30988,07661900106008,9,60,0,0,0
30989,07661900106008,10,0,0,480,0
30990,07661900106009,1,30,0,0,0
30991,07661900106009,2,20,0,10,0
30992,07661900106009,3,120,0,0,0
30993,07661900106009,4,15,0,0,0
30994,07661900106009,5,10,0,0,0
30995,07661900106009,6,15,0,0,0
30996,07661900106009,7,0,0,0,0
30997,07661900106009,8,120,0,30,0
30998,07661900106009,9,120,30,120,0
30999,07661900106009,10,480,0,480,0
31000,07661900106010,1,99,99,0,0
31001,07661900106010,2,99,99,0,99
31002,07661900106010,3,99,99,0,99
31003,07661900106010,4,99,99,0,99
31004,07661900106010,5,99,99,0,99
31005,07661900106010,6,99,99,0,99
31006,07661900106010,7,99,99,0,99
31007,07661900106010,8,99,99,0,99
31008,07661900106010,9,99,99,420,99
31009,07661900106010,10,99,99,0,99
31010,07661900106011,1,10,99,99,0
31011,07661900106011,2,0,99,99,0
31012,07661900106011,3,60,99,99,0
31013,07661900106011,4,5,99,99,0
31014,07661900106011,5,10,99,99,0
31015,07661900106011,6,0,99,99,0
31016,07661900106011,7,0,99,99,0
31017,07661900106011,8,0,99,0,99
31018,07661900106011,9,30,99,99,40
31019,07661900106011,10,0,99,99,0
31020,07661900106012,1,5,99,0,99
31021,07661900106012,2,0,99,0,99
31022,07661900106012,3,15,99,0,99
31023,07661900106012,4,10,99,0,99
31024,07661900106012,5,6,99,0,99
31025,07661900106012,6,0,99,0,99
31026,07661900106012,7,0,99,0,99
31027,07661900106012,8,0,99,0,99
31028,07661900106012,9,60,99,20,99
31029,07661900106012,10,480,99,0,99
31030,07661900421004,1,50,99,0,99
31031,07661900421004,2,0,99,0,99
31032,07661900421004,3,30,99,0,99
31033,07661900421004,4,20,99,0,99
31034,07661900421004,5,50,99,0,99
31035,07661900421004,6,40,99,0,99
31036,07661900421004,7,0,99,0,99
31037,07661900421004,8,0,99,0,99
31038,07661900421004,9,50,99,0,99
31039,07661900421004,10,0,99,0,99
31040,07661900421013,1,45,99,0,0
31041,07661900421013,2,0,99,0,0
31042,07661900421013,3,45,99,0,0
31043,07661900421013,4,30,99,0,0
31044,07661900421013,5,0,99,0,0
31045,07661900421013,6,0,99,0,0
31046,07661900421013,7,0,99,0,99
31047,07661900421013,8,0,99,0,0
31048,07661900421013,9,0,99,0,0
31049,07661900421013,10,0,99,0,0
31050,07661900421022,1,45,99,99,99
31051,07661900421022,2,0,99,99,99
31052,07661900421022,3,45,99,99,99
31053,07661900421022,4,0,99,99,99
31054,07661900421022,5,30,99,99,99
31055,07661900421022,6,99,99,99,99
31056,07661900421022,7,30,99,99,99
31057,07661900421022,8,0,99,99,99
31058,07661900421022,9,50,99,99,99
31059,07661900421022,10,0,99,99,99
31060,07661900421031,1,45,99,0,99
31061,07661900421031,2,0,99,0,99
31062,07661900421031,3,45,99,20,99
31063,07661900421031,4,50,99,30,99
31064,07661900421031,5,10,99,0,99
31065,07661900421031,6,20,99,0,99
31066,07661900421031,7,0,99,0,99
31067,07661900421031,8,0,99,0,99
31068,07661900421031,9,0,99,0,99
31069,07661900421031,10,480,99,0,99
31070,07661900421040,1,45,0,0,99
