,CommunityID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,A8,Facility,K4,K5,K6,K7,K10,K11,K12,K13,K15,K16_am,K17_pm,K18,K19,K20,K21,K22,K23,K24,K25,K26_hour,K26_minute,K27,K28,K29,K30,K31,K32_c,K32_u,K33,K34,K35,K36,K37,K38,K39,K40,K41,K42,K43,K44,K45,K46,K47,K48,K49,K50,K51,K52,K53,K54,K55,K56,K57
100,03160204005,3,16,2,40,5,2,2,1,1,6,1.0,5.0,1,20,861.0,,,2,         5,2,1.0,,888.0,2,888.0,,,,,,2,,,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,3,2,,,2,2,,,,,
101,04380100203,4,38,1,2,3,1,3,4,1,6,8.0,4.0,12,94,100.0,,,2,         5,2,2.0,,24.0,2,3.0,2.0,,,,,2,1.0,1.0,300.0,0.27,1.0,2.0,,,,,,,,,,,,1,2,3,1,3.0,3.0,2,2,,,,,
102,03141000205,3,14,10,2,5,2,18,4,1,3,8.0,12.0,12,5,20.0,,,2,         5,1,,1.0,6.0,1,3.0,1.0,24.0,14.0,40.0,3.0,2,1.0,1.0,18.0,20.0,1.0,2.0,,,,,,,,,,,,2,2,2,2,,3.0,2,2,,,,,
103,03141202605,3,14,12,26,5,2,2,4,1,3,7.0,2.0,14,1,10.0,,,2,         5,2,7.0,,0.0,2,1.0,,,,,,2,4.0,8.0,-888.0,-888.0,3.0,2.0,,,,,,,,,,,,2,2,3,2,,,2,2,,,,,
104,01030600403,1,3,6,4,3,2,10,4,2,5,8.0,1.0,12,1,2.0,,,2,         5,1,,1.0,24.0,1,1.0,1.0,2.0,2.0,0.0,1.0,2,,,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,2,2,,7.0,2,2,,,,,
105,04381000108,4,38,10,1,8,1,1,4,1,6,7.0,4.0,14,3,0.0,,,2,         5,1,,1.0,24.0,2,1.0,1.0,2.0,2.0,0.0,1.0,2,3.0,1.0,-888.0,0.27,1.0,2.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
106,03160201902,3,16,2,19,2,2,3,4,1,2,8.0,26.0,12,5,25.0,,,3,         5,2,1.0,,888.0,2,888.0,,,,,,2,,,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,2,2,,,2,2,,,,,
107,03141001902,3,14,10,19,2,2,19,4,1,2,8.0,12.0,12,20,30.0,,,2,         5,1,,1.0,5.0,2,3.0,1.0,24.0,31.0,0.0,3.0,2,1.0,1.0,35.0,0.4,1.0,2.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
108,03190402004,3,19,4,20,4,2,10,3,1,2,6.0,5.0,1,6,50.0,,,2,         5,2,1.0,,888.0,2,888.0,,,,,,2,,,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,2,2,,,2,2,,,,,
109,04360101005,4,36,1,10,5,1,5,1,1,6,1.0,5.0,1,16,320.0,,,2,         5,1,,1.0,24.0,1,,1.0,2.0,2.0,30.0,1.0,2,1.0,1.0,50.0,0.27,1.0,1.0,,,,,,,,,,,,2,2,3,1,6.0,3.0,2,2,,,,,
110,03200100807,3,20,1,8,7,2,7,4,1,1,8.0,5.0,14,4,5.0,,,2,         5,2,7.0,,0.0,2,1.0,,,,,,2,4.0,8.0,-888.0,-888.0,3.0,2.0,,,,,,,,,,,,2,2,3,2,,,2,2,,,,,
111,04380100110,4,38,1,1,10,1,16,4,2,5,7.0,1.0,14,4,0.0,,,         2,         5,2,2.0,,24.0,2,1.0,1.0,0.0,,,,2,3.0,1.0,-888.0,0.27,1.0,2.0,,,,,,,,,,,,2,2,3,2,,2.0,2,2,,,,,
112,04381100116,4,38,11,1,16,1,1,4,1,6,8.0,1.0,12,5,5.0,,,2,         5,2,2.0,,24.0,2,3.0,2.0,,,,,2,1.0,1.0,-888.0,0.27,1.0,2.0,,,,,,,,,,,,1,2,3,2,,3.0,2,2,,,,,
113,03151900506,3,15,19,5,6,2,6,4,1,2,8.0,4.0,12,2,20.0,,,2,         5,2,1.0,,888.0,2,888.0,,,,,,2,4.0,8.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,,2,2,,,,,
114,04360101005,4,36,1,10,5,1,5,3,1,6,1.0,7.0,2,101,3244.0,,,2,         5,1,,1.0,24.0,1,,1.0,2.0,1.0,0.0,2.0,2,1.0,1.0,200.0,0.27,1.0,1.0,,,,,,,,,,,,1,1,3,2,,3.0,2,2,,,,,
115,03141202605,3,14,12,26,5,2,2,1,1,6,1.0,2.0,1,25,817.0,,,2,         5,2,1.0,,888.0,2,1.0,,,,,,2,,,-888.0,-888.0,,2.0,,,,,,,,,,,,2,1,3,2,,7.0,2,2,,,,,
116,04380100110,4,38,1,1,10,1,16,2,1,6,8.0,1.0,7,38,250.0,,,2,         5,2,2.0,,24.0,2,3.0,1.0,1.0,3.0,30.0,3.0,2,1.0,1.0,600.0,0.27,1.0,2.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
117,04340300103,4,34,3,1,3,1,3,1,1,6,1.0,1.0,1,43,1462.0,,,2,         5,1,,1.0,24.0,2,2.0,1.0,2.0,5.0,0.0,2.0,2,1.0,1.0,40.0,0.27,1.0,1.0,,,,,,,,,,,,2,2,3,2,,2.0,2,2,,,,,
118,04280900226,4,28,9,2,26,1,4,4,1,6,8.0,2.0,12,2,5.0,,,2,         5,1,,1.0,24.0,2,2.0,1.0,2.0,1.0,0.0,2.0,2,1.0,1.0,-888.0,-888.0,1.0,2.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
119,03150300101,3,15,3,1,1,2,2,4,1,5,8.0,2.0,11,1,5.0,,,2,         5,2,1.0,,888.0,2,3.0,,,,,,2,4.0,8.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,,2,2,,,,,
120,01020901705,1,2,9,17,5,2,11,3,1,1,6.0,10.0,10,7,50.0,,,         6,         6,1,,3.0,1.0,2,888.0,2.0,,,,,2,555.0,555.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,1,2,2,2,,7.0,2,2,,,,,
121,02100200904,2,10,2,9,4,2,5,1,2,5,1.0,4.0,1,10,300.0,,,         2,         6,2,1.0,,888.0,2,888.0,,,,,,2,555.0,8.0,-888.0,-888.0,1.0,2.0,,,,,,,,,,,,2,2,3,2,,6.0,2,2,,,,,
122,07520500901,7,52,5,9,1,2,17,1,1,2,16.0,7.0,11,0,2.0,,,         4,         6,2,1.0,,0.0,2,888.0,,,,,,2,4.0,8.0,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,3,2,,,2,2,,,,,
123,07540700103,7,54,7,1,3,1,1,4,1,5,6.0,10.0,10,6,50.0,,,         2,         6,1,,1.0,8.0,2,2.0,1.0,1.0,2.0,30.0,3.0,2,3.0,3.0,100.0,0.8,1.0,1.0,,,,,,,,,,,,1,1,3,2,,3.0,2,2,,,,,
124,03130200801,3,13,2,8,1,2,15,3,1,1,6.0,9.0,10,10,20.0,,,         5,         6,1,,1.0,24.0,1,,1.0,4.0,48.0,0.0,3.0,2,555.0,1.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,1,2,2,1,7.0,3.0,2,2,,,,,
125,02100100501,2,10,1,5,1,2,7,4,1,1,8.0,4.0,12,6,6.0,,,2,         6,2,7.0,,0.0,2,1.0,,,,,,2,555.0,555.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,5.0,2,2,,,,,
126,02070101901,2,7,1,19,1,2,2,1,1,5,2.0,5.0,1,6,150.0,,,         2,         6,2,1.0,,888.0,2,1.0,,,,,,2,,,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
127,07530302901,7,53,3,29,1,2,2,1,1,2,1.0,3.0,1,10,731.0,,,         2,         6,2,7.0,,3.0,2,1.0,,,,,,2,1.0,9.0,600.0,12.0,3.0,2.0,,,,,,,,,,,,2,2,3,2,,5.0,2,2,,,,,
128,04311200105,4,31,12,1,5,1,10,1,1,7,1.0,4.0,1,38,1475.0,,,         1,         6,1,,1.0,5.0,2,1.0,1.0,15.0,2.0,0.0,1.0,2,4.0,1.0,50.0,117.0,1.0,2.0,,,,,,,,,,,,2,2,3,2,,2.0,1,2,,,,,
129,05400300103,5,40,3,1,3,1,3,1,1,2,1.0,2.0,1,7,286.0,,,         3,         6,2,1.0,,0.0,1,,,,,,,2,4.0,8.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
130,03140901602,3,14,9,16,2,2,21,4,1,2,8.0,5.0,12,17,30.0,,,2,         6,2,1.0,,0.0,2,888.0,,,,,,2,4.0,8.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,1,2,3,2,,555.0,2,2,,,,,
131,05410603406,5,41,6,34,6,2,4,1,1,4,1.0,4.0,1,4,50.0,,,         3,         6,2,1.0,,0.0,2,888.0,,,,,,2,4.0,,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
132,14720100702,14,72,1,7,2,1,1,3,1,2,6.0,12.0,10,25,350.0,,,        12,         6,1,,1.0,20.0,2,2.0,1.0,1.0,3.0,15.0,3.0,2,1.0,3.0,250.0,167.0,1.0,1.0,,,,,,,,,,,,2,2,3,1,6.0,2.0,2,2,,,,,
133,05400101101,5,40,1,11,1,2,8,1,1,5,1.0,5.0,1,4,129.0,,,         3,         6,2,1.0,,0.0,2,888.0,,,,,,2,4.0,8.0,-888.0,0.0,,2.0,,,,,,,,,,,,1,2,3,2,,7.0,2,2,,,,,
134,04390302201,4,39,3,22,1,2,1,3,1,2,6.0,8.0,11,2,110.0,,,         2,         6,2,7.0,,888.0,2,888.0,,,,,,2,4.0,8.0,-888.0,-888.0,3.0,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
135,02080300102,2,8,3,1,2,2,9,1,1,6,1.0,1.0,1,11,250.0,,,         2,         6,2,1.0,,888.0,2,888.0,,,,,,2,555.0,,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,3,2,,,2,2,,,,,
136,05410415801,5,41,4,158,1,2,1,1,1,5,1.0,5.0,1,17,350.0,,,         2,         6,1,,4.0,5.0,1,,2.0,,,,,1,,,,,,,2008.0,2.0,2.0,,-888.0,3.0,2.0,1.0,3.0,2.0,2.0,1,2,3,1,4.0,7.0,2,2,,,,,
137,02070501103,2,7,5,11,3,2,3,1,1,3,1.0,8.0,1,12,256.0,,,         2,         6,1,,1.0,4.0,2,1.0,1.0,8.0,4.0,45.0,2.0,2,3.0,3.0,-888.0,-888.0,1.0,2.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
138,05410700901,5,41,7,9,1,2,2,1,1,5,1.0,6.0,1,8,250.0,,,         3,         6,2,1.0,,0.0,2,3.0,,,,,,2,4.0,8.0,-888.0,0.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
139,04311103311,4,31,11,33,11,2,10,1,1,6,1.0,1.0,1,22,120.0,,,         2,         6,2,4.0,,4.0,2,3.0,,,,,,2,,,,,,,,,,,,,,,,,,1,1,3,2,,6.0,2,2,,,,,
140,02070101804,2,7,1,18,4,2,1,1,1,5,1.0,2.0,1,6,145.0,,,         2,         6,2,1.0,,888.0,2,888.0,,,,,,2,,,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
141,02100100401,2,10,1,4,1,2,6,1,1,5,1.0,4.0,1,11,160.0,,,         2,         6,2,1.0,,888.0,2,888.0,,,,,,2,,,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
142,07610101604,7,61,1,16,4,2,10,1,1,2,6.0,11.0,555,0,55.0,,,         2,         6,2,5.0,,0.0,2,1.0,2.0,,,,,2,1.0,8.0,23.0,23.0,2.0,2.0,,,,,,,,,,,,2,2,3,2,,,2,2,,,,,
143,05400101201,5,40,1,12,1,2,7,1,1,5,1.0,4.0,1,12,315.0,,,         3,         7,2,1.0,,0.0,2,3.0,,,,,,2,4.0,4.0,-888.0,0.0,1.0,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
144,04330801809,4,33,8,18,9,2,7,2,1,6,1.0,3.0,1,9,110.0,,,         2,         7,1,,5.0,5.0,2,1.0,2.0,,,,,1,,,,,,,-888.0,1.0,2.0,,-888.0,5.0,2.0,5.0,0.0,2.0,5.0,2,2,3,2,,5.0,2,2,,,,,
145,07650101206,7,65,1,12,6,2,21,2,1,5,1.0,4.0,1,17,604.0,,,         2,         7,2,7.0,,888.0,2,1.0,,,,,,2,1.0,8.0,120.0,10.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,5.0,2,2,,,,,
146,07511000702,7,51,10,7,2,2,4,1,1,2,6.0,3.0,10,5,2008.0,,,         4,         7,1,,1.0,3.0,1,,1.0,20.0,4.0,0.0,3.0,2,1.0,1.0,107.0,1.0,1.0,2.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
147,07650105703,7,65,1,57,3,2,20,1,1,5,2.0,2.0,1,14,474.0,,,         3,         7,2,1.0,,0.0,2,1.0,,,,,,2,,,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,3,2,,5.0,2,2,,,,,
148,05400100401,5,40,1,4,1,2,6,1,1,5,1.0,2.0,1,7,115.0,,,         3,         7,2,1.0,,0.0,2,888.0,,,,,,2,4.0,8.0,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,3,2,,2.0,2,2,,,,,
149,06470301201,6,47,3,12,1,2,1,1,1,4,8.0,6.0,12,3,15.0,,,         2,         7,2,1.0,,888.0,2,888.0,,,,,,2,4.0,8.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,2,2,,7.0,2,2,,,,,
150,07520500901,7,52,5,9,1,2,17,2,2,6,1.0,10.0,1,18,860.0,,,         2,         7,2,7.0,,0.0,2,1.0,,,,,,2,1.0,,20.0,18.0,3.0,2.0,,,,,,,,,,,,2,2,3,2,,5.0,2,2,,,,,
151,07540401303,7,54,4,13,3,2,3,3,1,4,6.0,5.0,10,0,21.0,,,         2,         7,2,6.0,,0.0,2,1.0,,,,,,2,1.0,8.0,350.0,13.0,2.0,2.0,,,,,,,,,,,,2,2,2,2,,,2,2,,,,,
152,07540401003,7,54,4,10,3,2,4,4,1,2,6.0,12.0,10,1,50.0,,,         1,         7,2,5.0,,0.0,2,1.0,,,,,,2,1.0,3.0,50.0,0.3,2.0,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
153,07530400605,7,53,4,6,5,1,1,3,1,6,6.0,10.0,10,8,2.0,,,         2,         7,1,,1.0,12.0,1,,1.0,30.0,2.0,45.0,2.0,2,3.0,3.0,300.0,100.0,1.0,1.0,,,,,,,,,,,,2,1,3,1,4.0,3.0,2,2,,,,,
154,07500901704,7,50,9,17,4,2,3,2,1,1,6.0,16.0,10,1,70.0,,,         5,         7,2,7.0,,0.0,2,1.0,,,,,,2,4.0,9.0,60.0,10.0,2.0,2.0,,,,,,,,,,,,2,2,3,2,,5.0,2,2,,,,,
155,04330600803,4,33,6,8,3,2,5,2,2,2,555.0,1.0,11,0,5.0,,,         3,         7,2,555.0,,0.0,2,1.0,,,,,,2,4.0,8.0,,,,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
156,07610101505,7,61,1,15,5,2,11,3,1,3,6.0,18.0,10,0,30.0,,,         4,         7,2,7.0,,0.0,2,1.0,,,,,,2,1.0,,60.0,10.0,3.0,2.0,,,,,,,,,,,,2,2,3,2,,5.0,2,2,,,,,
157,04330600803,4,33,6,8,3,2,5,3,1,2,9.0,3.0,11,1,5.0,,,         2,         7,2,5.0,,0.0,2,888.0,,,,,,2,1.0,3.0,27.0,27.0,2.0,2.0,,,,,,,,,,,,2,2,3,2,,,2,2,,,,,
158,04330600803,4,33,6,8,3,2,5,1,1,5,2.0,3.0,1,9,500.0,,,         2,         7,2,5.0,,0.0,2,1.0,,,,,,2,1.0,555.0,27.0,27.0,2.0,2.0,,,,,,,,,,,,2,2,3,1,7.0,555.0,2,2,,,,,
159,07540401003,7,54,4,10,3,2,4,2,1,6,1.0,1.0,1,11,450.0,,,         2,         7,2,7.0,,888.0,2,1.0,,,,,,2,1.0,7.0,12.0,6.0,3.0,2.0,,,,,,,,,,,,2,2,3,2,,5.0,2,2,,,,,
160,04242204001,4,24,22,40,1,2,1,1,1,6,1.0,16.0,1,5,403.0,,,         2,         7,2,1.0,,888.0,2,888.0,,,,,,2,4.0,8.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
161,04380100110,4,38,1,1,10,1,16,3,1,5,6.0,2.0,10,0,50.0,,,         6,         8,2,2.0,,24.0,2,2.0,1.0,3.0,6.0,0.0,2.0,2,1.0,1.0,300.0,0.27,1.0,2.0,,,,,,,,,,,,2,2,3,1,3.0,3.0,2,2,,,,,
162,07661900703,7,66,19,7,3,1,1,2,1,6,3.0,21.0,8,25,2.0,,,2,         8,1,,1.0,20.0,2,2.0,1.0,25.0,3.0,180.0,2.0,2,2.0,3.0,350.0,120.0,2.0,2.0,,,,,,,,,,,,2,2,3,2,,6.0,2,2,,,,,
163,07500600204,7,50,6,2,4,2,2,2,1,1,6.0,25.0,10,0,70.0,,,         6,         8,2,7.0,,0.0,2,1.0,,,,,,2,1.0,3.0,36.0,8.0,3.0,2.0,,,,,,,,,,,,1,2,3,2,,5.0,2,2,,,,,
164,07530302901,7,53,3,29,1,2,2,3,1,3,6.0,10.0,10,7,50.0,,,         3,         8,2,5.0,,0.0,2,1.0,,,,,,2,1.0,,60.0,0.35,2.0,2.0,,,,,,,,,,,,2,2,3,2,,,2,2,,,,,
165,07580600101,7,58,6,1,1,2,12,3,1,2,6.0,2.0,10,0,60.0,,,         4,         8,2,1.0,,0.0,2,1.0,,,,,,2,1.0,8.0,30.0,10.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,5.0,2,2,,,,,
166,04292500402,4,29,25,4,2,1,4,3,1,2,6.0,10.0,10,1,50.0,,,         5,         8,1,,1.0,24.0,2,1.0,1.0,2.0,8.0,0.0,1.0,2,1.0,1.0,400.0,0.27,1.0,2.0,,,,,,,,,,,,2,2,3,1,3.0,3.0,2,2,,,,,
167,07560202402,7,56,2,24,2,2,8,1,2,1,6.0,3.0,9,0,40.0,,,         3,         8,2,1.0,,0.0,2,1.0,,,,,,2,4.0,8.0,130.0,-888.0,3.0,2.0,,,,,,,,,,,,2,2,3,2,,5.0,2,2,,,,,
168,07560202402,7,56,2,24,2,2,8,3,1,5,2.0,1.0,1,28,970.0,,,         2,         8,2,1.0,,0.0,2,888.0,,,,,,2,,,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,2,2,,,2,2,,,,,
169,07630102501,7,63,1,25,1,2,15,1,1,6,1.0,5.0,1,14,440.0,,,         3,         8,1,,5.0,888.0,2,1.0,2.0,,,,,1,,,,,,,2009.0,1.0,2.0,,-888.0,6.0,2.0,5.0,0.0,2.0,5.0,2,2,3,2,,1.0,2,2,,,,,
170,04271800107,4,27,18,1,7,1,2,1,1,5,1.0,9.0,1,44,1942.0,,,2,         8,1,,1.0,24.0,2,3.0,1.0,3.0,2.0,0.0,3.0,2,1.0,1.0,30.0,0.27,1.0,1.0,,,,,,,,,,,,2,2,3,1,6.0,3.0,2,2,,,,,
171,13700101901,13,70,1,19,1,1,4,3,1,3,6.0,25.0,10,0,25.0,,,         6,         8,2,2.0,,1.0,2,1.0,1.0,15.0,6.0,0.0,1.0,2,3.0,1.0,40.0,-888.0,1.0,2.0,,,,,,,,,,,,2,2,2,2,,2.0,2,2,,,,,
172,07661900703,7,66,19,7,3,1,1,3,1,5,7.0,15.0,2,25,20.0,,,         2,         8,2,2.0,,20.0,2,2.0,1.0,5.0,5.0,120.0,2.0,2,3.0,3.0,250.0,13.0,2.0,2.0,,,,,,,,,,,,2,2,2,1,3.0,1.0,2,2,,,,,
173,07630102501,7,63,1,25,1,2,15,2,1,2,1.0,3.0,1,16,260.0,,,         3,         8,2,7.0,,888.0,2,888.0,,,,,,2,,,168.0,8.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,,2,2,,,,,
174,07661900703,7,66,19,7,3,1,1,4,1,3,6.0,18.0,1,12,20.0,,,         2,         8,1,,1.0,20.0,2,2.0,1.0,4.0,2.0,123.0,2.0,2,2.0,1.0,120.0,12.0,2.0,2.0,,,,,,,,,,,,2,2,2,2,,2.0,1,2,,,,,
175,05400101101,5,40,1,11,1,2,8,2,1,5,4.0,3.0,7,2,7.0,,,         3,         9,2,1.0,,0.0,2,888.0,,,,,,2,4.0,8.0,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
176,13700100901,13,70,1,9,1,1,2,4,1,2,6.0,1.0,10,50,300.0,,,         7,         9,1,,1.0,14.0,2,1.0,1.0,3.0,2.0,30.0,2.0,2,1.0,1.0,-888.0,-888.0,1.0,2.0,,,,,,,,,,,,2,2,3,1,3.0,2.0,2,2,,,,,
177,01030600403,1,3,6,4,3,2,10,3,1,1,6.0,20.0,10,10,50.0,,,         6,         9,1,,1.0,24.0,2,1.0,1.0,2.0,2.0,0.0,1.0,2,,,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,2,1,4.0,7.0,2,2,,,,,
178,14720100326,14,72,1,3,26,1,3,1,1,6,1.0,4.0,1,49,976.0,,,         2,         9,1,,1.0,22.0,1,,1.0,1.0,3.0,25.0,1.0,2,1.0,1.0,195.0,1.0,1.0,1.0,,,,,,,,,,,,1,2,3,2,,1.0,2,2,,,,,
179,14720100113,14,72,1,1,13,1,2,1,1,6,1.0,2.0,1,103,802.0,,,         2,         9,1,,1.0,24.0,2,1.0,1.0,3.0,0.0,40.0,2.0,2,1.0,1.0,195.0,-888.0,1.0,1.0,,,,,,,,,,,,2,2,3,2,,1.0,2,2,,,,,
180,04340300103,4,34,3,1,3,1,3,3,1,3,6.0,8.0,10,17,100.0,,,         4,         9,1,,1.0,24.0,1,,1.0,2.0,4.0,0.0,3.0,2,1.0,1.0,300.0,0.27,1.0,1.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
181,04381100516,4,38,11,5,16,1,16,2,1,5,3.0,1.0,7,2,4.0,,,2,         9,1,,1.0,24.0,2,1.0,1.0,15.0,1.0,0.0,3.0,2,1.0,9.0,-888.0,-888.0,1.0,2.0,,,,,,,,,,,,1,2,3,2,,3.0,2,2,,,,,
182,03150300905,3,15,3,9,5,2,5,3,1,1,6.0,50.0,10,3,20.0,,,         4,         9,1,,3.0,2.0,2,1.0,2.0,,,,,2,1.0,8.0,200.0,20.0,2.0,2.0,,,,,,,,,,,,2,2,3,2,,5.0,2,2,,,,,
183,04290100110,4,29,1,1,10,1,1,1,1,3,6.0,2.0,10,2,500.0,,,12,         9,2,2.0,,22.0,2,2.0,1.0,2.0,3.0,1.0,2.0,2,2.0,1.0,50.0,0.52,1.0,2.0,,,,,,,,,,,,2,2,3,1,6.0,2.0,2,2,,,,,
184,14720100211,14,72,1,2,11,1,4,1,1,6,2.0,2.0,1,78,769.0,,,         3,         9,1,,1.0,22.0,2,1.0,1.0,1.0,0.0,45.0,1.0,2,1.0,1.0,345.0,-888.0,1.0,1.0,,,,,,,,,,,,2,2,3,2,,1.0,2,2,,,,,
185,07580600101,7,58,6,1,1,2,12,1,1,5,2.0,2.0,1,13,920.0,,,         3,         9,2,7.0,,0.0,2,1.0,,,,,,2,1.0,9.0,150.0,9.0,3.0,2.0,,,,,,,,,,,,2,2,3,2,,5.0,2,2,,,,,
186,04360101005,4,36,1,10,5,1,5,3,1,5,6.0,8.0,10,9,100.0,,,2,         9,1,,1.0,24.0,1,,1.0,3.0,1.0,30.0,2.0,2,1.0,1.0,100.0,0.27,1.0,2.0,,,,,,,,,,,,2,2,3,1,3.0,2.0,2,2,,,,,
187,05400100401,5,40,1,4,1,2,6,4,1,6,8.0,1.0,11,2,12.0,,,         4,         9,2,1.0,,888.0,2,888.0,,,,,,2,4.0,8.0,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
188,14720100702,14,72,1,7,2,1,1,1,1,6,1.0,3.0,1,94,1142.0,,,         2,         9,1,,1.0,24.0,2,1.0,1.0,5.0,3.0,40.0,2.0,2,2.0,1.0,250.0,200.0,1.0,1.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
189,07500901704,7,50,9,17,4,2,3,3,1,6,1.0,4.0,1,38,1200.0,,,         2,         9,1,,1.0,8.0,2,3.0,1.0,30.0,6.0,0.0,3.0,2,4.0,1.0,200.0,0.27,1.0,1.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
190,04391000302,4,39,10,3,2,2,1,4,1,6,1.0,6.0,1,12,425.0,,,         2,        10,2,1.0,,888.0,2,888.0,,,,,,2,4.0,8.0,-888.0,-888.0,3.0,2.0,,,,,,,,,,,,2,2,2,2,,7.0,2,2,,,,,
191,07630101203,7,63,1,12,3,2,14,2,1,2,6.0,2.0,10,2,100.0,,,         7,        10,2,5.0,,0.0,2,1.0,,,,,,2,1.0,9.0,60.0,30.0,2.0,2.0,,,,,,,,,,,,2,2,3,2,,5.0,2,2,,,,,
192,15710100605,15,71,1,6,5,1,1,1,2,6,1.0,4.0,1,44,900.0,,,         2,        10,1,,1.0,8.0,2,2.0,1.0,8.0,2.0,0.0,2.0,2,,1.0,600.0,-888.0,1.0,2.0,,,,,,,,,,,,1,2,2,1,3.0,2.0,1,2,,,,,
193,05400300103,5,40,3,1,3,1,3,4,1,2,9.0,2.0,15,2,14.0,,,         3,        10,1,,4.0,4.0,2,3.0,2.0,,,,,1,,,,,,,2007.0,2.0,2.0,,5000.0,6.0,2.0,5.0,0.0,2.0,5.0,2,2,3,2,,2.0,2,2,,,,,
194,13700101407,13,70,1,14,7,1,1,1,2,6,1.0,11.0,1,52,1070.0,,,         2,        10,1,,1.0,8.0,2,1.0,1.0,1.0,6.0,0.0,2.0,2,2.0,1.0,500.0,-888.0,1.0,2.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
195,04390300601,4,39,3,6,1,2,1,3,1,5,1.0,4.0,1,11,542.0,,,         2,        10,2,1.0,,888.0,2,888.0,,,,,,2,4.0,8.0,-888.0,-888.0,3.0,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
196,04360101402,4,36,1,14,2,1,4,3,1,6,6.0,5.0,10,5,100.0,,,         4,        10,1,,1.0,24.0,1,,1.0,3.0,2.0,0.0,1.0,2,1.0,1.0,-888.0,-888.0,1.0,2.0,,,,,,,,,,,,2,2,3,1,4.0,3.0,1,2,,,,,
197,13700100901,13,70,1,9,1,1,2,1,1,2,1.0,4.0,1,43,440.0,,,         2,        10,1,,1.0,6.0,1,,1.0,30.0,1.0,0.0,3.0,2,1.0,1.0,140.0,-888.0,1.0,2.0,,,,,,,,,,,,2,2,2,2,,2.0,2,2,,,,,
198,04290500106,4,29,5,1,6,1,6,3,1,2,6.0,5.0,10,3,20.0,,,         4,        10,1,,1.0,24.0,2,1.0,1.0,2.0,1.0,0.0,1.0,2,1.0,1.0,-888.0,-888.0,1.0,2.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
199,04381000108,4,38,10,1,8,1,1,3,1,3,6.0,3.0,10,3,500.0,,,         4,        10,1,,1.0,24.0,1,,1.0,2.0,2.0,30.0,3.0,2,1.0,1.0,200.0,0.27,1.0,1.0,,,,,,,,,,,,2,2,3,1,3.0,3.0,2,2,,,,,
