,HHID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,HI_7new,HI_14,eaid,A0,zone_csa,wereda_name
2741,07540700315090,7,54,7,3,15,1,90,01/02/17,7050710100315.0,6,5,DILA TOWN WOREDA
2742,07540700315101,7,54,7,3,15,1,101,01/02/17,7050710100315.0,6,5,DILA TOWN WOREDA
2743,07540700315112,7,54,7,3,15,1,112,01/02/17,7050710100315.0,5,5,DILA TOWN WOREDA
2744,07540700315123,7,54,7,3,15,1,123,01/02/17,7050710100315.0,6,5,DILA TOWN WOREDA
2745,07550200101001,7,55,2,1,1,2,1,21/02/17,7060288800101.0,8,6,DAMOT GALE
2746,07550200101009,7,55,2,1,1,2,9,21/02/17,7060288800101.0,8,6,DAMOT GALE
2747,07550200101015,7,55,2,1,1,2,15,21/02/17,7060288800101.0,6,6,DAMOT GALE
2748,07550200101017,7,55,2,1,1,2,17,21/02/17,7060288800101.0,4,6,DAMOT GALE
2749,07550200101025,7,55,2,1,1,2,25,21/02/17,7060288800101.0,7,6,DAMOT GALE
2750,07550200101033,7,55,2,1,1,2,33,21/02/17,7060288800101.0,8,6,DAMOT GALE
2751,07550200101041,7,55,2,1,1,2,41,21/02/17,7060288800101.0,3,6,DAMOT GALE
2752,07550200101049,7,55,2,1,1,2,49,21/02/17,7060288800101.0,7,6,DAMOT GALE
2753,07550200101054,7,55,2,1,1,2,54,21/02/17,7060288800101.0,7,6,DAMOT GALE
2754,07550200101057,7,55,2,1,1,2,57,21/02/17,7060288800101.0,6,6,DAMOT GALE
2755,07550200101065,7,55,2,1,1,2,65,21/02/17,7060288800101.0,4,6,DAMOT GALE
2756,07550200101093,7,55,2,1,1,2,93,21/02/17,7060288800101.0,3,6,DAMOT GALE
2757,07550200109015,7,55,2,1,9,1,15,13/02/17,7060210100109.0,4,6,DAMOT GALE WOREDA
2758,07550200109033,7,55,2,1,9,1,33,13/02/17,7060210100109.0,7,6,DAMOT GALE WOREDA
2759,07550200109051,7,55,2,1,9,1,51,12/02/17,7060210100109.0,5,6,DAMOT GALE WOREDA
2760,07550200109069,7,55,2,1,9,1,69,12/02/17,7060210100109.0,3,6,DAMOT GALE WOREDA
2761,07550200109087,7,55,2,1,9,1,87,12/02/17,7060210100109.0,4,6,DAMOT GALE WOREDA
2762,07550200109105,7,55,2,1,9,1,105,12/02/17,7060210100109.0,5,6,DAMOT GALE WOREDA
2763,07550200109123,7,55,2,1,9,1,123,13/02/17,7060210100109.0,3,6,DAMOT GALE WOREDA
2764,07550200109141,7,55,2,1,9,1,141,13/02/17,7060210100109.0,5,6,DAMOT GALE WOREDA
2765,07550200109159,7,55,2,1,9,1,159,13/02/17,7060210100109.0,3,6,DAMOT GALE WOREDA
2766,07550200109177,7,55,2,1,9,1,177,12/02/17,7060210100109.0,3,6,DAMOT GALE WOREDA
2767,07550200109195,7,55,2,1,9,1,195,12/02/17,7060210100109.0,4,6,DAMOT GALE WOREDA
2768,07550200109213,7,55,2,1,9,1,213,13/02/17,7060210100109.0,6,6,DAMOT GALE WOREDA
2769,07551300102003,7,55,13,1,2,1,3,08/02/17,7061310100102.0,4,6,SODO TOWN WOREDA
2770,07551300102022,7,55,13,1,2,1,22,08/02/17,7061310100102.0,4,6,SODO TOWN WOREDA
2771,07551300102041,7,55,13,1,2,1,41,08/02/17,7061310100102.0,3,6,SODO TOWN WOREDA
2772,07551300102060,7,55,13,1,2,1,60,08/02/17,7061310100102.0,3,6,SODO TOWN WOREDA
2773,07551300102079,7,55,13,1,2,1,79,08/02/17,7061310100102.0,5,6,SODO TOWN WOREDA
2774,07551300102098,7,55,13,1,2,1,98,08/02/17,7061310100102.0,4,6,SODO TOWN WOREDA
2775,07551300102117,7,55,13,1,2,1,117,09/02/17,7061310100102.0,3,6,SODO TOWN WOREDA
2776,07551300102136,7,55,13,1,2,1,136,09/02/17,7061310100102.0,5,6,SODO TOWN WOREDA
2777,07551300102155,7,55,13,1,2,1,155,09/02/17,7061310100102.0,4,6,SODO TOWN WOREDA
2778,07551300102174,7,55,13,1,2,1,174,10/02/17,7061310100102.0,2,6,SODO TOWN WOREDA
2779,07551300102193,7,55,13,1,2,1,193,10/02/17,7061310100102.0,1,6,SODO TOWN WOREDA
2780,07551300102212,7,55,13,1,2,1,212,10/02/17,7061310100102.0,6,6,SODO TOWN WOREDA
2781,07551300206004,7,55,13,2,6,1,4,08/02/17,7061310100206.0,4,6,SODO TOWN WOREDA
2782,07551300206021,7,55,13,2,6,1,21,08/02/17,7061310100206.0,6,6,SODO TOWN WOREDA
2783,07551300206038,7,55,13,2,6,1,38,10/02/17,7061310100206.0,5,6,SODO TOWN WOREDA
2784,07551300206055,7,55,13,2,6,1,55,09/02/17,7061310100206.0,4,6,SODO TOWN WOREDA
2785,07551300206072,7,55,13,2,6,1,72,08/02/17,7061310100206.0,5,6,SODO TOWN WOREDA
2786,07551300206089,7,55,13,2,6,1,89,08/02/17,7061310100206.0,2,6,SODO TOWN WOREDA
2787,07551300206106,7,55,13,2,6,1,106,09/02/17,7061310100206.0,5,6,SODO TOWN WOREDA
2788,07551300206123,7,55,13,2,6,1,123,09/02/17,7061310100206.0,4,6,SODO TOWN WOREDA
2789,07551300206140,7,55,13,2,6,1,140,09/02/17,7061310100206.0,5,6,SODO TOWN WOREDA
2790,07551300206157,7,55,13,2,6,1,157,10/02/17,7061310100206.0,2,6,SODO TOWN WOREDA
2791,07551300206174,7,55,13,2,6,1,174,10/02/17,7061310100206.0,3,6,SODO TOWN WOREDA
2792,07551300206191,7,55,13,2,6,1,191,10/02/17,7061310100206.0,3,6,SODO TOWN WOREDA
2793,07551300314002,7,55,13,3,14,1,2,08/02/17,7061310100314.0,5,6,SODO TOWN WOREDA
2794,07551300314019,7,55,13,3,14,1,19,08/02/17,7061310100314.0,5,6,SODO TOWN WOREDA
2795,07551300314036,7,55,13,3,14,1,36,08/02/17,7061310100314.0,4,6,SODO TOWN WOREDA
2796,07551300314053,7,55,13,3,14,1,53,09/02/17,7061310100314.0,4,6,SODO TOWN WOREDA
2797,07551300314070,7,55,13,3,14,1,70,09/02/17,7061310100314.0,5,6,SODO TOWN WOREDA
2798,07551300314087,7,55,13,3,14,1,87,09/02/17,7061310100314.0,3,6,SODO TOWN WOREDA
2799,07551300314104,7,55,13,3,14,1,104,08/02/17,7061310100314.0,3,6,SODO TOWN WOREDA
2800,07551300314121,7,55,13,3,14,1,121,08/02/17,7061310100314.0,4,6,SODO TOWN WOREDA
2801,07551300314138,7,55,13,3,14,1,138,10/02/17,7061310100314.0,6,6,SODO TOWN WOREDA
2802,07551300314155,7,55,13,3,14,1,155,08/02/17,7061310100314.0,2,6,SODO TOWN WOREDA
2803,07551300314172,7,55,13,3,14,1,172,08/02/17,7061310100314.0,6,6,SODO TOWN WOREDA
2804,07551300314189,7,55,13,3,14,1,189,09/02/17,7061310100314.0,7,6,SODO TOWN WOREDA
2805,07560200303001,7,56,2,3,3,1,1,21/02/17,7070240100303.0,4,7,SOUTH ARI WOREDA
2806,07560200303005,7,56,2,3,3,1,5,21/02/17,7070240100303.0,4,7,SOUTH ARI WOREDA
2807,07560200303017,7,56,2,3,3,1,17,21/02/17,7070240100303.0,1,7,SOUTH ARI WOREDA
2808,07560200303033,7,56,2,3,3,1,33,21/02/17,7070240100303.0,2,7,SOUTH ARI WOREDA
2809,07560200303049,7,56,2,3,3,1,49,22/02/17,7070240100303.0,5,7,SOUTH ARI WOREDA
2810,07560200303081,7,56,2,3,3,1,81,22/02/17,7070240100303.0,3,7,SOUTH ARI WOREDA
2811,07560200303097,7,56,2,3,3,1,97,21/02/17,7070240100303.0,2,7,SOUTH ARI WOREDA
2812,07560200303113,7,56,2,3,3,1,113,21/02/17,7070240100303.0,5,7,SOUTH ARI WOREDA
2813,07560200303129,7,56,2,3,3,1,129,21/02/17,7070240100303.0,1,7,SOUTH ARI WOREDA
2814,07560200303145,7,56,2,3,3,1,145,21/02/17,7070240100303.0,5,7,SOUTH ARI WOREDA
2815,07560200303161,7,56,2,3,3,1,161,22/02/17,7070240100303.0,4,7,SOUTH ARI WOREDA
2816,07560200303177,7,56,2,3,3,1,177,22/02/17,7070240100303.0,6,7,SOUTH ARI WOREDA
2817,07560201903003,7,56,2,19,3,2,3,08/02/10,7070288801903.0,6,7,SOUTH ARI
2818,07560201903010,7,56,2,19,3,2,10,07/02/10,7070288801903.0,8,7,SOUTH ARI
2819,07560201903017,7,56,2,19,3,2,17,06/02/17,7070288801903.0,7,7,SOUTH ARI
2820,07560201903024,7,56,2,19,3,2,24,08/02/10,7070288801903.0,8,7,SOUTH ARI
2821,07560201903031,7,56,2,19,3,2,31,06/02/17,7070288801903.0,2,7,SOUTH ARI
2822,07560201903038,7,56,2,19,3,2,38,07/02/10,7070288801903.0,6,7,SOUTH ARI
2823,07560201903045,7,56,2,19,3,2,45,08/02/10,7070288801903.0,3,7,SOUTH ARI
2824,07560201903050,7,56,2,19,3,2,50,06/02/17,7070288801903.0,3,7,SOUTH ARI
2825,07560201903052,7,56,2,19,3,2,52,08/02/10,7070288801903.0,4,7,SOUTH ARI
2826,07560201903059,7,56,2,19,3,2,59,07/02/10,7070288801903.0,8,7,SOUTH ARI
2827,07560201903118,7,56,2,19,3,2,118,05/02/17,7070288801903.0,4,7,SOUTH ARI
2828,07560201903186,7,56,2,19,3,2,186,05/02/17,7070288801903.0,3,7,SOUTH ARI
2829,07560202402004,7,56,2,24,2,2,4,07/02/17,7070288802402.0,4,7,SOUTH ARI
2830,07560202402006,7,56,2,24,2,2,6,07/02/17,7070288802402.0,8,7,SOUTH ARI
2831,07560202402021,7,56,2,24,2,2,21,06/02/17,7070288802402.0,4,7,SOUTH ARI
2832,07560202402029,7,56,2,24,2,2,29,06/02/17,7070288802402.0,7,7,SOUTH ARI
2833,07560202402038,7,56,2,24,2,2,38,06/02/17,7070288802402.0,1,7,SOUTH ARI
2834,07560202402052,7,56,2,24,2,2,52,06/02/17,7070288802402.0,5,7,SOUTH ARI
2835,07560202402055,7,56,2,24,2,2,55,06/02/17,7070288802402.0,4,7,SOUTH ARI
2836,07560202402072,7,56,2,24,2,2,72,06/02/17,7070288802402.0,8,7,SOUTH ARI
2837,07560202402089,7,56,2,24,2,2,89,07/02/17,7070288802402.0,3,7,SOUTH ARI
2838,07560202402106,7,56,2,24,2,2,106,07/02/17,7070288802402.0,9,7,SOUTH ARI
2839,07560202402123,7,56,2,24,2,2,123,06/02/17,7070288802402.0,4,7,SOUTH ARI
2840,07560202402140,7,56,2,24,2,2,140,06/02/17,7070288802402.0,6,7,SOUTH ARI
2841,07570900601001,7,57,9,6,1,2,1,05/03/17,7090988800601.0,10,9,CHENA
2842,07570900601002,7,57,9,6,1,2,2,05/03/17,7090988800601.0,5,9,CHENA
2843,07570900601003,7,57,9,6,1,2,3,05/03/17,7090988800601.0,5,9,CHENA
2844,07570900601004,7,57,9,6,1,2,4,05/03/17,7090988800601.0,5,9,CHENA
2845,07570900601005,7,57,9,6,1,2,5,05/03/17,7090988800601.0,9,9,CHENA
2846,07570900601006,7,57,9,6,1,2,6,05/03/17,7090988800601.0,7,9,CHENA
2847,07570900601007,7,57,9,6,1,2,7,05/03/17,7090988800601.0,10,9,CHENA
2848,07570900601008,7,57,9,6,1,2,8,05/03/17,7090988800601.0,5,9,CHENA
2849,07570900601009,7,57,9,6,1,2,9,05/03/17,7090988800601.0,4,9,CHENA
2850,07570900601010,7,57,9,6,1,2,10,05/03/17,7090988800601.0,7,9,CHENA
2851,07570900601011,7,57,9,6,1,2,11,05/03/17,7090988800601.0,5,9,CHENA
2852,07570900601012,7,57,9,6,1,2,12,05/03/17,7090988800601.0,5,9,CHENA
2853,07570901802001,7,57,9,18,2,2,1,17/03/17,7090988801802.0,4,9,CHENA
2854,07570901802002,7,57,9,18,2,2,2,17/03/17,7090988801802.0,1,9,CHENA
2855,07570901802003,7,57,9,18,2,2,3,17/03/17,7090988801802.0,5,9,CHENA
2856,07570901802004,7,57,9,18,2,2,4,17/03/17,7090988801802.0,3,9,CHENA
2857,07570901802005,7,57,9,18,2,2,5,17/03/17,7090988801802.0,2,9,CHENA
2858,07570901802006,7,57,9,18,2,2,6,17/03/17,7090988801802.0,4,9,CHENA
2859,07570901802007,7,57,9,18,2,2,7,17/03/17,7090988801802.0,5,9,CHENA
2860,07570901802008,7,57,9,18,2,2,8,17/03/17,7090988801802.0,4,9,CHENA
2861,07570901802009,7,57,9,18,2,2,9,17/03/17,7090988801802.0,2,9,CHENA
2862,07570901802010,7,57,9,18,2,2,10,17/03/17,7090988801802.0,9,9,CHENA
2863,07570901802011,7,57,9,18,2,2,11,17/03/17,7090988801802.0,7,9,CHENA
2864,07570901802012,7,57,9,18,2,2,12,17/03/17,7090988801802.0,2,9,CHENA
2865,07580100101001,7,58,1,1,1,1,1,26/02/17,7100110100101.0,4,10,MELEKOZA
2866,07580100101003,7,58,1,1,1,1,3,25/02/17,7100110100101.0,5,10,MELEKOZA
2867,07580100101005,7,58,1,1,1,1,5,25/02/17,7100110100101.0,3,10,MELEKOZA
2868,07580100101009,7,58,1,1,1,1,9,25/02/17,7100110100101.0,5,10,MELEKOZA
2869,07580100101021,7,58,1,1,1,1,21,25/02/17,7100110100101.0,6,10,MELEKOZA
2870,07580100101039,7,58,1,1,1,1,39,25/02/17,7100110100101.0,7,10,MELEKOZA
2871,07580100101057,7,58,1,1,1,1,57,25/02/17,7100110100101.0,1,10,MELEKOZA
2872,07580100101075,7,58,1,1,1,1,75,26/02/17,7100110100101.0,6,10,MELEKOZA
2873,07580100101093,7,58,1,1,1,1,93,25/02/17,7100110100101.0,5,10,MELEKOZA
2874,07580100101111,7,58,1,1,1,1,111,25/02/17,7100110100101.0,5,10,MELEKOZA
2875,07580100101129,7,58,1,1,1,1,129,25/02/17,7100110100101.0,7,10,MELEKOZA
2876,07580100101147,7,58,1,1,1,1,147,26/02/17,7100110100101.0,5,10,MELEKOZA
2877,07580600101004,7,58,6,1,1,2,4,12/02/17,7100688800101.0,8,10,ARIBA MINICHI ZURIYA
2878,07580600101022,7,58,6,1,1,2,22,12/02/17,7100688800101.0,4,10,ARIBA MINICHI ZURIYA
2879,07580600101040,7,58,6,1,1,2,40,12/02/17,7100688800101.0,5,10,ARIBA MINICHI ZURIYA
2880,07580600101058,7,58,6,1,1,2,58,11/02/17,7100688800101.0,6,10,ARIBA MINICHI ZURIYA
2881,07580600101076,7,58,6,1,1,2,76,12/02/17,7100688800101.0,4,10,ARIBA MINICHI ZURIYA
2882,07580600101094,7,58,6,1,1,2,94,14/02/10,7100688800101.0,7,10,ARIBA MINICHI ZURIYA
2883,07580600101112,7,58,6,1,1,2,112,14/02/10,7100688800101.0,8,10,ARIBA MINICHI ZURIYA
2884,07580600101130,7,58,6,1,1,2,130,12/02/17,7100688800101.0,8,10,ARIBA MINICHI ZURIYA
2885,07580600101148,7,58,6,1,1,2,148,12/02/17,7100688800101.0,7,10,ARIBA MINICHI ZURIYA
2886,07580600101166,7,58,6,1,1,2,166,11/02/17,7100688800101.0,4,10,ARIBA MINICHI ZURIYA
2887,07580600101184,7,58,6,1,1,2,184,14/02/10,7100688800101.0,8,10,ARIBA MINICHI ZURIYA
2888,07580600101202,7,58,6,1,1,2,202,12/02/17,7100688800101.0,5,10,ARIBA MINICHI ZURIYA
2889,07580601309004,7,58,6,13,9,2,4,12/02/17,7100688801309.0,7,10,ARIBA MINICHI ZURIYA
2890,07580601309023,7,58,6,13,9,2,23,12/02/17,7100688801309.0,8,10,ARIBA MINICHI ZURIYA
2891,07580601309042,7,58,6,13,9,2,42,12/02/17,7100688801309.0,4,10,ARIBA MINICHI ZURIYA
2892,07580601309061,7,58,6,13,9,2,61,13/02/17,7100688801309.0,4,10,ARIBA MINICHI ZURIYA
2893,07580601309080,7,58,6,13,9,2,80,13/02/17,7100688801309.0,2,10,ARIBA MINICHI ZURIYA
2894,07580601309099,7,58,6,13,9,2,99,13/02/17,7100688801309.0,8,10,ARIBA MINICHI ZURIYA
2895,07580601309118,7,58,6,13,9,2,118,13/02/17,7100688801309.0,7,10,ARIBA MINICHI ZURIYA
2896,07580601309137,7,58,6,13,9,2,137,13/02/17,7100688801309.0,4,10,ARIBA MINICHI ZURIYA
2897,07580601309156,7,58,6,13,9,2,156,13/02/17,7100688801309.0,7,10,ARIBA MINICHI ZURIYA
2898,07580601309175,7,58,6,13,9,2,175,14/02/10,7100688801309.0,7,10,ARIBA MINICHI ZURIYA
2899,07580601309194,7,58,6,13,9,2,194,14/02/10,7100688801309.0,5,10,ARIBA MINICHI ZURIYA
2900,07580601309213,7,58,6,13,9,2,213,15/02/10,7100688801309.0,2,10,ARIBA MINICHI ZURIYA
2901,07581600112007,7,58,16,1,12,1,7,15/02/17,7101610100112.0,5,10,ARBA MINCH TOWN WOREDA
2902,07581600112025,7,58,16,1,12,1,25,15/02/17,7101610100112.0,5,10,ARBA MINCH TOWN WOREDA
2903,07581600112043,7,58,16,1,12,1,43,15/02/17,7101610100112.0,4,10,ARBA MINCH TOWN WOREDA
2904,07581600112061,7,58,16,1,12,1,61,15/02/17,7101610100112.0,5,10,ARBA MINCH TOWN WOREDA
2905,07581600112079,7,58,16,1,12,1,79,15/02/17,7101610100112.0,4,10,ARBA MINCH TOWN WOREDA
2906,07581600112097,7,58,16,1,12,1,97,16/02/17,7101610100112.0,2,10,ARBA MINCH TOWN WOREDA
2907,07581600112115,7,58,16,1,12,1,115,15/02/17,7101610100112.0,2,10,ARBA MINCH TOWN WOREDA
2908,07581600112133,7,58,16,1,12,1,133,16/02/17,7101610100112.0,2,10,ARBA MINCH TOWN WOREDA
2909,07581600112151,7,58,16,1,12,1,151,16/02/17,7101610100112.0,1,10,ARBA MINCH TOWN WOREDA
2910,07581600112170,7,58,16,1,12,1,170,17/02/17,7101610100112.0,7,10,ARBA MINCH TOWN WOREDA
2911,07581600112187,7,58,16,1,12,1,187,16/02/17,7101610100112.0,3,10,ARBA MINCH TOWN WOREDA
2912,07581600112205,7,58,16,1,12,1,205,17/02/17,7101610100112.0,3,10,ARBA MINCH TOWN WOREDA
2913,07581600302008,7,58,16,3,2,1,8,15/02/17,7101610100302.0,6,10,ARBA MINCH TOWN WOREDA
2914,07581600302024,7,58,16,3,2,1,24,15/02/17,7101610100302.0,7,10,ARBA MINCH TOWN WOREDA
2915,07581600302040,7,58,16,3,2,1,40,16/02/17,7101610100302.0,2,10,ARBA MINCH TOWN WOREDA
2916,07581600302056,7,58,16,3,2,1,56,16/02/17,7101610100302.0,5,10,ARBA MINCH TOWN WOREDA
2917,07581600302072,7,58,16,3,2,1,72,16/02/17,7101610100302.0,6,10,ARBA MINCH TOWN WOREDA
2918,07581600302088,7,58,16,3,2,1,88,16/02/17,7101610100302.0,2,10,ARBA MINCH TOWN WOREDA
2919,07581600302104,7,58,16,3,2,1,104,17/02/17,7101610100302.0,4,10,ARBA MINCH TOWN WOREDA
2920,07581600302120,7,58,16,3,2,1,120,17/02/17,7101610100302.0,3,10,ARBA MINCH TOWN WOREDA
2921,07581600302136,7,58,16,3,2,1,136,17/02/17,7101610100302.0,6,10,ARBA MINCH TOWN WOREDA
2922,07581600302152,7,58,16,3,2,1,152,17/02/17,7101610100302.0,3,10,ARBA MINCH TOWN WOREDA
2923,07581600302168,7,58,16,3,2,1,168,17/02/17,7101610100302.0,3,10,ARBA MINCH TOWN WOREDA
2924,07581600302184,7,58,16,3,2,1,184,17/02/17,7101610100302.0,6,10,ARBA MINCH TOWN WOREDA
2925,07581600407008,7,58,16,4,7,1,8,15/02/17,7101610100407.0,3,10,ARBA MINCH TOWN WOREDA
2926,07581600407023,7,58,16,4,7,1,23,16/02/17,7101610100407.0,5,10,ARBA MINCH TOWN WOREDA
2927,07581600407038,7,58,16,4,7,1,38,16/02/17,7101610100407.0,1,10,ARBA MINCH TOWN WOREDA
2928,07581600407053,7,58,16,4,7,1,53,16/02/17,7101610100407.0,3,10,ARBA MINCH TOWN WOREDA
2929,07581600407068,7,58,16,4,7,1,68,16/02/17,7101610100407.0,3,10,ARBA MINCH TOWN WOREDA
2930,07581600407083,7,58,16,4,7,1,83,16/02/17,7101610100407.0,7,10,ARBA MINCH TOWN WOREDA
2931,07581600407098,7,58,16,4,7,1,98,17/02/17,7101610100407.0,1,10,ARBA MINCH TOWN WOREDA
2932,07581600407113,7,58,16,4,7,1,113,17/02/17,7101610100407.0,6,10,ARBA MINCH TOWN WOREDA
2933,07581600407128,7,58,16,4,7,1,128,17/02/17,7101610100407.0,4,10,ARBA MINCH TOWN WOREDA
2934,07581600407143,7,58,16,4,7,1,143,17/02/17,7101610100407.0,3,10,ARBA MINCH TOWN WOREDA
2935,07581600407158,7,58,16,4,7,1,158,17/02/17,7101610100407.0,1,10,ARBA MINCH TOWN WOREDA
2936,07581600407173,7,58,16,4,7,1,173,15/02/17,7101610100407.0,6,10,ARBA MINCH TOWN WOREDA
2937,07590401603001,7,59,4,16,3,2,1,09/03/17,7110488801603.0,3,11,SHAY BENCH
2938,07590401603002,7,59,4,16,3,2,2,09/03/17,7110488801603.0,2,11,SHAY BENCH
2939,07590401603003,7,59,4,16,3,2,3,09/03/17,7110488801603.0,3,11,SHAY BENCH
2940,07590401603004,7,59,4,16,3,2,4,09/03/17,7110488801603.0,5,11,SHAY BENCH
2941,07590401603005,7,59,4,16,3,2,5,09/03/17,7110488801603.0,5,11,SHAY BENCH
2942,07590401603006,7,59,4,16,3,2,6,09/03/17,7110488801603.0,8,11,SHAY BENCH
2943,07590401603007,7,59,4,16,3,2,7,09/03/17,7110488801603.0,5,11,SHAY BENCH
2944,07590401603008,7,59,4,16,3,2,8,09/03/17,7110488801603.0,6,11,SHAY BENCH
2945,07590401603009,7,59,4,16,3,2,9,09/03/17,7110488801603.0,5,11,SHAY BENCH
2946,07590401603010,7,59,4,16,3,2,10,09/03/17,7110488801603.0,6,11,SHAY BENCH
2947,07590401603011,7,59,4,16,3,2,11,09/03/17,7110488801603.0,2,11,SHAY BENCH
2948,07590401603012,7,59,4,16,3,2,12,09/03/17,7110488801603.0,7,11,SHAY BENCH
2949,07590700102006,7,59,7,1,2,1,6,07/03/17,7110710100102.0,3,11,MAJI
2950,07590700102023,7,59,7,1,2,1,23,07/03/17,7110710100102.0,3,11,MAJI
2951,07590700102040,7,59,7,1,2,1,40,07/03/17,7110710100102.0,4,11,MAJI
2952,07590700102057,7,59,7,1,2,1,57,08/03/17,7110710100102.0,6,11,MAJI
2953,07590700102074,7,59,7,1,2,1,74,09/03/17,7110710100102.0,5,11,MAJI
2954,07590700102091,7,59,7,1,2,1,91,09/03/17,7110710100102.0,3,11,MAJI
2955,07590700102108,7,59,7,1,2,1,108,08/03/17,7110710100102.0,3,11,MAJI
2956,07590700102125,7,59,7,1,2,1,125,08/03/17,7110710100102.0,4,11,MAJI
2957,07590700102142,7,59,7,1,2,1,142,08/03/17,7110710100102.0,6,11,MAJI
2958,07590700102159,7,59,7,1,2,1,159,08/03/17,7110710100102.0,1,11,MAJI
2959,07590700102176,7,59,7,1,2,1,176,09/03/17,7110710100102.0,3,11,MAJI
2960,07590700102193,7,59,7,1,2,1,193,09/03/17,7110710100102.0,4,11,MAJI
2961,07590800501001,7,59,8,5,1,2,1,12/03/17,7110888800501.0,5,11,BERO
2962,07590800501002,7,59,8,5,1,2,2,12/03/17,7110888800501.0,6,11,BERO
2963,07590800501003,7,59,8,5,1,2,3,12/03/17,7110888800501.0,3,11,BERO
2964,07590800501004,7,59,8,5,1,2,4,12/03/17,7110888800501.0,8,11,BERO
2965,07590800501005,7,59,8,5,1,2,5,12/03/17,7110888800501.0,2,11,BERO
2966,07590800501006,7,59,8,5,1,2,6,12/03/17,7110888800501.0,4,11,BERO
2967,07590800501007,7,59,8,5,1,2,7,12/03/17,7110888800501.0,3,11,BERO
2968,07590800501008,7,59,8,5,1,2,8,12/03/17,7110888800501.0,5,11,BERO
2969,07590800501009,7,59,8,5,1,2,9,12/03/17,7110888800501.0,3,11,BERO
2970,07590800501010,7,59,8,5,1,2,10,12/03/17,7110888800501.0,6,11,BERO
2971,07590800501011,7,59,8,5,1,2,11,12/03/17,7110888800501.0,5,11,BERO
2972,07590800501012,7,59,8,5,1,2,12,12/03/17,7110888800501.0,8,11,BERO
2973,07600102304001,7,60,1,23,4,2,1,27/03/17,7120188802304.0,6,12,YEME SPECIAL
2974,07600102304002,7,60,1,23,4,2,2,27/03/17,7120188802304.0,3,12,YEME SPECIAL
2975,07600102304003,7,60,1,23,4,2,3,27/03/17,7120188802304.0,7,12,YEME SPECIAL
2976,07600102304004,7,60,1,23,4,2,4,27/03/17,7120188802304.0,5,12,YEME SPECIAL
2977,07600102304005,7,60,1,23,4,2,5,27/03/17,7120188802304.0,3,12,YEME SPECIAL
2978,07600102304006,7,60,1,23,4,2,6,27/03/17,7120188802304.0,9,12,YEME SPECIAL
2979,07600102304007,7,60,1,23,4,2,7,28/03/17,7120188802304.0,3,12,YEME SPECIAL
2980,07600102304008,7,60,1,23,4,2,8,28/03/17,7120188802304.0,7,12,YEME SPECIAL
2981,07600102304009,7,60,1,23,4,2,9,28/03/17,7120188802304.0,2,12,YEME SPECIAL
2982,07600102304010,7,60,1,23,4,2,10,28/03/17,7120188802304.0,8,12,YEME SPECIAL
2983,07600102304011,7,60,1,23,4,2,11,28/03/17,7120188802304.0,3,12,YEME SPECIAL
2984,07600102304012,7,60,1,23,4,2,12,28/03/17,7120188802304.0,6,12,YEME SPECIAL
2985,07610101505006,7,61,1,15,5,2,6,09/02/17,7160188801505.0,4,16,DERASHE SPECIAL
2986,07610101505009,7,61,1,15,5,2,9,08/02/17,7160188801505.0,5,16,DERASHE SPECIAL
2987,07610101505015,7,61,1,15,5,2,15,08/02/17,7160188801505.0,5,16,DERASHE SPECIAL
2988,07610101505024,7,61,1,15,5,2,24,08/02/17,7160188801505.0,3,16,DERASHE SPECIAL
2989,07610101505033,7,61,1,15,5,2,33,10/02/10,7160188801505.0,3,16,DERASHE SPECIAL
2990,07610101505042,7,61,1,15,5,2,42,11/02/10,7160188801505.0,4,16,DERASHE SPECIAL
2991,07610101505051,7,61,1,15,5,2,51,10/02/10,7160188801505.0,4,16,DERASHE SPECIAL
2992,07610101505058,7,61,1,15,5,2,58,08/02/17,7160188801505.0,4,16,DERASHE SPECIAL
2993,07610101505060,7,61,1,15,5,2,60,10/02/10,7160188801505.0,6,16,DERASHE SPECIAL
2994,07610101505069,7,61,1,15,5,2,69,10/02/10,7160188801505.0,2,16,DERASHE SPECIAL
2995,07610101505078,7,61,1,15,5,2,78,11/02/10,7160188801505.0,5,16,DERASHE SPECIAL
2996,07610101505107,7,61,1,15,5,2,107,08/02/17,7160188801505.0,2,16,DERASHE SPECIAL
2997,07610101604003,7,61,1,16,4,2,3,08/02/17,7160188801604.0,3,16,DERASHE SPECIAL
2998,07610101604024,7,61,1,16,4,2,24,08/02/17,7160188801604.0,5,16,DERASHE SPECIAL
2999,07610101604045,7,61,1,16,4,2,45,08/02/17,7160188801604.0,4,16,DERASHE SPECIAL
3000,07610101604066,7,61,1,16,4,2,66,08/02/17,7160188801604.0,8,16,DERASHE SPECIAL
3001,07610101604087,7,61,1,16,4,2,87,09/02/17,7160188801604.0,3,16,DERASHE SPECIAL
3002,07610101604108,7,61,1,16,4,2,108,08/02/17,7160188801604.0,1,16,DERASHE SPECIAL
3003,07610101604129,7,61,1,16,4,2,129,09/02/17,7160188801604.0,6,16,DERASHE SPECIAL
3004,07610101604150,7,61,1,16,4,2,150,09/02/17,7160188801604.0,5,16,DERASHE SPECIAL
3005,07610101604171,7,61,1,16,4,2,171,09/02/17,7160188801604.0,9,16,DERASHE SPECIAL
